transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g,offense_rush_yards,offense_pass_yards,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,season_wins,season_losses
False,Ben Hicks,2016,QB,smu,1,12,422.0,234.0,55.5,2930.0,6.9,19.0,15.0,121.52,35.2,244.2,ben_hicks_smu,41.0,-83.0,-2.02,2.0,3.42,-6.92,-83,2930,463,2847,6.15,237.3,5,7
False,Ben Hicks,2017,QB,smu,2,13,472.0,276.0,58.5,3569.0,7.6,33.0,12.0,139.98,36.3,274.5,ben_hicks_smu,54.0,47.0,0.87,1.0,4.15,3.62,47,3569,526,3616,6.87,278.2,7,6
True,Ben Hicks,2018,QB,smu,3,12,372.0,208.0,55.9,2582.0,6.9,19.0,7.0,127.31,31.0,215.2,ben_hicks_smu,45.0,-68.0,-1.51,0.0,3.75,-5.67,-68,2582,417,2514,6.03,209.5,5,7
False,Ben Hicks,2019,QB,arkansas,4,7,137.0,65.0,47.4,738.0,5.4,2.0,2.0,94.6,19.6,105.4,ben_hicks_arkansas,21.0,10.0,0.48,0.0,3.00,1.43,10,738,158,748,4.73,106.9,2,10
False,Ben Wooldridge,2019,QB,fresno_state,1,3,6.0,4.0,66.7,30.0,5.0,1.0,0.0,163.67,2.0,10.0,ben_wooldridge_fresno_state,2.0,13.0,6.50,0.0,0.67,4.33,13,30,8,43,5.38,14.3,4,8
True,Ben Wooldridge,2020,QB,fresno_state,2,2,16.0,8.0,50.0,117.0,7.3,0.0,0.0,111.43,8.0,58.5,ben_wooldridge_fresno_state,2.0,13.0,6.50,0.0,1.00,6.50,13,117,18,130,7.22,65.0,3,3
False,Ben Wooldridge,2022,QB,louisiana-lafayette,3,10,244.0,138.0,56.6,1661.0,6.8,15.0,5.0,129.93,24.4,166.1,ben_wooldridge_louisiana-lafayette,48.0,188.0,3.92,2.0,4.80,18.80,188,1661,292,1849,6.33,184.9,6,7
False,Ben Wooldridge,2023,QB,louisiana-lafayette,4,3,69.0,39.0,56.5,508.0,7.4,5.0,1.0,139.37,23.0,169.3,ben_wooldridge_louisiana-lafayette,17.0,73.0,4.29,2.0,5.67,24.33,73,508,86,581,6.76,193.7,6,7
False,Ben Wooldridge,2024,QB,louisiana-lafayette,4,5,145.0,101.0,69.7,1214.0,8.4,10.0,3.0,158.6,29.0,242.8,ben_wooldridge_louisiana-lafayette,35.0,97.0,2.77,3.0,7.00,19.40,97,1214,180,1311,7.28,262.2,4,1
False,Bennett Meredith,2023,QB,purdue,1,3,11.0,7.0,63.6,43.0,3.9,0.0,0.0,96.48,3.7,14.3,bennett_meredith_purdue,4.0,7.0,1.75,0.0,1.33,2.33,7,43,15,50,3.33,16.7,4,8
False,Bert Emanuel Jr.,2022,QB,central_michigan,1,4,8.0,4.0,50.0,54.0,6.8,0.0,0.0,106.7,2.0,13.5,bert_emanuel_jr._central_michigan,67.0,496.0,7.40,7.0,16.75,124.00,496,54,75,550,7.33,137.5,4,8
False,"Bert Emanuel, Jr.",2023,QB,central_michigan,1,6,37.0,19.0,51.4,286.0,7.7,3.0,3.0,126.82,6.2,47.7,"bert_emanuel,_jr._central_michigan",50.0,220.0,4.40,2.0,8.33,36.67,220,286,87,506,5.82,84.3,5,7
False,"Bert Emanuel, Jr.",2024,QB,central_michigan,2,2,2.0,1.0,50.0,7.0,3.5,1.0,0.0,244.4,1.0,3.5,"bert_emanuel,_jr._central_michigan",13.0,65.0,5.00,2.0,6.50,32.50,65,7,15,72,4.80,36.0,3,2
False,Billy Atkins,2022,QB,james_madison,1,5,43.0,19.0,44.2,212.0,4.9,2.0,5.0,77.69,8.6,42.4,billy_atkins_james_madison,14.0,-13.0,-0.93,0.0,2.80,-2.60,-13,212,57,199,3.49,39.8,8,3
False,Billy Atkins,2023,QB,james_madison,2,4,2.0,1.0,50.0,10.0,5.0,0.0,0.0,92.0,0.5,2.5,billy_atkins_james_madison,3.0,16.0,5.33,0.0,0.75,4.00,16,10,5,26,5.20,6.5,11,2
False,Billy Bahl,2016,QB,miami_ohio,2,7,125.0,69.0,55.2,1154.0,9.2,8.0,4.0,147.47,17.9,164.9,billy_bahl_miami_ohio,40.0,4.0,0.10,1.0,5.71,0.57,4,1154,165,1158,7.02,165.4,6,7
False,Billy Bahl,2017,QB,miami_ohio,3,4,117.0,61.0,52.1,820.0,7.0,5.0,4.0,118.28,29.3,205.0,billy_bahl_miami_ohio,9.0,-14.0,-1.56,0.0,2.25,-3.50,-14,820,126,806,6.40,201.5,5,7
False,Billy Edwards Jr.,2022,QB,maryland,1,7,46.0,28.0,60.9,308.0,6.7,3.0,0.0,138.64,6.6,44.0,billy_edwards_jr._maryland,34.0,136.0,4.00,1.0,4.86,19.43,136,308,80,444,5.55,63.4,8,5
False,Billy Edwards Jr.,2023,QB,maryland,2,8,30.0,10.0,33.3,128.0,4.3,1.0,1.0,73.5,3.8,16.0,billy_edwards_jr._maryland,29.0,91.0,3.14,7.0,3.63,11.38,91,128,59,219,3.71,27.4,8,5
