name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Jay Griffin IV,FR,WR,12,29,393,13.55,4,2.4,32.8,new_mexico
Delane Hart-Johnson,JR,WR,12,15,310,20.67,1,1.3,25.8,new_mexico
"Chris Davis, Jr.",SR,WR,12,25,262,10.48,1,2.1,21.8,new_mexico
Q' Drennan,SO,WR,12,9,182,20.22,0,0.8,15.2,new_mexico
Zahneer Shuler,JR,RB,12,5,60,12.00,0,0.4,5.0,new_mexico
Anselem Umeh,FR,WR,11,3,59,19.67,1,0.3,5.4,new_mexico
Patrick Reed,JR,WR,12,6,52,8.67,0,0.5,4.3,new_mexico
Romell Jordan,SR,RB,12,8,48,6.00,0,0.7,4.0,new_mexico
Daryl Chestnut,SR,RB,12,6,38,6.33,0,0.5,3.2,new_mexico
Marcus Williams,FR,TE,12,1,27,27.00,0,0.1,2.3,new_mexico
Tyrone Owens,JR,RB,12,7,20,2.86,0,0.6,1.7,new_mexico
Aaron Molina,JR,WR,12,2,20,10.00,1,0.2,1.7,new_mexico
Rafael Hidalgo,SO,WR,6,1,13,13.00,0,0.2,2.2,new_mexico
Richard McQuarley,SR,RB,10,3,5,1.67,0,0.3,0.5,new_mexico
Jaleel Scott,SR,WR,13,76,1079,14.20,9,5.8,83.0,new_mexico_state
Larry Rose III,SR,RB,12,55,522,9.49,2,4.6,43.5,new_mexico_state
OJ Clark,SO,WR,11,47,500,10.64,3,4.3,45.5,new_mexico_state
Anthony Muse,SO,WR,13,42,472,11.24,2,3.2,36.3,new_mexico_state
Johnathan Boone,JR,WR,12,31,399,12.87,1,2.6,33.3,new_mexico_state
Jason Huntley,SO,RB,12,39,363,9.31,2,3.3,30.3,new_mexico_state
Izaiah Lottie,SO,WR,11,20,312,15.60,4,1.8,28.4,new_mexico_state
Gregory Hogan,SR,WR,12,26,272,10.46,1,2.2,22.7,new_mexico_state
Conner Cramer,SR,WR,12,29,248,8.55,2,2.4,20.7,new_mexico_state
Drew Dan,SO,WR,13,11,91,8.27,0,0.8,7.0,new_mexico_state
Bryce Roberts,FR,TE,13,9,73,8.11,3,0.7,5.6,new_mexico_state
Josh Aganon,SR,WR,11,8,57,7.13,0,0.7,5.2,new_mexico_state
Xander Yarberough,FR,TE,9,2,22,11.00,0,0.2,2.4,new_mexico_state
Sy Slater,SO,DB,4,2,12,6.00,0,0.5,3.0,new_mexico_state
Anthony Ratliff-Williams,SO,WR,12,35,630,18.00,6,2.9,52.5,north_carolina
Austin Proehl,SR,WR,6,21,337,16.05,1,3.5,56.2,north_carolina
Jordan Cunningham,SR,WR,12,26,308,11.85,1,2.2,25.7,north_carolina
Jordon Brown,SO,TB,12,29,237,8.17,0,2.4,19.8,north_carolina
Dazz Newsome,FR,WR,9,18,227,12.61,0,2.0,25.2,north_carolina
Brandon Fritts,JR,TE,11,25,177,7.08,4,2.3,16.1,north_carolina
Beau Corrales,FR,WR,9,9,143,15.89,3,1.0,15.9,north_carolina
Josh Cabrera,JR,WR,10,11,113,10.27,3,1.1,11.3,north_carolina
Carl Tucker,SO,TE,4,6,100,16.67,0,1.5,25.0,north_carolina
Michael Carter,FR,TB,11,11,100,9.09,1,1.0,9.1,north_carolina
Thomas Jackson,JR,WR,3,7,97,13.86,2,2.3,32.3,north_carolina
Roscoe Johnson,FR,WR,11,9,90,10.00,0,0.8,8.2,north_carolina
Jake Bargas,SO,TE,11,8,72,9.00,0,0.7,6.5,north_carolina
Nathan Elliott,SO,QB,5,1,33,33.00,0,0.2,6.6,north_carolina
Juval Mollette,SO,WR,7,2,19,9.50,0,0.3,2.7,north_carolina
Devin Perry,JR,WR,5,1,16,16.00,0,0.2,3.2,north_carolina
Mason Veal,SO,OG,7,1,7,7.00,0,0.1,1.0,north_carolina
Johnathon Sutton,SO,TB,8,1,-1,-1.00,0,0.1,-0.1,north_carolina
Kelvin Harmon,SO,WR,13,69,1017,14.74,4,5.3,78.2,north_carolina_state
Jakobi Meyers,SO,WR,12,63,727,11.54,5,5.3,60.6,north_carolina_state
Jaylen Samuels,SR,HB,13,76,597,7.86,4,5.8,45.9,north_carolina_state
Stephen Louis,JR,WR,12,37,583,15.76,2,3.1,48.6,north_carolina_state
Emeka Emezie,FR,WR,13,13,163,12.54,1,1.0,12.5,north_carolina_state
Nyheim Hines,JR,RB,13,26,152,5.85,0,2.0,11.7,north_carolina_state
C.J. Riley,FR,WR,13,9,142,15.78,0,0.7,10.9,north_carolina_state
Reggie Gallaspy II,JR,RB,13,13,52,4.00,0,1.0,4.0,north_carolina_state
JuMichael Ramos,SR,WR,12,2,49,24.50,1,0.2,4.1,north_carolina_state
Cole Cook,SR,TE,13,1,29,29.00,0,0.1,2.2,north_carolina_state
Dylan Parham,FR,TE,12,1,25,25.00,0,0.1,2.1,north_carolina_state
Ryan Finley,JR,QB,13,2,18,9.00,0,0.2,1.4,north_carolina_state
Gavin Locklear,SR,WR,12,3,17,5.67,0,0.3,1.4,north_carolina_state
Dakwa Nichols,SR,RB,5,1,9,9.00,0,0.2,1.8,north_carolina_state
Michael Lawrence,SO,WR,14,62,819,13.21,4,4.4,58.5,north_texas
Jalen Guyton,SO,WR,13,49,775,15.82,9,3.8,59.6,north_texas
"Rico Bussey, Jr.",SO,WR,13,47,677,14.40,7,3.6,52.1,north_texas
Turner Smiley,SR,WR,14,35,623,17.80,5,2.5,44.5,north_texas
Jaelon Darden,FR,WR,14,32,281,8.78,3,2.3,20.1,north_texas
Kelvin Smith,SO,TE,14,27,264,9.78,0,1.9,18.9,north_texas
Jeffery Wilson,SR,RB,11,24,168,7.00,0,2.2,15.3,north_texas
Nic Smith,FR,RB,14,18,140,7.78,2,1.3,10.0,north_texas
Caleb Chumley,SO,TE,14,7,89,12.71,0,0.5,6.4,north_texas
Quinetin Jackson,JR,WR,11,6,79,13.17,1,0.5,7.2,north_texas
Andrew Tucker,SR,RB,13,6,50,8.33,0,0.5,3.8,north_texas
Evan Johnson,FR,RB,14,7,46,6.57,0,0.5,3.3,north_texas
Jason Pirtle,FR,WR,13,4,45,11.25,0,0.3,3.5,north_texas
O'Keeron Rutherford,JR,WR,10,4,30,7.50,1,0.4,3.0,north_texas
Spencer Tears,SO,WR,13,43,528,12.28,4,3.3,40.6,northern_illinois
Christian Blake,SR,WR,13,41,442,10.78,4,3.2,34.0,northern_illinois
Chad Beebe,SR,WR,9,28,417,14.89,1,3.1,46.3,northern_illinois
D.J. Brown,JR,WR,13,42,365,8.69,3,3.2,28.1,northern_illinois
Shane Wimann,SR,TE,12,30,283,9.43,7,2.5,23.6,northern_illinois
Jauan Wesley,JR,WR,12,10,250,25.00,2,0.8,20.8,northern_illinois
Marcus Jones,SO,TB,12,12,78,6.50,0,1.0,6.5,northern_illinois
Tre Harbison,FR,TB,10,3,57,19.00,0,0.3,5.7,northern_illinois
Daniel Crawford,SO,TE,11,5,48,9.60,0,0.5,4.4,northern_illinois
Mitchell Brinkman,SO,TE,13,4,48,12.00,2,0.3,3.7,northern_illinois
Jordan Huff,SR,TB,9,7,43,6.14,2,0.8,4.8,northern_illinois
Ryan Graham,JR,QB,2,1,13,13.00,0,0.5,6.5,northern_illinois
Tommy Mister,JR,TB,10,3,11,3.67,0,0.3,1.1,northern_illinois
Marcus Childers,FR,QB,12,1,10,10.00,0,0.1,0.8,northern_illinois
Andrew Parchment,FR,WR,7,1,6,6.00,0,0.1,0.9,northern_illinois
Bennett Skowronek,SO,WR,13,45,644,14.31,5,3.5,49.5,northwestern
Flynn Nagel,JR,WR,13,48,489,10.19,2,3.7,37.6,northwestern
Macan Wilson,SR,WR,13,32,446,13.94,1,2.5,34.3,northwestern
Garrett Dickerson,SR,SB,13,37,401,10.84,4,2.8,30.8,northwestern
Justin Jackson,SR,RB,13,44,276,6.27,0,3.4,21.2,northwestern
Riley Lees,FR,WR,13,18,235,13.06,2,1.4,18.1,northwestern
Cameron Green,SO,SB,12,20,170,8.50,2,1.7,14.2,northwestern
Jeremy Larkin,FR,RB,13,11,115,10.45,0,0.8,8.8,northwestern
Charlie Fessler,SO,WR,8,3,66,22.00,0,0.4,8.3,northwestern
Jace James,FR,WR,12,3,41,13.67,0,0.3,3.4,northwestern
Ramaud Chiaokhiao-Bowman,FR,WR,13,4,35,8.75,1,0.3,2.7,northwestern
Jalen Brown,JR,WR,4,3,33,11.00,0,0.8,8.3,northwestern
Cody Link,FR,SB,2,2,29,14.50,0,1.0,14.5,northwestern
Clayton Thorson,JR,QB,13,1,24,24.00,0,0.1,1.8,northwestern
Kyric McGowan,FR,WR,11,3,22,7.33,0,0.3,2.0,northwestern
James Prather,JR,SB,9,1,9,9.00,0,0.1,1.0,northwestern
Jackson Tirmonia,FR,WR,3,1,5,5.00,0,0.3,1.7,northwestern
Equanimeous St. Brown,JR,WR,13,33,515,15.61,4,2.5,39.6,notre_dame
Chase Claypool,SO,WR,12,29,402,13.86,2,2.4,33.5,notre_dame
Kevin Stepherson,SO,WR,8,19,359,18.89,5,2.4,44.9,notre_dame
Miles Boykin,JR,WR,12,12,253,21.08,2,1.0,21.1,notre_dame
Durham Smythe,SR,TE,13,15,244,16.27,1,1.2,18.8,notre_dame
Alizé Mack,JR,TE,10,19,166,8.74,1,1.9,16.6,notre_dame
Chris Finke,JR,WR,13,6,102,17.00,0,0.5,7.8,notre_dame
Josh Adams,JR,RB,13,13,101,7.77,0,1.0,7.8,notre_dame
Cameron Smith,SR,WR,7,8,60,7.50,1,1.1,8.6,notre_dame
Nic Weishar,SR,TE,13,9,52,5.78,2,0.7,4.0,notre_dame
Michael Young,FR,WR,13,4,18,4.50,1,0.3,1.4,notre_dame
Cole Kmet,FR,TE,13,2,14,7.00,0,0.2,1.1,notre_dame
Dexter Williams,JR,RB,10,2,13,6.50,1,0.2,1.3,notre_dame
Tony Jones Jr.,SO,RB,12,6,12,2.00,0,0.5,1.0,notre_dame
Deon McIntosh,SO,RB,8,3,8,2.67,0,0.4,1.0,notre_dame
Freddy Canteen,SR,WR,3,1,7,7.00,0,0.3,2.3,notre_dame
C.J. Sanders,JR,WR,13,1,0,0.00,0,0.1,0.0,notre_dame
Papi White,JR,WR,9,36,631,17.53,3,4.0,70.1,ohio
Brendan Cope,SR,WR,10,35,494,14.11,4,3.5,49.4,ohio
Andrew Meyer,JR,WR,12,35,483,13.80,2,2.9,40.3,ohio
Cameron Odom,FR,WR,12,20,308,15.40,3,1.7,25.7,ohio
Troy Mangen,SR,TE,13,11,139,12.64,2,0.8,10.7,ohio
Jerrid Marhefka,SR,WR,8,9,107,11.89,1,1.1,13.4,ohio
A.J. Ouellette,JR,RB,13,10,97,9.70,1,0.8,7.5,ohio
Mason Morgan,SR,TE,11,7,80,11.43,2,0.6,7.3,ohio
DL Knock,SO,WR,12,4,25,6.25,1,0.3,2.1,ohio
Bryan Long Jr.,FR,WR,7,1,23,23.00,0,0.1,3.3,ohio
Nathan Rourke,SO,QB,13,2,18,9.00,1,0.2,1.4,ohio
Dorian Brown,SR,RB,12,3,16,5.33,0,0.3,1.3,ohio
Julian Ross,FR,RB,8,2,13,6.50,0,0.3,1.6,ohio
David Burroughs,JR,RB,10,2,11,5.50,0,0.2,1.1,ohio
Matt Seymour,FR,WR,5,1,6,6.00,0,0.2,1.2,ohio
Parris Campbell,JR,WR,13,40,584,14.60,3,3.1,44.9,ohio_state
K.J. Hill,SO,WR,14,56,549,9.80,3,4.0,39.2,ohio_state
Terry McLaurin,JR,WR,14,29,436,15.03,6,2.1,31.1,ohio_state
Johnnie Dixon,JR,WR,13,18,422,23.44,8,1.4,32.5,ohio_state
Binjimen Victor,SO,WR,14,23,349,15.17,7,1.6,24.9,ohio_state
Austin Mack,SO,WR,14,24,343,14.29,2,1.7,24.5,ohio_state
Marcus Baugh,SR,TE,14,28,304,10.86,5,2.0,21.7,ohio_state
C.J. Saunders,JR,WR,12,17,221,13.00,1,1.4,18.4,ohio_state
J.K. Dobbins,FR,RB,14,22,135,6.14,1,1.6,9.6,ohio_state
Rashod Berry,SO,TE,13,6,100,16.67,2,0.5,7.7,ohio_state
Mike Weber,SO,RB,12,10,94,9.40,0,0.8,7.8,ohio_state
Demario McCall,FR,RB,4,2,51,25.50,1,0.5,12.8,ohio_state
Jaylen Harris,FR,WR,3,2,27,13.50,0,0.7,9.0,ohio_state
Antonio Williams,SO,RB,12,5,25,5.00,0,0.4,2.1,ohio_state
Trevon Grimes,FR,WR,2,3,20,6.67,0,1.5,10.0,ohio_state
Luke Farrell,FR,TE,9,2,19,9.50,0,0.2,2.1,ohio_state
Marquise Brown,SO,WR,13,57,1095,19.21,7,4.4,84.2,oklahoma
Mark Andrews,JR,TE,14,62,958,15.45,8,4.4,68.4,oklahoma
CeeDee Lamb,FR,WR,14,46,807,17.54,7,3.3,57.6,oklahoma
Dimitri Flowers,SR,FB,14,26,464,17.85,5,1.9,33.1,oklahoma
Jeff Badet,SR,WR,14,26,400,15.38,3,1.9,28.6,oklahoma
Mykel Jones,SO,WR,14,16,310,19.38,1,1.1,22.1,oklahoma
Rodney Anderson,SO,RB,14,17,281,16.53,5,1.2,20.1,oklahoma
Grant Calcaterra,FR,TE,12,10,162,16.20,3,0.8,13.5,oklahoma
Trey Sermon,FR,RB,14,16,139,8.69,2,1.1,9.9,oklahoma
Jeffery Mead,SR,WR,10,6,98,16.33,0,0.6,9.8,oklahoma
Jordan Smallwood,SR,WR,14,10,97,9.70,1,0.7,6.9,oklahoma
Abdul Adams,SO,RB,12,5,80,16.00,1,0.4,6.7,oklahoma
Lee Morris,SO,WR,13,2,61,30.50,2,0.2,4.7,oklahoma
Myles Tease,JR,WR,11,2,51,25.50,1,0.2,4.6,oklahoma
Marcelias Sutton,JR,RB,13,3,32,10.67,0,0.2,2.5,oklahoma
Chase Nevel,JR,WR,2,2,13,6.50,0,1.0,6.5,oklahoma
Sam Iheke,SO,WR,1,1,10,10.00,0,1.0,10.0,oklahoma
Jaxon Uhles,SR,FB,13,1,5,5.00,0,0.1,0.4,oklahoma
Baker Mayfield,SR,QB,14,1,2,2.00,1,0.1,0.1,oklahoma
James Washington,SR,WR,13,74,1549,20.93,13,5.7,119.2,oklahoma_state
Marcell Ateman,SR,WR,13,59,1156,19.59,8,4.5,88.9,oklahoma_state
Jalen McCleskey,JR,WR,13,50,645,12.90,5,3.8,49.6,oklahoma_state
Dillon Stoner,FR,WR,12,44,576,13.09,6,3.7,48.0,oklahoma_state
Tyron Johnson,SO,WR,12,18,293,16.28,3,1.5,24.4,oklahoma_state
Chris Lacy,SR,WR,12,20,264,13.20,0,1.7,22.0,oklahoma_state
Justice Hill,SO,RB,13,31,190,6.13,1,2.4,14.6,oklahoma_state
Tylan Wallace,FR,WR,13,7,118,16.86,0,0.5,9.1,oklahoma_state
Britton Abbott,JR,TE,13,4,69,17.25,0,0.3,5.3,oklahoma_state
Tyrell Alexander,FR,WR,6,2,68,34.00,0,0.3,11.3,oklahoma_state
Keenen Brown,JR,TE,10,4,56,14.00,0,0.4,5.6,oklahoma_state
J.D. King,FR,RB,13,8,50,6.25,1,0.6,3.8,oklahoma_state
Sione Finefeuiaki,JR,TE,13,3,27,9.00,0,0.2,2.1,oklahoma_state
LD Brown,FR,RB,11,1,-2,-2.00,0,0.1,-0.2,oklahoma_state
Isaiah Harper,JR,WR,12,39,462,11.85,0,3.3,38.5,old_dominion
Travis Fulgham,JR,WR,12,30,394,13.13,1,2.5,32.8,old_dominion
Melvin Vaughn,SR,TE,8,33,354,10.73,4,4.1,44.3,old_dominion
Jeremy Cox,JR,RB,9,20,176,8.80,0,2.2,19.6,old_dominion
Jonathan Duhart,SR,WR,2,7,121,17.29,2,3.5,60.5,old_dominion
Marques Little,SR,WR,10,12,111,9.25,0,1.2,11.1,old_dominion
Kevin Todd Jr.,FR,WR,4,9,91,10.11,0,2.3,22.8,old_dominion
Gemonta Jackson,SO,RB,9,11,90,8.18,0,1.2,10.0,old_dominion
Hasaan Patterson,SO,WR,9,5,57,11.40,1,0.6,6.3,old_dominion
Noah Ellison,FR,WR,7,6,55,9.17,0,0.9,7.9,old_dominion
Ray Lawry,SR,RB,8,11,55,5.00,1,1.4,6.9,old_dominion
Nijee Cox,SO,TE,6,1,15,15.00,0,0.2,2.5,old_dominion
Jake Herslow,FR,WR,8,2,14,7.00,0,0.3,1.8,old_dominion
Brandon Simmons,SR,RB,4,2,12,6.00,0,0.5,3.0,old_dominion
Eri'Reon Hayes,JR,WR,9,2,12,6.00,0,0.2,1.3,old_dominion
DeAndre Woods,JR,TE,4,2,3,1.50,0,0.5,0.8,old_dominion
Brandon Sinclair,FR,RB,10,1,-1,-1.00,0,0.1,-0.1,old_dominion
Dillon Mitchell,SO,WR,12,42,517,12.31,4,3.5,43.1,oregon
Charles Nelson,SR,WR,10,32,404,12.63,1,3.2,40.4,oregon
Jacob Breeland,SO,TE,12,18,320,17.78,5,1.5,26.7,oregon
Johnny Johnson III,FR,WR,13,21,299,14.24,1,1.6,23.0,oregon
Brenden Schooler,SO,WR,13,20,274,13.70,3,1.5,21.1,oregon
Royce Freeman,SR,RB,12,14,164,11.71,0,1.2,13.7,oregon
Tony Brooks-James,JR,RB,12,15,144,9.60,1,1.3,12.0,oregon
Cam McCormick,FR,TE,13,6,89,14.83,1,0.5,6.8,oregon
Taj Griffin,JR,WR,8,11,68,6.18,1,1.4,8.5,oregon
Jaylon Redd,FR,WR,10,5,59,11.80,1,0.5,5.9,oregon
Kani Benoit,SR,RB,12,8,36,4.50,0,0.7,3.0,oregon
Malik Lovette,SO,WR,11,1,27,27.00,0,0.1,2.5,oregon
Alex Ofodile,SO,WR,5,3,23,7.67,0,0.6,4.6,oregon
Ryan Bay,SO,TE,11,2,20,10.00,0,0.2,1.8,oregon
Darrian Felix,FR,RB,9,3,15,5.00,0,0.3,1.7,oregon
Darrian McNeal,FR,WR,8,2,10,5.00,0,0.3,1.3,oregon
Noah Togiai,JR,TE,11,34,461,13.56,2,3.1,41.9,oregon_state
Timmy Hernandez,JR,WR,12,30,357,11.90,3,2.5,29.8,oregon_state
Jordan Villamin,SR,WR,12,30,356,11.87,1,2.5,29.7,oregon_state
Isaiah Hodgins,FR,WR,11,31,275,8.87,2,2.8,25.0,oregon_state
Ryan Nall,JR,RB,11,27,240,8.89,2,2.5,21.8,oregon_state
Trevon Bradford,SO,WR,11,11,204,18.55,0,1.0,18.5,oregon_state
Seth Collins,JR,WR,3,12,130,10.83,1,4.0,43.3,oregon_state
Artavis Pierce,SO,RB,12,15,128,8.53,0,1.3,10.7,oregon_state
Xavier Hawkins,SR,WR,11,8,66,8.25,0,0.7,6.0,oregon_state
Tuli Wily-Matagi,SO,TE,12,6,54,9.00,0,0.5,4.5,oregon_state
Thomas Tyner,SR,RB,10,5,42,8.40,0,0.5,4.2,oregon_state
Trevorris Johnson,SR,RB,11,3,32,10.67,0,0.3,2.9,oregon_state
Andre Bodden,SO,WR,11,1,9,9.00,0,0.1,0.8,oregon_state
Kee Whetzel,FR,OLB,12,1,1,1.00,0,0.1,0.1,oregon_state
DaeSean Hamilton,SR,WR,13,53,857,16.17,9,4.1,65.9,penn_state
Juwan Johnson,SO,WR,13,54,701,12.98,1,4.2,53.9,penn_state
Saquon Barkley,JR,RB,13,54,632,11.70,3,4.2,48.6,penn_state
Mike Gesicki,SR,TE,13,57,563,9.88,9,4.4,43.3,penn_state
DeAndre Thompkins,JR,WR,13,28,443,15.82,3,2.2,34.1,penn_state
Saeed Blacknall,SR,WR,13,17,289,17.00,2,1.3,22.2,penn_state
Brandon Polk,SO,WR,13,10,130,13.00,1,0.8,10.0,penn_state
Tommy Stevens,SO,QB,9,12,60,5.00,2,1.3,6.7,penn_state
Miles Sanders,SO,RB,12,6,30,5.00,0,0.5,2.5,penn_state
Tom Pancoast,SR,TE,13,4,27,6.75,1,0.3,2.1,penn_state
Jonathan Holland,SO,TE,12,3,16,5.33,0,0.3,1.3,penn_state
Nick Bowers,SO,TE,3,1,15,15.00,1,0.3,5.0,penn_state
Andre Robinson,SO,RB,11,1,5,5.00,0,0.1,0.5,penn_state
Irvin Charles,SO,WR,11,1,4,4.00,0,0.1,0.4,penn_state
Jester Weah,SR,WR,12,41,698,17.02,4,3.4,58.2,pittsburgh
Rafael Araujo-Lopes,JR,WR,12,43,531,12.35,2,3.6,44.3,pittsburgh
Maurice Ffrench,SO,DB,12,25,272,10.88,0,2.1,22.7,pittsburgh
Qadree Ollison,JR,RB,12,23,194,8.43,2,1.9,16.2,pittsburgh
Aaron Mathews,SO,WR,11,16,189,11.81,0,1.5,17.2,pittsburgh
Quadree Henderson,JR,WR,12,17,186,10.94,0,1.4,15.5,pittsburgh
Matt Flanagan,SR,TE,9,17,160,9.41,0,1.9,17.8,pittsburgh
Darrin Hall,JR,RB,12,16,157,9.81,1,1.3,13.1,pittsburgh
Chris Clark,SO,TE,12,16,122,7.63,1,1.3,10.2,pittsburgh
Chawntez Moss,SO,RB,6,5,71,14.20,1,0.8,11.8,pittsburgh
Nathan Bossory,SR,TE,3,1,15,15.00,1,0.3,5.0,pittsburgh
Tyler Sear,FR,TE,8,1,10,10.00,0,0.1,1.3,pittsburgh
Jordan Whitehead,JR,DB,9,2,7,3.50,0,0.2,0.8,pittsburgh
A.J. Davis,FR,RB,9,1,0,0.00,0,0.1,0.0,pittsburgh
Anthony Mahoungou,SR,WR,13,40,688,17.20,8,3.1,52.9,purdue
Gregory Phillips,SR,WR,13,44,424,9.64,2,3.4,32.6,purdue
Jackson Anthrop,FR,WR,13,47,423,9.00,5,3.6,32.5,purdue
Brycen Hopkins,SO,TE,12,25,349,13.96,3,2.1,29.1,purdue
Cole Herdman,JR,TE,12,20,331,16.55,3,1.7,27.6,purdue
Terry Wright,JR,WR,12,29,274,9.45,0,2.4,22.8,purdue
Jared Sparks,FR,QB,13,19,222,11.68,0,1.5,17.1,purdue
D.J. Knox,JR,RB,13,15,138,9.20,2,1.2,10.6,purdue
Jarrett Burgess,JR,WR,6,11,130,11.82,1,1.8,21.7,purdue
Richie Worship,SO,RB,10,10,73,7.30,2,1.0,7.3,purdue
Markell Jones,JR,RB,10,13,54,4.15,0,1.3,5.4,purdue
Tario Fuller,SO,RB,3,5,37,7.40,0,1.7,12.3,purdue
Isaac Zico,JR,WR,12,6,34,5.67,1,0.5,2.8,purdue
David Blough,JR,QB,9,1,24,24.00,0,0.1,2.7,purdue
Mike Little,SO,CB,11,1,22,22.00,0,0.1,2.0,purdue
Ben Makowski,JR,LS,11,1,22,22.00,0,0.1,2.0,purdue
Brian Lankford-Johnson,SO,RB,6,3,11,3.67,0,0.5,1.8,purdue
Corey Holmes,JR,WR,4,1,7,7.00,0,0.3,1.8,purdue
Darius Pittman,FR,TE,10,1,7,7.00,0,0.1,0.7,purdue
Aaron Cephus,FR,WR,11,25,622,24.88,5,2.3,56.5,rice
Kylen Granson,SO,WR,10,18,241,13.39,0,1.8,24.1,rice
Austin Walter,JR,RB,12,18,219,12.17,1,1.5,18.3,rice
Samuel Stewart,JR,RB,9,12,138,11.50,0,1.3,15.3,rice
Jordan Myers,FR,WR,10,11,119,10.82,0,1.1,11.9,rice
Parker Smith,SR,WR,11,7,95,13.57,0,0.6,8.6,rice
Robby Wells III,SR,TE,12,12,82,6.83,0,1.0,6.8,rice
Austin Trammell,FR,WR,12,4,51,12.75,0,0.3,4.3,rice
Nahshon Ellerbe,SO,RB,12,4,47,11.75,0,0.3,3.9,rice
Lance Wright,JR,WR,9,4,42,10.50,0,0.4,4.7,rice
Emmanuel Esukpa,SO,RB,11,3,37,12.33,0,0.3,3.4,rice
Will Phillips,FR,TE,12,2,22,11.00,0,0.2,1.8,rice
Jackson Tyner,SO,QB,7,1,17,17.00,0,0.1,2.4,rice
Cameron Johnson,SO,WR,6,1,6,6.00,0,0.2,1.0,rice
Jerome Washington,JR,TE,12,28,282,10.07,1,2.3,23.5,rutgers
Janarion Grant,SR,WR,7,16,167,10.44,1,2.3,23.9,rutgers
Raheem Blackshear,FR,RB,11,7,133,19.00,2,0.6,12.1,rutgers
Damon Mitchell,SR,WR,10,10,130,13.00,0,1.0,13.0,rutgers
Dacoven Bailey,SO,WR,11,9,122,13.56,1,0.8,11.1,rutgers
Gus Edwards,SR,RB,12,13,103,7.92,1,1.1,8.6,rutgers
Nakia Griffin-Stewart,SO,TE,12,11,87,7.91,1,0.9,7.3,rutgers
Bo Melton,FR,WR,12,4,83,20.75,0,0.3,6.9,rutgers
Josh Hicks,SR,RB,10,6,68,11.33,0,0.6,6.8,rutgers
Hunter Hayek,FR,WR,12,8,62,7.75,0,0.7,5.2,rutgers
Robert Martin,SR,RB,12,8,56,7.00,0,0.7,4.7,rutgers
Myles Nash,SR,TE,12,3,29,9.67,0,0.3,2.4,rutgers
Everett Wormley,FR,WR,11,4,19,4.75,0,0.4,1.7,rutgers
Mohamed Jabbie,FR,WR,11,3,19,6.33,0,0.3,1.7,rutgers
Max Anthony,SO,RB,12,2,17,8.50,0,0.2,1.4,rutgers
Travis Vokolek,FR,TE,7,1,14,14.00,0,0.1,2.0,rutgers
Jawuan Harris,SO,WR,11,1,4,4.00,0,0.1,0.4,rutgers
Kyle Bolin,SR,QB,6,1,-8,-8.00,0,0.2,-1.3,rutgers
Mikah Holder,SR,WR,13,43,602,14.00,2,3.3,46.3,san_diego_state
Fred Trevillion,JR,WR,13,12,327,27.25,2,0.9,25.2,san_diego_state
Kahale Warring,SO,TE,13,18,248,13.78,3,1.4,19.1,san_diego_state
David Wells,SR,TE,12,9,133,14.78,2,0.8,11.1,san_diego_state
Rashaad Penny,SR,RB,13,19,132,6.95,2,1.5,10.2,san_diego_state
Quest Truxton,SR,WR,13,12,115,9.58,0,0.9,8.8,san_diego_state
Nick Bawden,SR,FB,12,15,103,6.87,1,1.3,8.6,san_diego_state
"Tim Wilson, Jr.",FR,WR,12,6,89,14.83,0,0.5,7.4,san_diego_state
Parker Houston,SO,TE,13,6,56,9.33,0,0.5,4.3,san_diego_state
Juwan Washington,SO,RB,13,3,39,13.00,0,0.2,3.0,san_diego_state
Isiah Macklin,FR,WR,12,3,34,11.33,0,0.3,2.8,san_diego_state
Darryl Richardson,SR,TE,11,1,21,21.00,1,0.1,1.9,san_diego_state
Collin Andrews,FR,WR,7,1,11,11.00,0,0.1,1.6,san_diego_state
Isaac Lessard,SO,FB,7,1,7,7.00,0,0.1,1.0,san_diego_state
Chaz Collins,SO,WR,2,1,3,3.00,0,0.5,1.5,san_diego_state
Tre Hartley,JR,WR,12,37,527,14.24,2,3.1,43.9,san_jose_state
JaQuan Blackwell,FR,WR,12,32,437,13.66,2,2.7,36.4,san_jose_state
Bailey Gaither,SO,WR,9,22,320,14.55,4,2.4,35.6,san_jose_state
Josh Oliver,JR,TE,11,35,296,8.46,1,3.2,26.9,san_jose_state
Tre Walker,FR,WR,12,26,288,11.08,1,2.2,24.0,san_jose_state
Justin Holmes,JR,WR,12,26,270,10.38,2,2.2,22.5,san_jose_state
Rahshead Johnson,JR,WR,7,7,103,14.71,2,1.0,14.7,san_jose_state
Malike Roberson,JR,RB,13,7,60,8.57,0,0.5,4.6,san_jose_state
Tyler Nevens,FR,RB,11,4,55,13.75,0,0.4,5.0,san_jose_state
Billy Humphreys,FR,TE,13,7,48,6.86,0,0.5,3.7,san_jose_state
Austin Liles,FR,WR,9,5,47,9.40,0,0.6,5.2,san_jose_state
Jeremy Kelly,JR,WR,9,4,40,10.00,0,0.4,4.4,san_jose_state
Zamore Zigler,SO,RB,13,6,38,6.33,0,0.5,2.9,san_jose_state
DeJon Packer,JR,RB,11,2,12,6.00,0,0.2,1.1,san_jose_state
Sean Pinson,JR,RB,13,1,12,12.00,1,0.1,0.9,san_jose_state
