name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Kendall Blanton,SR,TE,10,22,177,8.05,2,2.2,17.7,missouri
Dominic Gicinto,FR,WR,12,15,171,11.40,2,1.3,14.3,missouri
Tyler Badie,FR,RB,12,12,130,10.83,0,1.0,10.8,missouri
Nate Brown,SR,WR,8,12,129,10.75,0,1.5,16.1,missouri
Barrett Banister,FR,WR,11,8,88,11.00,0,0.7,8.0,missouri
Damarea Crockett,JR,RB,12,12,88,7.33,1,1.0,7.3,missouri
Daniel Parker,FR,TE,12,6,63,10.50,1,0.5,5.3,missouri
Larry Rountree III,SO,RB,13,14,62,4.43,0,1.1,4.8,missouri
Richaud Floyd,JR,WR,6,4,38,9.50,0,0.7,6.3,missouri
Samson Bailey,SR,OL,13,1,21,21.00,0,0.1,1.6,missouri
Brendan Scales,SO,TE,7,1,1,1.00,0,0.1,0.1,missouri
Taylor Jackson,SR,WR,13,13,222,17.08,1,1.0,17.1,navy
CJ Williams,SO,SB,11,9,187,20.78,0,0.8,17.0,navy
Malcolm Perry,JR,QB,13,9,167,18.56,1,0.7,12.8,navy
Mychal Cooper,FR,WR,13,5,96,19.20,1,0.4,7.4,navy
Ryan Mitchell,SO,WR,13,4,86,21.50,0,0.3,6.6,navy
Keoni-Kordell Makekau,SO,SB,9,3,66,22.00,0,0.3,7.3,navy
Zach Abey,SR,WR,12,1,37,37.00,1,0.1,3.1,navy
OJ Davis,JR,WR,13,2,32,16.00,0,0.2,2.5,navy
Tre Walker,SR,SB,13,1,19,19.00,1,0.1,1.5,navy
Justin Smith,SO,SB,13,1,12,12.00,0,0.1,0.9,navy
Mike Martin,SR,FB,12,1,9,9.00,0,0.1,0.8,navy
Anthony Gargiulo,SR,FB,13,1,6,6.00,0,0.1,0.5,navy
Tazh Maloy,JR,SB,13,3,5,1.67,0,0.2,0.4,navy
Myles Fells,SO,SB,10,1,3,3.00,0,0.1,0.3,navy
Stanley Morgan Jr.,SR,WR,12,70,1004,14.34,7,5.8,83.7,nebraska
JD Spielman,SO,WR,10,66,818,12.39,8,6.6,81.8,nebraska
Jack Stoll,SO,TE,12,21,245,11.67,3,1.8,20.4,nebraska
Maurice Washington,FR,RB,11,24,221,9.21,1,2.2,20.1,nebraska
Devine Ozigbo,SR,RB,12,23,203,8.83,0,1.9,16.9,nebraska
Mike Williams,JR,WR,12,12,122,10.17,0,1.0,10.2,nebraska
Kade Warner,FR,WR,8,17,95,5.59,0,2.1,11.9,nebraska
Kurt Rafdal,FR,TE,12,4,67,16.75,0,0.3,5.6,nebraska
Austin Allen,FR,TE,11,2,54,27.00,0,0.2,4.9,nebraska
Bryan Reimers,SR,WR,10,6,52,8.67,0,0.6,5.2,nebraska
Tyjon Lindsey,SO,WR,4,3,22,7.33,0,0.8,5.5,nebraska
Miles Jones,FR,RB,1,1,21,21.00,0,1.0,21.0,nebraska
Wyatt Mazour,JR,RB,12,1,21,21.00,0,0.1,1.8,nebraska
Greg Bell,JR,RB,6,4,14,3.50,0,0.7,2.3,nebraska
Jaron Woodyard,JR,WR,8,1,10,10.00,0,0.1,1.3,nebraska
Katerian Legrone,FR,TE,3,1,8,8.00,0,0.3,2.7,nebraska
Adrian Martinez,FR,QB,11,1,-11,-11.00,0,0.1,-1.0,nebraska
McLane Mannix,SO,WR,12,50,875,17.50,7,4.2,72.9,nevada
Kaleb Fossum,JR,WR,13,70,734,10.49,1,5.4,56.5,nevada
Romeo Doubs,FR,WR,13,43,562,13.07,2,3.3,43.2,nevada
Elijah Cooks,SO,WR,13,22,348,15.82,6,1.7,26.8,nevada
Brendan O'Leary-Orange,JR,WR,11,14,214,15.29,4,1.3,19.5,nevada
Toa Taua,FR,RB,13,22,202,9.18,1,1.7,15.5,nevada
Daiyan Henley,SO,DB,13,9,129,14.33,0,0.7,9.9,nevada
Kelton Moore,JR,RB,13,20,116,5.80,0,1.5,8.9,nevada
Ben Putman,JR,WR,6,4,114,28.50,0,0.7,19.0,nevada
Jaxson Kincaide,JR,RB,13,10,111,11.10,2,0.8,8.5,nevada
Trae Carter-Wells,SR,TE,12,11,73,6.64,0,0.9,6.1,nevada
Trevion Armstrong,SO,TE,10,5,42,8.40,0,0.5,4.2,nevada
Cole Turner,FR,WR,12,2,37,18.50,1,0.2,3.1,nevada
Dominic Christian,JR,WR,10,4,36,9.00,0,0.4,3.6,nevada
Reagan Roberson,SO,TE,13,3,25,8.33,1,0.2,1.9,nevada
Ian Zamudio,FR,WR,2,1,4,4.00,0,0.5,2.0,nevada
Devonte Lee,FR,RB,11,3,3,1.00,0,0.3,0.3,nevada
Crishaun Lappin,FR,TE,11,2,-1,-0.50,0,0.2,-0.1,nevada
Delane Hart-Johnson,SR,WR,12,33,507,15.36,5,2.8,42.3,new_mexico
Elijah Lilly,JR,WR,12,21,375,17.86,5,1.8,31.3,new_mexico
Anselem Umeh,SO,WR,11,16,316,19.75,2,1.5,28.7,new_mexico
Patrick Reed,SR,WR,11,5,176,35.20,2,0.5,16.0,new_mexico
Jay Griffin IV,SO,WR,12,21,168,8.00,0,1.8,14.0,new_mexico
Marcus Williams,SO,TE,10,13,138,10.62,3,1.3,13.8,new_mexico
Anu Somoye,JR,WR,11,7,104,14.86,1,0.6,9.5,new_mexico
Emmanuel Harris,SR,WR,11,10,102,10.20,1,0.9,9.3,new_mexico
Aaron Molina,SR,WR,4,4,64,16.00,0,1.0,16.0,new_mexico
Tyrone Owens,SR,RB,12,7,54,7.71,1,0.6,4.5,new_mexico
Q' Drennan,JR,WR,1,1,40,40.00,0,1.0,40.0,new_mexico
Brayden Dickey,SR,TE,11,6,39,6.50,1,0.5,3.5,new_mexico
Daevon Vigilant,FR,RB,11,3,31,10.33,0,0.3,2.8,new_mexico
Zahneer Shuler,SR,RB,12,3,5,1.67,0,0.3,0.4,new_mexico
"Jeffrey Jones, Jr.",JR,TE,6,1,3,3.00,0,0.2,0.5,new_mexico
Ahmari Davis,JR,RB,8,2,0,0.00,0,0.3,0.0,new_mexico
Johnathan Boone,SR,WR,12,59,715,12.12,3,4.9,59.6,new_mexico_state
Jason Huntley,JR,RB,12,47,529,11.26,3,3.9,44.1,new_mexico_state
OJ Clark,JR,WR,12,52,512,9.85,1,4.3,42.7,new_mexico_state
Drew Dan,JR,WR,12,37,491,13.27,3,3.1,40.9,new_mexico_state
Royce Caldwell,SR,RB,12,29,303,10.45,2,2.4,25.3,new_mexico_state
Anthony Muse,JR,WR,12,23,210,9.13,1,1.9,17.5,new_mexico_state
Izaiah Lottie,JR,WR,7,15,152,10.13,1,2.1,21.7,new_mexico_state
Bryce Roberts,SO,TE,12,10,76,7.60,1,0.8,6.3,new_mexico_state
Christian Gibson,JR,RB,12,8,73,9.13,0,0.7,6.1,new_mexico_state
Shea Holebrook Jr.,JR,WR,8,7,57,8.14,0,0.9,7.1,new_mexico_state
Naveon Mitchell,FR,RB,3,3,31,10.33,1,1.0,10.3,new_mexico_state
Caleb Mills,SO,WR,7,2,16,8.00,0,0.3,2.3,new_mexico_state
Tevis Abraham,FR,WR,8,4,13,3.25,0,0.5,1.6,new_mexico_state
Xander Yarberough,SO,TE,10,1,4,4.00,0,0.1,0.4,new_mexico_state
Anthony Ratliff-Williams,JR,WR,11,42,689,16.40,2,3.8,62.6,north_carolina
Dazz Newsome,SO,WR,11,44,506,11.50,2,4.0,46.0,north_carolina
Carl Tucker,JR,TE,10,16,265,16.56,2,1.6,26.5,north_carolina
Beau Corrales,SO,WR,8,18,220,12.22,2,2.3,27.5,north_carolina
Rontavius Groves,SO,WR,9,10,183,18.30,1,1.1,20.3,north_carolina
Dyami Brown,FR,WR,10,17,173,10.18,1,1.7,17.3,north_carolina
Michael Carter,SO,TB,9,25,135,5.40,1,2.8,15.0,north_carolina
Antonio Williams,JR,TB,10,16,131,8.19,0,1.6,13.1,north_carolina
Thomas Jackson,SR,WR,11,16,118,7.38,2,1.5,10.7,north_carolina
Jordon Brown,JR,TB,11,16,90,5.63,0,1.5,8.2,north_carolina
Jake Bargas,JR,TE,11,8,80,10.00,1,0.7,7.3,north_carolina
Javonte Williams,FR,RB,11,8,58,7.25,0,0.7,5.3,north_carolina
Antoine Green,FR,WR,5,4,45,11.25,0,0.8,9.0,north_carolina
Roscoe Johnson,SO,WR,10,3,28,9.33,0,0.3,2.8,north_carolina
Garrett Walston,SO,TE,7,1,19,19.00,0,0.1,2.7,north_carolina
Kelvin Harmon,JR,WR,12,81,1186,14.64,7,6.8,98.8,north_carolina_state
Jakobi Meyers,JR,WR,12,92,1047,11.38,4,7.7,87.3,north_carolina_state
Emeka Emezie,SO,WR,13,53,616,11.62,5,4.1,47.4,north_carolina_state
Thayer Thomas,FR,WR,13,34,383,11.26,3,2.6,29.5,north_carolina_state
C.J. Riley,SO,WR,13,28,315,11.25,2,2.2,24.2,north_carolina_state
Cary Angeline,SO,TE,11,9,169,18.78,1,0.8,15.4,north_carolina_state
Stephen Louis,SR,WR,5,12,154,12.83,0,2.4,30.8,north_carolina_state
Trent Pennix,FR,RB,4,5,74,14.80,1,1.3,18.5,north_carolina_state
"Reggie Gallaspy, Jr.",SR,RB,13,8,38,4.75,1,0.6,2.9,north_carolina_state
Dylan Autenrieth,SO,TE,11,2,27,13.50,0,0.2,2.5,north_carolina_state
Brady Bodine,SR,RB,13,1,26,26.00,0,0.1,2.0,north_carolina_state
Damontay Rhem,JR,RB,8,2,13,6.50,0,0.3,1.6,north_carolina_state
Dylan Parham,SO,TE,2,2,11,5.50,0,1.0,5.5,north_carolina_state
Devin Carter,FR,WR,4,1,11,11.00,0,0.3,2.8,north_carolina_state
"Ricky Person, Jr.",FR,RB,9,3,7,2.33,1,0.3,0.8,north_carolina_state
Tyler Baker-Williams,FR,S,8,1,-6,-6.00,0,0.1,-0.8,north_carolina_state
"Rico Bussey, Jr.",JR,WR,12,68,1017,14.96,12,5.7,84.8,north_texas
Jalen Guyton,JR,WR,13,54,805,14.91,6,4.2,61.9,north_texas
Jaelon Darden,SO,WR,13,48,575,11.98,4,3.7,44.2,north_texas
Michael Lawrence,JR,WR,13,32,433,13.53,2,2.5,33.3,north_texas
Kelvin Smith,JR,TE,13,29,269,9.28,1,2.2,20.7,north_texas
DeAndre Torrey,SO,RB,13,25,205,8.20,2,1.9,15.8,north_texas
Cudjoe Young,SR,WR,9,17,182,10.71,0,1.9,20.2,north_texas
Keegan Brewer,SO,WR,13,7,108,15.43,0,0.5,8.3,north_texas
Greg White,FR,WR,12,7,87,12.43,0,0.6,7.3,north_texas
Nic Smith,SO,RB,12,10,77,7.70,1,0.8,6.4,north_texas
Loren Easly,JR,RB,4,4,58,14.50,0,1.0,14.5,north_texas
Quinetin Jackson,SR,WR,8,3,37,12.33,0,0.4,4.6,north_texas
Evan Johnson,SO,RB,9,6,37,6.17,0,0.7,4.1,north_texas
Caleb Chumley,JR,TE,13,3,29,9.67,0,0.2,2.2,north_texas
Christian Hosley,JR,RB,13,3,23,7.67,0,0.2,1.8,north_texas
Jason Pirtle,SO,WR,5,1,22,22.00,0,0.2,4.4,north_texas
Jyaire Shorter,FR,WR,2,1,15,15.00,0,0.5,7.5,north_texas
Anthony Wyche,JR,RB,9,1,11,11.00,0,0.1,1.2,north_texas
Deion Hair-Griffin,SO,WR,7,1,3,3.00,0,0.1,0.4,north_texas
Dennis Smith,JR,WR,1,1,-5,-5.00,0,1.0,-5.0,north_texas
Jauan Wesley,SR,WR,14,54,619,11.46,2,3.9,44.2,northern_illinois
D.J. Brown,SR,WR,14,57,496,8.70,5,4.1,35.4,northern_illinois
Spencer Tears,JR,WR,12,40,422,10.55,4,3.3,35.2,northern_illinois
Cole Tucker,FR,WR,14,18,156,8.67,0,1.3,11.1,northern_illinois
Dennis Robinson,FR,WR,13,15,139,9.27,1,1.2,10.7,northern_illinois
Ty Harmston,SR,TE,14,11,97,8.82,1,0.8,6.9,northern_illinois
Mitchell Brinkman,JR,TE,4,6,79,13.17,0,1.5,19.8,northern_illinois
Corey Lersch,SO,TE,12,6,65,10.83,2,0.5,5.4,northern_illinois
Marcus Jones,JR,TB,14,13,52,4.00,0,0.9,3.7,northern_illinois
Tre Harbison,SO,TB,14,7,33,4.71,0,0.5,2.4,northern_illinois
Jordan Nettles,FR,TB,13,5,10,2.00,0,0.4,0.8,northern_illinois
Marcus Childers,SO,QB,14,1,5,5.00,0,0.1,0.4,northern_illinois
Leon Payne,FR,WR,4,2,3,1.50,0,0.5,0.8,northern_illinois
Rodney Hall,FR,QB,4,1,-1,-1.00,0,0.3,-0.3,northern_illinois
Flynn Nagel,SR,WR,14,68,780,11.47,2,4.9,55.7,northwestern
Bennett Skowronek,JR,WR,14,45,562,12.49,3,3.2,40.1,northwestern
Cameron Green,JR,SB,14,57,483,8.47,4,4.1,34.5,northwestern
Kyric McGowan,SO,WR,14,16,283,17.69,2,1.1,20.2,northwestern
Ramaud Chiaokhiao-Bowman,SO,WR,14,20,237,11.85,0,1.4,16.9,northwestern
Riley Lees,SO,WR,14,22,214,9.73,3,1.6,15.3,northwestern
JJ Jefferson,FR,WR,12,10,181,18.10,2,0.8,15.1,northwestern
Jeremy Larkin,SO,RB,7,19,127,6.68,0,2.7,18.1,northwestern
Charlie Fessler,JR,WR,13,10,101,10.10,0,0.8,7.8,northwestern
Isaiah Bowser,FR,RB,11,7,77,11.00,0,0.6,7.0,northwestern
Chad Hanaoka,SR,RB,9,12,63,5.25,0,1.3,7.0,northwestern
John Moten IV,JR,RB,9,9,62,6.89,0,1.0,6.9,northwestern
Berkeley Holman,FR,WR,10,7,59,8.43,0,0.7,5.9,northwestern
Jelani Roberts,SR,WR,9,2,38,19.00,0,0.2,4.2,northwestern
Trey Pugh,SO,SB,9,3,29,9.67,0,0.3,3.2,northwestern
James Prather,SR,SB,13,3,23,7.67,0,0.2,1.8,northwestern
Trey Klock,SR,OL,12,1,20,20.00,1,0.1,1.7,northwestern
Solomon Vault,SR,WR,9,8,13,1.63,0,0.9,1.4,northwestern
Miles Boykin,SR,WR,13,59,872,14.78,8,4.5,67.1,notre_dame
Chase Claypool,JR,WR,13,50,639,12.78,4,3.8,49.2,notre_dame
Chris Finke,SR,WR,13,49,571,11.65,2,3.8,43.9,notre_dame
Alizé Mack,SR,TE,12,36,360,10.00,3,3.0,30.0,notre_dame
Cole Kmet,SO,TE,11,15,162,10.80,0,1.4,14.7,notre_dame
Jafar Armstrong,SO,WR,10,14,159,11.36,0,1.4,15.9,notre_dame
Tony Jones Jr.,JR,RB,13,6,157,26.17,1,0.5,12.1,notre_dame
Michael Young,SO,WR,13,7,138,19.71,1,0.5,10.6,notre_dame
Dexter Williams,SR,RB,9,16,133,8.31,1,1.8,14.8,notre_dame
Kevin Austin Jr.,FR,WR,11,5,90,18.00,0,0.5,8.2,notre_dame
Avery Davis,SO,QB,8,5,30,6.00,0,0.6,3.8,notre_dame
Jahmir Smith,FR,RB,2,1,14,14.00,0,0.5,7.0,notre_dame
Brock Wright,SO,TE,12,2,12,6.00,1,0.2,1.0,notre_dame
Nic Weishar,SR,TE,13,3,10,3.33,2,0.2,0.8,notre_dame
Papi White,SR,WR,13,62,987,15.92,9,4.8,75.9,ohio
Andrew Meyer,SR,WR,13,36,505,14.03,5,2.8,38.8,ohio
Cameron Odom,SO,WR,13,30,418,13.93,2,2.3,32.2,ohio
Isiah Cox,FR,WR,13,11,309,28.09,3,0.8,23.8,ohio
A.J. Ouellette,SR,RB,13,21,212,10.10,2,1.6,16.3,ohio
Jerome Buckner,FR,WR,3,3,104,34.67,1,1.0,34.7,ohio
Connor Brown,SR,TE,13,8,84,10.50,1,0.6,6.5,ohio
Maleek Irons,SR,RB,11,6,41,6.83,1,0.5,3.7,ohio
K.J. Minter,FR,WR,3,1,15,15.00,0,0.3,5.0,ohio
DL Knock,JR,WR,12,2,13,6.50,0,0.2,1.1,ohio
Ryan Luehrman,SO,TE,9,2,8,4.00,0,0.2,0.9,ohio
Adam Luehrman,SO,TE,11,1,8,8.00,1,0.1,0.7,ohio
Julian Ross,SO,RB,4,1,6,6.00,0,0.3,1.5,ohio
Parris Campbell,SR,WR,14,90,1063,11.81,12,6.4,75.9,ohio_state
K.J. Hill,JR,WR,14,68,865,12.72,6,4.9,61.8,ohio_state
Terry McLaurin,SR,WR,14,35,701,20.03,11,2.5,50.1,ohio_state
Johnnie Dixon,SR,WR,14,42,669,15.93,8,3.0,47.8,ohio_state
Binjimen Victor,JR,WR,14,21,354,16.86,4,1.5,25.3,ohio_state
Austin Mack,JR,WR,8,26,331,12.73,1,3.3,41.4,ohio_state
J.K. Dobbins,SO,RB,14,26,263,10.12,2,1.9,18.8,ohio_state
Luke Farrell,SO,TE,14,20,205,10.25,1,1.4,14.6,ohio_state
Chris Olave,FR,WR,14,12,197,16.42,3,0.9,14.1,ohio_state
Mike Weber,JR,RB,13,21,112,5.33,1,1.6,8.6,ohio_state
Demario McCall,SO,RB,9,9,110,12.22,0,1.0,12.2,ohio_state
Rashod Berry,JR,TE,13,9,78,8.67,2,0.7,6.0,ohio_state
C.J. Saunders,JR,WR,11,10,73,7.30,0,0.9,6.6,ohio_state
Jaylen Harris,SO,WR,7,2,22,11.00,0,0.3,3.1,ohio_state
Isaiah Pryor,SO,S,13,2,20,10.00,0,0.2,1.5,ohio_state
Garyn Prater,SO,WR,3,1,13,13.00,0,0.3,4.3,ohio_state
Jeremy Ruckert,FR,TE,10,1,13,13.00,0,0.1,1.3,ohio_state
Jaelen Gill,FR,HB,2,1,11,11.00,0,0.5,5.5,ohio_state
Marquise Brown,JR,WR,14,75,1318,17.57,10,5.4,94.1,oklahoma
CeeDee Lamb,SO,WR,14,65,1158,17.82,11,4.6,82.7,oklahoma
Lee Morris,JR,WR,14,21,457,21.76,8,1.5,32.6,oklahoma
Grant Calcaterra,SO,TE,14,26,396,15.23,6,1.9,28.3,oklahoma
Carson Meier,SR,FB,14,19,327,17.21,4,1.4,23.4,oklahoma
Trey Sermon,SO,RB,14,12,181,15.08,0,0.9,12.9,oklahoma
Nick Basquine,SR,WR,14,7,134,19.14,0,0.5,9.6,oklahoma
Charleston Rambo,FR,WR,11,8,125,15.63,1,0.7,11.4,oklahoma
Myles Tease,SR,WR,14,10,104,10.40,1,0.7,7.4,oklahoma
A.D. Miller,JR,WR,9,7,75,10.71,2,0.8,8.3,oklahoma
Kennedy Brooks,FR,RB,12,10,57,5.70,0,0.8,4.8,oklahoma
Mykel Jones,JR,WR,4,2,37,18.50,0,0.5,9.3,oklahoma
Jeremiah Hall,FR,FB,14,2,36,18.00,0,0.1,2.6,oklahoma
Brayden Willis,FR,TE,13,1,29,29.00,0,0.1,2.2,oklahoma
Jaylon Robinson,FR,WR,4,3,28,9.33,0,0.8,7.0,oklahoma
Reggie Turner,SR,WR,1,1,16,16.00,0,1.0,16.0,oklahoma
Drake Stoops,FR,WR,2,2,16,8.00,0,1.0,8.0,oklahoma
Marcelias Sutton,SR,RB,6,2,14,7.00,0,0.3,2.3,oklahoma
T.J. Pledger,FR,RB,11,1,12,12.00,0,0.1,1.1,oklahoma
Tylan Wallace,SO,WR,13,86,1491,17.34,12,6.6,114.7,oklahoma_state
Tyron Johnson,JR,WR,13,53,845,15.94,7,4.1,65.0,oklahoma_state
Dillon Stoner,SO,WR,12,48,603,12.56,2,4.0,50.3,oklahoma_state
Landon Wolf,SO,WR,13,33,362,10.97,2,2.5,27.8,oklahoma_state
Chuba Hubbard,FR,RB,13,22,229,10.41,2,1.7,17.6,oklahoma_state
Jalen McCleskey,SR,WR,4,15,155,10.33,2,3.8,38.8,oklahoma_state
Jelani Woods,FR,TE,11,7,120,17.14,2,0.6,10.9,oklahoma_state
J.D. King,SO,RB,10,6,92,15.33,2,0.6,9.2,oklahoma_state
Justice Hill,JR,RB,10,13,68,5.23,0,1.3,6.8,oklahoma_state
Taylor Cornelius,SR,QB,13,3,24,8.00,0,0.2,1.8,oklahoma_state
Logan Carter,SO,TE,13,1,20,20.00,1,0.1,1.5,oklahoma_state
Braydon Johnson,FR,WR,11,2,7,3.50,0,0.2,0.6,oklahoma_state
Britton Abbott,SR,TE,13,1,6,6.00,0,0.1,0.5,oklahoma_state
LD Brown,SO,RB,10,1,5,5.00,0,0.1,0.5,oklahoma_state
Sione Finefeuiaki,SR,TE,13,1,3,3.00,1,0.1,0.2,oklahoma_state
Tracin Wallace,FR,WR,2,1,1,1.00,0,0.5,0.5,oklahoma_state
Travis Fulgham,SR,WR,12,63,1083,17.19,9,5.3,90.3,old_dominion
Jonathan Duhart,SR,WR,12,74,1045,14.12,9,6.2,87.1,old_dominion
Isaiah Harper,SR,WR,12,55,479,8.71,1,4.6,39.9,old_dominion
Kesean Strong,JR,RB,9,21,177,8.43,2,2.3,19.7,old_dominion
Jeremy Cox,SR,RB,9,24,139,5.79,0,2.7,15.4,old_dominion
Keion White,FR,TE,8,11,124,11.27,0,1.4,15.5,old_dominion
Donta Anthony Jr.,FR,TE,12,10,124,12.40,0,0.8,10.3,old_dominion
Darrell Brown,JR,WR,10,9,110,12.22,0,0.9,11.0,old_dominion
Will Knight,FR,RB,4,7,95,13.57,0,1.8,23.8,old_dominion
Hasaan Patterson,JR,WR,11,2,46,23.00,0,0.2,4.2,old_dominion
Isaiah Spencer,FR,QB,4,3,43,14.33,0,0.8,10.8,old_dominion
Cornell Hendrick Jr.,FR,WR,3,4,22,5.50,0,1.3,7.3,old_dominion
Gemonta Jackson,JR,RB,8,2,15,7.50,0,0.3,1.9,old_dominion
Darius Savedge,FR,WR,2,1,13,13.00,0,0.5,6.5,old_dominion
Marcus Joyner,SO,TE,9,1,13,13.00,0,0.1,1.4,old_dominion
Noah Ellison,SO,WR,6,2,12,6.00,0,0.3,2.0,old_dominion
Scott McCluney,SO,WR,8,1,10,10.00,0,0.1,1.3,old_dominion
Brandon Sinclair,SO,RB,10,1,8,8.00,0,0.1,0.8,old_dominion
Matt Geiger,FR,RB,5,1,3,3.00,0,0.2,0.6,old_dominion
Justin Cooper,SR,TE,12,1,3,3.00,0,0.1,0.3,old_dominion
Dillon Mitchell,JR,WR,13,75,1184,15.79,10,5.8,91.1,oregon
Jaylon Redd,SO,WR,13,38,433,11.39,5,2.9,33.3,oregon
Jacob Breeland,JR,TE,12,24,377,15.71,2,2.0,31.4,oregon
CJ Verdell,FR,RB,13,27,315,11.67,2,2.1,24.2,oregon
Johnny Johnson III,SO,WR,13,17,215,12.65,4,1.3,16.5,oregon
Brenden Schooler,JR,WR,13,21,203,9.67,1,1.6,15.6,oregon
Kano Dillon,SR,TE,9,8,110,13.75,2,0.9,12.2,oregon
Taj Griffin,SR,RB,3,2,89,44.50,1,0.7,29.7,oregon
Ryan Bay,JR,TE,13,9,74,8.22,0,0.7,5.7,oregon
Tony Brooks-James,SR,RB,12,3,73,24.33,0,0.3,6.1,oregon
Travis Dye,FR,RB,13,12,69,5.75,1,0.9,5.3,oregon
Tabari Hines,SR,WR,4,3,32,10.67,1,0.8,8.0,oregon
Justin Collins,SO,WR,4,1,22,22.00,0,0.3,5.5,oregon
Daewood Davis,FR,WR,7,1,13,13.00,0,0.1,1.9,oregon
Bryan Addison,FR,WR,4,1,12,12.00,0,0.3,3.0,oregon
Hunter Kampmoyer,SO,TE,13,1,4,4.00,0,0.1,0.3,oregon
Darrian Felix,SO,RB,2,1,1,1.00,0,0.5,0.5,oregon
Steven Jones,FR,OL,5,1,-2,-2.00,0,0.2,-0.4,oregon
Cam McCormick,SO,TE,1,1,-2,-2.00,0,1.0,-2.0,oregon
Isaiah Hodgins,SO,WR,11,59,876,14.85,5,5.4,79.6,oregon_state
Timmy Hernandez,SR,WR,12,58,661,11.40,3,4.8,55.1,oregon_state
Trevon Bradford,JR,WR,11,56,649,11.59,6,5.1,59.0,oregon_state
Artavis Pierce,JR,RB,9,15,149,9.93,0,1.7,16.6,oregon_state
Jermar Jefferson,FR,RB,12,25,147,5.88,0,2.1,12.3,oregon_state
Isaiah Smalls,FR,TE,11,8,118,14.75,0,0.7,10.7,oregon_state
Kolby Taylor,FR,WR,10,7,93,13.29,0,0.7,9.3,oregon_state
Noah Togiai,JR,TE,9,10,77,7.70,3,1.1,8.6,oregon_state
Champ Flemings,FR,WR,12,4,68,17.00,0,0.3,5.7,oregon_state
Aaron Short,JR,WR,8,3,42,14.00,0,0.4,5.3,oregon_state
Andre Bodden,JR,WR,11,2,37,18.50,0,0.2,3.4,oregon_state
Jesiah Irish,FR,WR,5,2,23,11.50,0,0.4,4.6,oregon_state
Tino Allen,SO,WR,5,2,22,11.00,0,0.4,4.4,oregon_state
Kase Rogers,FR,RB,7,3,13,4.33,0,0.4,1.9,oregon_state
Teagan Quitoriano,FR,TE,10,2,13,6.50,0,0.2,1.3,oregon_state
Michael Alfieri,FR,WR,8,1,8,8.00,0,0.1,1.0,oregon_state
B.J. Baylor,FR,RB,9,2,4,2.00,0,0.2,0.4,oregon_state
KJ Hamler,SO,WR,13,42,754,17.95,5,3.2,58.0,penn_state
Pat Freiermuth,FR,TE,13,26,368,14.15,8,2.0,28.3,penn_state
Juwan Johnson,SR,WR,10,25,352,14.08,1,2.5,35.2,penn_state
DeAndre Thompkins,SR,WR,13,25,329,13.16,2,1.9,25.3,penn_state
Jahan Dotson,FR,WR,8,13,203,15.62,0,1.6,25.4,penn_state
Brandon Polk,SR,WR,11,9,162,18.00,2,0.8,14.7,penn_state
Miles Sanders,JR,RB,13,24,139,5.79,0,1.8,10.7,penn_state
Jonathan Holland,SR,TE,9,7,114,16.29,0,0.8,12.7,penn_state
Daniel George,FR,WR,3,2,112,56.00,1,0.7,37.3,penn_state
Mac Hippenhammer,SO,WR,12,6,103,17.17,1,0.5,8.6,penn_state
Nick Bowers,SR,TE,10,6,50,8.33,1,0.6,5.0,penn_state
Cam Sullivan-Brown,SO,WR,13,4,49,12.25,0,0.3,3.8,penn_state
Mark Allen,SR,RB,3,4,25,6.25,0,1.3,8.3,penn_state
Justin Shorter,FR,WR,4,3,20,6.67,0,0.8,5.0,penn_state
Danny Dalton,JR,TE,3,3,19,6.33,0,1.0,6.3,penn_state
Ricky Slade,FR,RB,9,1,12,12.00,0,0.1,1.3,penn_state
Journey Brown,SO,RB,9,1,9,9.00,0,0.1,1.0,penn_state
Zack Kuntz,FR,TE,1,1,8,8.00,0,1.0,8.0,penn_state
Joe Arcangelo,SR,TE,1,1,5,5.00,0,1.0,5.0,penn_state
Tommy Stevens,SR,QB,7,2,2,1.00,0,0.3,0.3,penn_state
Taysir Mack,SO,WR,12,25,557,22.28,1,2.1,46.4,pittsburgh
Maurice Ffrench,JR,WR,14,35,515,14.71,6,2.5,36.8,pittsburgh
Rafael Araujo-Lopes,SR,WR,14,37,380,10.27,4,2.6,27.1,pittsburgh
Aaron Mathews,JR,WR,14,9,120,13.33,0,0.6,8.6,pittsburgh
Shocky Jacques-Louis,FR,WR,10,9,76,8.44,0,0.9,7.6,pittsburgh
George Aston,SR,FB,14,15,68,4.53,1,1.1,4.9,pittsburgh
Darrin Hall,SR,RB,14,15,66,4.40,0,1.1,4.7,pittsburgh
Qadree Ollison,SR,RB,14,11,66,6.00,0,0.8,4.7,pittsburgh
Tre Tipton,JR,WR,14,5,42,8.40,0,0.4,3.0,pittsburgh
Will Gragg,JR,TE,13,5,31,6.20,0,0.4,2.4,pittsburgh
Jim Medure,JR,TE,14,3,29,9.67,0,0.2,2.1,pittsburgh
A.J. Davis,SO,RB,10,3,17,5.67,0,0.3,1.7,pittsburgh
Dontavius Butler-Jenkins,FR,WR,13,4,12,3.00,0,0.3,0.9,pittsburgh
Tyler Sear,SO,TE,6,2,9,4.50,0,0.3,1.5,pittsburgh
V'Lique Carter,FR,DB,7,3,9,3.00,0,0.4,1.3,pittsburgh
