name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Armand Shyne,SO,RB,5,2,6,3.00,0,0.4,1.2,utah
Kenric Young,JR,WR,5,1,5,5.00,0,0.2,1.0,utah
Zack Moss,FR,RB,10,1,4,4.00,0,0.1,0.4,utah
Ron'Quavion Tarver,SO,WR,12,46,602,13.09,3,3.8,50.2,utah_state
Rayshad Lewis,FR,WR,12,40,476,11.90,2,3.3,39.7,utah_state
Wyatt Houston,SR,TE,12,35,330,9.43,2,2.9,27.5,utah_state
Andrew Rodriguez,SR,WR,12,26,286,11.00,1,2.2,23.8,utah_state
Jaren Colston-Green,JR,WR,11,6,176,29.33,1,0.5,16.0,utah_state
Braelon Roberts,JR,WR,12,15,175,11.67,1,1.3,14.6,utah_state
Tonny Lindsey,JR,RB,12,17,123,7.24,0,1.4,10.3,utah_state
Zach Van Leeuwen,SO,WR,11,8,70,8.75,0,0.7,6.4,utah_state
Gerold Bright,FR,WR,9,5,56,11.20,0,0.6,6.2,utah_state
LaJuan Hunt,JR,RB,11,6,53,8.83,0,0.5,4.8,utah_state
Alex Byers,JR,WR,10,2,49,24.50,0,0.2,4.9,utah_state
Kennedy Williams,SR,WR,12,7,38,5.43,0,0.6,3.2,utah_state
Jake Thompson,SR,K,11,1,12,12.00,0,0.1,1.1,utah_state
Landon Horne,SR,TE,12,2,12,6.00,0,0.2,1.0,utah_state
Devante Mays,SR,RB,6,1,8,8.00,0,0.2,1.3,utah_state
Ethan Cortazzo,JR,WR,12,1,3,3.00,0,0.1,0.3,utah_state
Chad Artist,FR,WR,9,1,0,0.00,0,0.1,0.0,utah_state
Justen Hervey,SO,RB,11,1,0,0.00,0,0.1,0.0,utah_state
Cole Freytag,SR,WR,12,36,520,14.44,5,3.0,43.3,utep
Hayden Plinke,SR,TE,12,38,456,12.00,8,3.2,38.0,utep
Eddie Sinegal,FR,WR,12,29,338,11.66,0,2.4,28.2,utep
Aaron Jones,JR,RB,12,28,233,8.32,3,2.3,19.4,utep
Walter Dawn,FR,WR,12,6,121,20.17,1,0.5,10.1,utep
Tyler Batson,JR,WR,10,5,114,22.80,0,0.5,11.4,utep
Kavika Johnson,SO,QB,12,11,95,8.64,0,0.9,7.9,utep
Warren Redix,SO,WR,12,12,84,7.00,3,1.0,7.0,utep
Terry Juniel,SO,WR,12,9,83,9.22,0,0.8,6.9,utep
Jaquan White,SR,WR,12,5,59,11.80,0,0.4,4.9,utep
Kent Taylor,SR,TE,12,8,50,6.25,0,0.7,4.2,utep
Tyrone Nelson,FR,RB,4,3,26,8.67,0,0.8,6.5,utep
Darrin Laufasa,SR,FB,12,3,17,5.67,0,0.3,1.4,utep
Sterling Napier,JR,TE,12,2,8,4.00,1,0.2,0.7,utep
Josh Stewart,JR,WR,13,36,682,18.94,5,2.8,52.5,utsa
Kerry Thomas Jr.,JR,WR,13,35,555,15.86,8,2.7,42.7,utsa
Brady Jones,JR,WR,13,26,322,12.38,3,2.0,24.8,utsa
Marquez McNair,JR,WR,13,24,271,11.29,3,1.8,20.8,utsa
Jarveon Williams,SR,RB,13,19,221,11.63,0,1.5,17.0,utsa
JaBryce Taylor,SR,WR,13,21,207,9.86,2,1.6,15.9,utsa
Jalen Rhodes,SO,RB,12,17,160,9.41,1,1.4,13.3,utsa
Shaq Williams,JR,TE,13,13,158,12.15,2,1.0,12.2,utsa
Trevor Stevens,SR,TE,11,7,73,10.43,1,0.6,6.6,utsa
Greg Campbell Jr.,SO,WR,3,4,33,8.25,0,1.3,11.0,utsa
Jarrod McLin,FR,DE,12,1,30,30.00,0,0.1,2.5,utsa
Larry Stephens,SO,WR,12,4,25,6.25,0,0.3,2.1,utsa
Tyrell Clay,JR,RB,12,1,9,9.00,0,0.1,0.8,utsa
Darryl Godfrey,SO,S,13,1,9,9.00,0,0.1,0.7,utsa
Corbin White,SR,RB,5,2,8,4.00,0,0.4,1.6,utsa
Jared Johnson,SR,QB,7,1,8,8.00,1,0.1,1.1,utsa
Andrew King,SR,RB,12,1,8,8.00,0,0.1,0.7,utsa
Halen Steward,SO,RB,1,1,5,5.00,0,1.0,5.0,utsa
Dalton Sturm,JR,QB,13,1,0,0.00,0,0.1,0.0,utsa
Victor Falcon,SO,PK,12,1,-7,-7.00,0,0.1,-0.6,utsa
C.J. Duncan,JR,WR,13,44,494,11.23,0,3.4,38.0,vanderbilt
Trent Sherfield,JR,WR,13,34,472,13.88,1,2.6,36.3,vanderbilt
Caleb Scott,JR,WR,13,24,466,19.42,0,1.8,35.8,vanderbilt
Kalija Lipscomb,FR,WR,12,27,319,11.81,2,2.3,26.6,vanderbilt
Jared Pinkney,FR,TE,13,22,274,12.45,2,1.7,21.1,vanderbilt
Ralph Webb,JR,RB,13,21,166,7.90,0,1.6,12.8,vanderbilt
Nathan Marcus,JR,TE,13,11,73,6.64,1,0.8,5.6,vanderbilt
Sam Dobbs,SO,TE,13,6,73,12.17,1,0.5,5.6,vanderbilt
Darrius Sims,SR,WR,12,5,61,12.20,0,0.4,5.1,vanderbilt
Bailey McElwain,FR,FB,13,6,35,5.83,2,0.5,2.7,vanderbilt
Latevius Rayford,SR,WR,11,3,26,8.67,0,0.3,2.4,vanderbilt
Dallas Rivers,JR,RB,13,2,13,6.50,0,0.2,1.0,vanderbilt
Khari Blasingame,SO,RB,13,4,8,2.00,0,0.3,0.6,vanderbilt
Sean Dowling,SR,TE,13,1,6,6.00,0,0.1,0.5,vanderbilt
Doni Dowling,JR,WR,12,50,626,12.52,4,4.2,52.2,virginia
Olamide Zaccheaus,SO,WR,12,51,584,11.45,7,4.3,48.7,virginia
Keeon Johnson,SR,WR,12,49,476,9.71,3,4.1,39.7,virginia
Taquan Mizzell,SR,TB,12,52,404,7.77,2,4.3,33.7,virginia
David Eldridge,SO,WR,11,8,177,22.13,2,0.7,16.1,virginia
Andre Levrone,JR,WR,10,8,126,15.75,0,0.8,12.6,virginia
Hasise Dubois,FR,WR,12,8,99,12.38,0,0.7,8.3,virginia
Warren Craft,FR,WR,5,8,97,12.13,1,1.6,19.4,virginia
Ryan Santoro,SR,WR,12,9,78,8.67,1,0.8,6.5,virginia
Joe Reed,FR,WR,12,4,77,19.25,0,0.3,6.4,virginia
Albert Reid,SR,TB,11,6,48,8.00,1,0.5,4.4,virginia
Evan Butts,SO,TE,8,7,46,6.57,1,0.9,5.8,virginia
Brendan Marshall,JR,TE,10,4,29,7.25,0,0.4,2.9,virginia
Richard Burney,FR,TE,8,1,3,3.00,1,0.1,0.4,virginia
Dylan Sims,SR,PK,7,1,2,2.00,0,0.1,0.3,virginia
Isaiah Ford,JR,WR,14,79,1094,13.85,7,5.6,78.1,virginia_tech
Cam Phillips,JR,WR,14,76,983,12.93,5,5.4,70.2,virginia_tech
Bucky Hodges,JR,TE,14,48,691,14.40,7,3.4,49.4,virginia_tech
Sam Rogers,SR,FB,14,24,301,12.54,4,1.7,21.5,virginia_tech
C.J. Carroll,SO,WR,13,18,258,14.33,0,1.4,19.8,virginia_tech
Travon McMillian,SO,RB,14,11,120,10.91,3,0.8,8.6,virginia_tech
Chris Cunningham,FR,TE,12,6,48,8.00,4,0.5,4.0,virginia_tech
Steven Peoples,SO,FB,14,2,40,20.00,1,0.1,2.9,virginia_tech
Henri Murphy,SO,WR,13,3,29,9.67,0,0.2,2.2,virginia_tech
Shai McKenzie,SO,RB,6,3,28,9.33,0,0.5,4.7,virginia_tech
Jaylen Bradshaw,SO,WR,8,3,25,8.33,0,0.4,3.1,virginia_tech
Terrell Edmunds,SO,ROV,14,1,20,20.00,0,0.1,1.4,virginia_tech
Devin Wilson,JR,WR,6,2,13,6.50,0,0.3,2.2,virginia_tech
Divine Deablo,FR,WR,14,1,8,8.00,0,0.1,0.6,virginia_tech
Sean Daniel,FR,WR,1,1,6,6.00,0,1.0,6.0,virginia_tech
Marshawn Williams,SO,RB,9,1,2,2.00,0,0.1,0.2,virginia_tech
Tabari Hines,SO,WR,13,38,447,11.76,3,2.9,34.4,wake_forest
Cam Serigne,JR,TE,12,30,426,14.20,3,2.5,35.5,wake_forest
Cortez Lewis,SO,WR,12,32,415,12.97,1,2.7,34.6,wake_forest
Alex Bachman,SO,WR,13,23,248,10.78,1,1.8,19.1,wake_forest
Chuck Wade,SO,WR,13,24,245,10.21,1,1.8,18.8,wake_forest
Matt Colburn,SO,RB,13,13,143,11.00,0,1.0,11.0,wake_forest
Scotty Washington,FR,WR,11,10,115,11.50,0,0.9,10.5,wake_forest
Cade Carney,FR,RB,10,12,74,6.17,0,1.2,7.4,wake_forest
Steven Claude,FR,WR,12,2,27,13.50,0,0.2,2.3,wake_forest
Tyler Bell,SO,RB,12,2,15,7.50,0,0.2,1.3,wake_forest
Devin Pike,JR,TE,13,2,9,4.50,0,0.2,0.7,wake_forest
Tyler Hayworth,SR,OL,12,1,-4,-4.00,0,0.1,-0.3,wake_forest
John Wolford,JR,QB,12,1,-6,-6.00,0,0.1,-0.5,wake_forest
John Ross,JR,WR,14,81,1150,14.20,17,5.8,82.1,washington
Dante Pettis,JR,WR,14,53,822,15.51,15,3.8,58.7,washington
Chico McClatcher,SO,WR,13,31,574,18.52,5,2.4,44.2,washington
Darrell Daniels,SR,TE,14,17,307,18.06,3,1.2,21.9,washington
Aaron Fuller,FR,WR,14,16,184,11.50,2,1.1,13.1,washington
Myles Gaskin,SO,TB,14,19,137,7.21,1,1.4,9.8,washington
Drew Sample,SO,TE,14,9,106,11.78,0,0.6,7.6,washington
Andre Baccellia,FR,WR,14,7,98,14.00,1,0.5,7.0,washington
Quinten Pounds,FR,WR,14,6,86,14.33,1,0.4,6.1,washington
Jomon Dotson,SO,TB,14,3,67,22.33,1,0.2,4.8,washington
Will Dissly,JR,TE,14,4,47,11.75,1,0.3,3.4,washington
Lavon Coleman,JR,TB,14,5,31,6.20,0,0.4,2.2,washington
John Gardner,SO,WR,5,1,12,12.00,0,0.2,2.4,washington
David Ajamu,JR,TE,13,1,4,4.00,0,0.1,0.3,washington
Jeff Lindquist,SR,TE,14,1,-2,-2.00,0,0.1,-0.1,washington
Gabe Marks,SR,WR,13,89,894,10.04,13,6.8,68.8,washington_state
Tavares Martin Jr.,SO,WR,13,64,728,11.38,7,4.9,56.0,washington_state
River Cracraft,SR,WR,10,53,701,13.23,5,5.3,70.1,washington_state
Jamal Morrow,JR,RB,13,48,488,10.17,5,3.7,37.5,washington_state
Robert Lewis,JR,WR,13,33,394,11.94,3,2.5,30.3,washington_state
Kyle Sweet,SO,WR,13,27,357,13.22,3,2.1,27.5,washington_state
James Williams,FR,RB,13,48,342,7.13,1,3.7,26.3,washington_state
Isaiah Johnson-Mack,FR,WR,13,35,246,7.03,1,2.7,18.9,washington_state
John Thompson,SR,WR,12,23,195,8.48,1,1.9,16.3,washington_state
Gerard Wicks,JR,RB,13,29,184,6.34,1,2.2,14.2,washington_state
CJ Dimry,SR,WR,11,12,141,11.75,0,1.1,12.8,washington_state
Keith Harrington,SO,RB,2,2,20,10.00,0,1.0,10.0,washington_state
Dezmon Patmon,FR,WR,3,2,19,9.50,0,0.7,6.3,washington_state
Kainoa Wilson,FR,WR,1,1,4,4.00,0,1.0,4.0,washington_state
Alijah Lee,SO,RB,11,1,0,0.00,0,0.1,0.0,washington_state
Shelton Gibson,JR,WR,13,43,951,22.12,8,3.3,73.2,west_virginia
Daikiel Shorts Jr.,SR,WR,13,63,894,14.19,5,4.8,68.8,west_virginia
Ka'Raun White,JR,WR,11,48,583,12.15,5,4.4,53.0,west_virginia
Jovon Durante,SO,WR,13,35,331,9.46,2,2.7,25.5,west_virginia
Gary Jennings,SO,WR,13,10,165,16.50,2,0.8,12.7,west_virginia
Rushel Shell III,SR,RB,10,12,100,8.33,0,1.2,10.0,west_virginia
Marcus Simms,FR,WR,8,6,95,15.83,1,0.8,11.9,west_virginia
Justin Crawford,JR,RB,13,14,68,4.86,1,1.1,5.2,west_virginia
Kennedy McKoy,FR,RB,13,9,64,7.11,1,0.7,4.9,west_virginia
Devonte Mathis,SR,WR,13,4,57,14.25,0,0.3,4.4,west_virginia
Martell Pettaway,FR,RB,3,2,21,10.50,0,0.7,7.0,west_virginia
Elijah Wellman,JR,TE,13,2,8,4.00,0,0.2,0.6,west_virginia
Trevon Wesco,SO,TE,10,1,6,6.00,1,0.1,0.6,west_virginia
Taywan Taylor,SR,WR,14,98,1730,17.65,17,7.0,123.6,western_kentucky
Nicholas Norris,SR,WR,14,76,1318,17.34,14,5.4,94.1,western_kentucky
Nacarius Fant,JR,WR,9,29,407,14.03,2,3.2,45.2,western_kentucky
Lucky Jackson,FR,WR,14,26,395,15.19,2,1.9,28.2,western_kentucky
Anthony Wales,SR,RB,13,30,323,10.77,2,2.3,24.8,western_kentucky
Stevie Donatell,SR,TE,14,13,125,9.62,2,0.9,8.9,western_kentucky
Shaquille Johnson,SR,TE,14,9,110,12.22,2,0.6,7.9,western_kentucky
Stephon Brown,SR,WR,14,1,74,74.00,0,0.1,5.3,western_kentucky
Kylen Towner,JR,WR,14,5,69,13.80,0,0.4,4.9,western_kentucky
Quin Jernighan,FR,WR,8,5,59,11.80,1,0.6,7.4,western_kentucky
Quinton Baker,FR,RB,14,8,43,5.38,0,0.6,3.1,western_kentucky
Will Bush,SO,WR,8,2,41,20.50,0,0.3,5.1,western_kentucky
Marquez Trigg,FR,RB,14,2,13,6.50,0,0.1,0.9,western_kentucky
Desmond Maxwell,SR,TE,14,1,8,8.00,0,0.1,0.6,western_kentucky
Corey Davis,SR,WR,14,97,1500,15.46,19,6.9,107.1,western_michigan
Michael Henry,SR,WR,14,63,779,12.37,4,4.5,55.6,western_michigan
Carrington Thompson,SR,WR,14,42,637,15.17,6,3.0,45.5,western_michigan
Jarvion Franklin,JR,RB,14,25,288,11.52,2,1.8,20.6,western_michigan
D'Wayne Eskridge,FR,WR,12,17,121,7.12,1,1.4,10.1,western_michigan
Donnie Ernsberger,JR,TE,14,9,112,12.44,1,0.6,8.0,western_michigan
Jamauri Bogan,SO,RB,11,5,58,11.60,0,0.5,5.3,western_michigan
Keishawn Watson,FR,WR,12,2,24,12.00,0,0.2,2.0,western_michigan
Fabian Johnson,SR,RB,13,2,10,5.00,0,0.2,0.8,western_michigan
LeVante Bellamy,SO,RB,3,1,4,4.00,0,0.3,1.3,western_michigan
Jazz Peavy,JR,WR,14,43,635,14.77,5,3.1,45.4,wisconsin
Troy Fumagalli,JR,TE,14,47,580,12.34,2,3.4,41.4,wisconsin
Robert Wheelwright,SR,WR,14,34,448,13.18,1,2.4,32.0,wisconsin
Dare Ogunbowale,SR,RB,14,24,208,8.67,1,1.7,14.9,wisconsin
George Rushing,JR,WR,14,12,136,11.33,0,0.9,9.7,wisconsin
Corey Clement,SR,RB,13,12,132,11.00,0,0.9,10.2,wisconsin
Kyle Penniston,FR,TE,11,6,102,17.00,2,0.5,9.3,wisconsin
Quintez Cephus,FR,WR,14,4,94,23.50,0,0.3,6.7,wisconsin
Alec Ingold,SO,FB,14,6,55,9.17,2,0.4,3.9,wisconsin
A.J. Taylor,FR,WR,13,3,53,17.67,0,0.2,4.1,wisconsin
Eric Steffes,SR,TE,13,7,34,4.86,1,0.5,2.6,wisconsin
Austin Ramesh,JR,FB,11,3,24,8.00,0,0.3,2.2,wisconsin
Bradrick Shaw,FR,RB,11,1,6,6.00,0,0.1,0.5,wisconsin
Tanner Gentry,SR,WR,14,72,1326,18.42,14,5.1,94.7,wyoming
Jake Maulhardt,SR,WR,14,39,614,15.74,4,2.8,43.9,wyoming
Jacob Hollister,SR,TE,14,32,515,16.09,7,2.3,36.8,wyoming
C.J. Johnson,FR,WR,14,21,304,14.48,3,1.5,21.7,wyoming
Austin Conway,FR,WR,14,11,103,9.36,0,0.8,7.4,wyoming
James Price,SO,WR,13,6,75,12.50,0,0.5,5.8,wyoming
Brian Hill,JR,RB,14,8,67,8.38,0,0.6,4.8,wyoming
Josh Harshman,SO,TE,14,5,50,10.00,0,0.4,3.6,wyoming
Drew Van Maanen,JR,FB,14,3,33,11.00,0,0.2,2.4,wyoming
Tyree Mayfield,SO,TE,14,3,33,11.00,0,0.2,2.4,wyoming
Shaun Wick,SR,RB,14,4,32,8.00,0,0.3,2.3,wyoming
Jordan Ellis,SR,FB,12,2,25,12.50,0,0.2,2.1,wyoming
Joseph Parker,SO,WR,11,2,13,6.50,0,0.2,1.2,wyoming
Nico Evans,SO,RB,14,1,13,13.00,0,0.1,0.9,wyoming
Josh Allen,SO,QB,14,1,4,4.00,1,0.1,0.3,wyoming
