name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Gerrit Prince,SR,TE,13,1,0,0.00,0,0.08,0.00,uab
RaJae' Johnson-Sanders,JR,WR,12,2,-1,-0.50,0,0.17,-0.08,uab
A.j. Davis IV,SO,WR,10,1,-3,-3.00,0,0.10,-0.30,uab
Tyetus Smith-Lindsey,FR,RB,2,1,-5,-5.00,0,0.50,-2.50,uab
Johnny Richardson,SO,RB,13,104,733,7.05,3,8.00,56.38,ucf
Isaiah Bowser,SR,RB,8,159,703,4.42,9,19.88,87.88,ucf
Mark-Antony Richards,SO,RB,12,48,309,6.44,5,4.00,25.75,ucf
Ryan O'Keefe,JR,WR,13,16,274,17.13,1,1.23,21.08,ucf
Trillion Coles,JR,RB,8,32,184,5.75,1,4.00,23.00,ucf
Joey Gatewood,JR,QB,10,28,142,5.07,1,2.80,14.20,ucf
Dillon Gabriel,JR,QB,3,24,125,5.21,2,8.00,41.67,ucf
Parker Navarro,FR,QB,5,7,54,7.71,3,1.40,10.80,ucf
Amari Johnson,JR,WR,13,7,27,3.86,1,0.54,2.08,ucf
Anthony Williams,FR,RB,1,5,19,3.80,0,5.00,19.00,ucf
Daniel Obarski,JR,PK,13,1,13,13.00,0,0.08,1.00,ucf
Andrew Brito,SR,QB,3,3,6,2.00,0,1.00,2.00,ucf
Quadry Jones,JR,WR,1,1,5,5.00,0,1.00,5.00,ucf
Damarius Good,SO,RB,9,1,4,4.00,0,0.11,0.44,ucf
Mikey Keene,FR,QB,11,35,-36,-1.03,1,3.18,-3.27,ucf
Zach Charbonnet,JR,RB,12,203,1137,5.60,13,16.92,94.75,ucla
Brittain Brown,SR,RB,11,102,615,6.03,7,9.27,55.91,ucla
Dorian Thompson-Robinson,SR,QB,11,130,609,4.68,9,11.82,55.36,ucla
Kazmeir Allen,JR,RB,12,8,93,11.63,1,0.67,7.75,ucla
Ethan Fernea,SR,RB,11,10,83,8.30,1,0.91,7.55,ucla
Keegan Jones,SO,RB,9,26,66,2.54,0,2.89,7.33,ucla
Ethan Garbers,FR,QB,12,18,31,1.72,0,1.50,2.58,ucla
Brian Kowall,FR,RB,1,5,24,4.80,0,5.00,24.00,ucla
Luke Akers,SO,P,12,1,-11,-11.00,0,0.08,-0.92,ucla
Charles Williams,SR,RB,12,254,1261,4.96,15,21.17,105.08,unlv
Doug Brumfield,FR,QB,3,19,109,5.74,2,6.33,36.33,unlv
Chad Magyar,JR,RB,11,13,45,3.46,0,1.18,4.09,unlv
Jayvaun Wilson,SO,RB,2,7,29,4.14,0,3.50,14.50,unlv
Courtney Reese,SO,RB,12,14,28,2.00,1,1.17,2.33,unlv
Tyleek Collins,SR,WR,4,2,7,3.50,0,0.50,1.75,unlv
Kyle Williams,SO,WR,10,2,7,3.50,0,0.20,0.70,unlv
Steve Jenkins,JR,WR,12,2,5,2.50,0,0.17,0.42,unlv
Tate Martell,JR,QB,2,5,2,0.40,0,2.50,1.00,unlv
Evan Silva,JR,PK,12,1,-7,-7.00,0,0.08,-0.58,unlv
Cameron Friel,FR,QB,9,46,-74,-1.61,0,5.11,-8.22,unlv
Justin Rogers,JR,QB,6,25,-74,-2.96,0,4.17,-12.33,unlv
Keaontay Ingram,SR,TB,10,156,911,5.84,5,15.60,91.10,usc
Vavae Malepeai,SR,TB,12,114,502,4.40,6,9.50,41.83,usc
Darwin Barlow,SO,TB,11,62,289,4.66,2,5.64,26.27,usc
Brandon Campbell,FR,TB,3,12,53,4.42,0,4.00,17.67,usc
Jaxson Dart,FR,QB,6,22,43,1.95,2,3.67,7.17,usc
Gary Bryant Jr.,SO,WR,10,1,3,3.00,1,0.10,0.30,usc
Drake London,JR,WR,8,1,2,2.00,0,0.13,0.25,usc
Erik Krommenhoek,SR,TE,12,1,0,0.00,0,0.08,0.00,usc
Miller Moss,FR,QB,2,3,-14,-4.67,0,1.50,-7.00,usc
Kedon Slovis,JR,QB,9,26,-36,-1.38,0,2.89,-4.00,usc
Tavion Thomas,SO,RB,13,204,1108,5.43,21,15.69,85.23,utah
TJ Pledger,JR,RB,14,104,694,6.67,6,7.43,49.57,utah
Micah Bernard,FR,RB,14,87,529,6.08,2,6.21,37.79,utah
Cameron Rising,SO,QB,13,74,499,6.74,6,5.69,38.38,utah
Britain Covey,JR,WR,14,14,99,7.07,0,1.00,7.07,utah
Chris Curry,SO,RB,10,18,80,4.44,0,1.80,8.00,utah
Ja'Quinden Jackson,FR,QB,3,6,30,5.00,1,2.00,10.00,utah
Jaylen Dixon,JR,WR,10,2,17,8.50,0,0.20,1.70,utah
Charlie Brewer,SR,QB,3,12,16,1.33,0,4.00,5.33,utah
Brant Kuithe,JR,TE,14,4,12,3.00,1,0.29,0.86,utah
Bryson Barnes,FR,QB,3,1,10,10.00,0,0.33,3.33,utah
Dalton Kincaid,JR,TE,14,1,4,4.00,0,0.07,0.29,utah
Thomas Yassmin,SO,TE,12,1,-1,-1.00,0,0.08,-0.08,utah
Michael Williams,SO,P,14,1,-14,-14.00,0,0.07,-1.00,utah
Calvin Tyler Jr.,JR,RB,12,196,911,4.65,7,16.33,75.92,utah_state
Elelyon Noa,SO,RB,14,138,597,4.33,4,9.86,42.64,utah_state
John Gentry,SO,RB,14,66,235,3.56,0,4.71,16.79,utah_state
Andrew Peasley,JR,QB,10,25,161,6.44,1,2.50,16.10,utah_state
Pailate Makakona,JR,RB,10,41,110,2.68,0,4.10,11.00,utah_state
Logan Bonner,JR,QB,14,69,66,0.96,0,4.93,4.71,utah_state
Deven Thompkins,SR,WR,14,5,27,5.40,0,0.36,1.93,utah_state
Savon Scarver,SR,WR,14,3,10,3.33,0,0.21,0.71,utah_state
Stephen Kotsanlee,SO,P,14,1,-8,-8.00,0,0.07,-0.57,utah_state
Cooper Legas,SO,QB,2,8,-14,-1.75,0,4.00,-7.00,utah_state
Ronald Awatt,JR,RB,13,158,854,5.41,6,12.15,65.69,utep
Deion Hankins,FR,RB,11,121,453,3.74,6,11.00,41.18,utep
Quardraiz Wadley,SR,RB,6,34,139,4.09,2,5.67,23.17,utep
Reynaldo Flores,JR,RB,12,32,130,4.06,0,2.67,10.83,utep
Willie Eldridge,FR,RB,3,23,123,5.35,0,7.67,41.00,utep
Calvin Brownholtz,SO,QB,12,35,82,2.34,3,2.92,6.83,utep
Jacob Cowing,SO,WR,13,4,75,18.75,1,0.31,5.77,utep
James Tupou,JR,FB,13,6,14,2.33,0,0.46,1.08,utep
Justin Garrett,SR,WR,13,1,12,12.00,0,0.08,0.92,utep
Jalen Joseph,FR,WR,8,3,11,3.67,0,0.38,1.38,utep
Isaiah Bravo,SR,QB,2,3,7,2.33,0,1.50,3.50,utep
Gavin Hardison,SO,QB,13,46,-44,-0.96,0,3.54,-3.38,utep
Sincere McCormick,JR,RB,14,299,1479,4.95,15,21.36,105.64,utsa
Frank Harris,SR,QB,14,109,561,5.15,6,7.79,40.07,utsa
Brenden Brady,SR,RB,8,64,308,4.81,4,8.00,38.50,utsa
B.J. Daniels,SR,RB,14,37,199,5.38,1,2.64,14.21,utsa
Jaylon Lott,SO,RB,4,7,19,2.71,0,1.75,4.75,utsa
Kaedric Cobbs,SO,RB,3,3,18,6.00,0,1.00,6.00,utsa
Kevorian Barnes,FR,RB,2,6,16,2.67,0,3.00,8.00,utsa
Joshua Cephus,JR,WR,14,2,11,5.50,0,0.14,0.79,utsa
De'Corian Clark,JR,WR,14,2,9,4.50,0,0.14,0.64,utsa
Tre'Von Bradley,JR,WR,13,1,7,7.00,0,0.08,0.54,utsa
Justin Rodriguez,FR,RB,3,2,4,2.00,0,0.67,1.33,utsa
Eddie Lee Marburger,FR,QB,2,1,3,3.00,0,0.50,1.50,utsa
Leroy Watson,SR,TE,13,1,1,1.00,0,0.08,0.08,utsa
Josh Adkins,SR,QB,7,9,-22,-2.44,0,1.29,-3.14,utsa
Rocko Griffin,SO,RB,11,145,517,3.57,4,13.18,47.00,vanderbilt
Mike Wright,SO,QB,10,91,376,4.13,1,9.10,37.60,vanderbilt
Patrick Smith,FR,RB,10,82,360,4.39,1,8.20,36.00,vanderbilt
Re’Mahn Davis,JR,RB,3,44,211,4.80,1,14.67,70.33,vanderbilt
James Ziglor III,FR,DB,11,13,41,3.15,0,1.18,3.73,vanderbilt
Devin Boddie Jr.,JR,WR,12,4,13,3.25,0,0.33,1.08,vanderbilt
Dylan Betts-Pauley,FR,RB,1,2,0,0.00,0,2.00,0.00,vanderbilt
Cam Johnson,SR,WR,12,1,0,0.00,0,0.08,0.00,vanderbilt
Joseph Bulovas,SR,K,12,1,-5,-5.00,0,0.08,-0.42,vanderbilt
Ken Seals,SO,QB,8,38,-28,-0.74,1,4.75,-3.50,vanderbilt
Wayne Taulapapa,SR,TB,10,62,324,5.23,2,6.20,32.40,virginia
Brennan Armstrong,JR,QB,11,98,251,2.56,9,8.91,22.82,virginia
Keytaon Thompson,SR,FBP,12,38,247,6.50,4,3.17,20.58,virginia
Devin Darrington,SR,RB,12,32,244,7.63,2,2.67,20.33,virginia
Mike Hollins,SO,RB,9,49,213,4.35,2,5.44,23.67,virginia
Jay Woolfolk,FR,QB,5,24,72,3.00,0,4.80,14.40,virginia
Jacob Rodriguez,FR,QB,12,11,56,5.09,0,0.92,4.67,virginia
Iraken Armstead,FR,QB,8,12,49,4.08,0,1.50,6.13,virginia
Ronnie Walker Jr.,SR,RB,10,5,32,6.40,2,0.50,3.20,virginia
Billy Kemp IV,SR,WR,12,2,9,4.50,0,0.17,0.75,virginia
Jelani Woods,SR,TE,11,1,1,1.00,0,0.09,0.09,virginia
Raheem Blackshear,JR,RB,13,133,760,5.71,6,10.23,58.46,virginia_tech
Braxton Burmeister,JR,QB,12,117,514,4.39,2,9.75,42.83,virginia_tech
Malachi Thomas,FR,RB,12,93,440,4.73,3,7.75,36.67,virginia_tech
Connor Blumrick,JR,QB,6,56,242,4.32,3,9.33,40.33,virginia_tech
Jalen Holston,JR,RB,13,53,199,3.75,1,4.08,15.31,virginia_tech
Keshawn King,SO,RB,10,29,117,4.03,1,2.90,11.70,virginia_tech
Tré Turner,JR,WR,11,12,64,5.33,0,1.09,5.82,virginia_tech
Tayvion Robinson,SO,WR,12,13,47,3.62,0,1.08,3.92,virginia_tech
Knox Kadum,FR,QB,6,6,17,2.83,0,1.00,2.83,virginia_tech
Tahj Bullock,FR,QB,1,6,14,2.33,0,6.00,14.00,virginia_tech
Marco Lee,JR,RB,2,2,12,6.00,0,1.00,6.00,virginia_tech
Peter Moore,FR,P,13,1,8,8.00,0,0.08,0.62,virginia_tech
James Mitchell,JR,TE,2,1,1,1.00,0,0.50,0.50,virginia_tech
Christian Beal-Smith,JR,RB,12,131,604,4.61,7,10.92,50.33,wake_forest
Justice Ellison,FR,RB,11,107,541,5.06,7,9.73,49.18,wake_forest
Christian Turner,SO,RB,14,126,506,4.02,5,9.00,36.14,wake_forest
Sam Hartman,SO,QB,14,117,363,3.10,11,8.36,25.93,wake_forest
Quinton Cooley,FR,RB,12,45,156,3.47,1,3.75,13.00,wake_forest
Ahmani Marshall,FR,RB,10,23,103,4.48,0,2.30,10.30,wake_forest
Jaquarii Roberson,JR,WR,13,2,8,4.00,0,0.15,0.62,wake_forest
Leo Kelly,FR,QB,3,1,4,4.00,0,0.33,1.33,wake_forest
Taylor Morin,FR,WR,14,1,1,1.00,0,0.07,0.07,wake_forest
Santino Marucci,FR,QB,1,1,-3,-3.00,0,1.00,-3.00,wake_forest
Sean McGrew,SR,TB,8,110,434,3.95,8,13.75,54.25,washington
Kamari Pleasant,SR,TB,11,57,308,5.40,2,5.18,28.00,washington
Cameron Davis,FR,TB,12,85,308,3.62,2,7.08,25.67,washington
Richard Newton,SO,TB,4,39,138,3.54,1,9.75,34.50,washington
Giles Jackson,SO,WR,12,8,45,5.63,0,0.67,3.75,washington
Rome Odunze,FR,WR,9,2,13,6.50,0,0.22,1.44,washington
Patrick O'Brien,SR,QB,2,2,12,6.00,0,1.00,6.00,washington
Jay'Veon Sunday,FR,TB,4,8,10,1.25,0,2.00,2.50,washington
Terrell Bynum,JR,WR,8,1,8,8.00,0,0.13,1.00,washington
Race Porter,SR,P,12,1,8,8.00,0,0.08,0.67,washington
Jack Westover,SO,TE,7,1,3,3.00,0,0.14,0.43,washington
Javon Forward,FR,TE,5,1,2,2.00,0,0.20,0.40,washington
Dylan Morris,FR,QB,11,46,-25,-0.54,3,4.18,-2.27,washington
Sam Huard,FR,QB,4,3,-32,-10.67,0,0.75,-8.00,washington
Max Borghi,SR,RB,12,160,880,5.50,12,13.33,73.33,washington_state
Deon McIntosh,SR,RB,11,111,532,4.79,3,10.09,48.36,washington_state
Nakia Watson,JR,RB,13,36,114,3.17,0,2.77,8.77,washington_state
Jayden de Laura,SO,QB,12,46,67,1.46,3,3.83,5.58,washington_state
Cammon Cooper,JR,QB,4,6,19,3.17,0,1.50,4.75,washington_state
Ron Stone Jr.,JR,EDG,13,1,12,12.00,0,0.08,0.92,washington_state
Lincoln Victor,JR,WR,13,4,10,2.50,0,0.31,0.77,washington_state
Calvin Jackson Jr.,SR,WR,13,1,3,3.00,0,0.08,0.23,washington_state
Travell Harris,SR,WR,13,2,2,1.00,1,0.15,0.15,washington_state
Jarrett Guarantano,SR,QB,3,19,-6,-0.32,0,6.33,-2.00,washington_state
Nick Haberer,FR,P,13,1,-12,-12.00,0,0.08,-0.92,washington_state
Victor Gabalis,SO,QB,3,6,-23,-3.83,0,2.00,-7.67,washington_state
Leddie Brown,SR,RB,12,223,1065,4.78,13,18.58,88.75,west_virginia
Tony Mathis Jr.,SO,RB,11,72,312,4.33,0,6.55,28.36,west_virginia
Garrett Greene,FR,QB,11,48,297,6.19,4,4.36,27.00,west_virginia
Justin Johnson Jr.,FR,RB,8,24,90,3.75,0,3.00,11.25,west_virginia
Sam James,JR,WR,13,2,9,4.50,0,0.15,0.69,west_virginia
Markquan Rucker,FR,RB,4,2,6,3.00,0,0.50,1.50,west_virginia
A'Varius Sparrow,FR,RB,2,3,4,1.33,1,1.50,2.00,west_virginia
Wyatt Milum,FR,OL,12,0,3,-,0,-,-,west_virginia
Winston Wright Jr.,JR,WR,13,2,2,1.00,0,0.15,0.15,west_virginia
Isaiah Esdale,SR,WR,10,1,-7,-7.00,0,0.10,-0.70,west_virginia
Jarret Doege,SR,QB,13,66,-134,-2.03,1,5.08,-10.31,west_virginia
Noah Whittington,FR,RB,12,101,617,6.11,2,8.42,51.42,western_kentucky
Adam Cofield,SR,RB,14,81,374,4.62,4,5.79,26.71,western_kentucky
Kye Robichaux,FR,RB,14,67,332,4.96,3,4.79,23.71,western_kentucky
Jakairi Moses,SO,RB,11,27,141,5.22,1,2.45,12.82,western_kentucky
C.J. Jones,JR,RB,9,4,17,4.25,0,0.44,1.89,western_kentucky
Jerreth Sterns,JR,WR,14,5,17,3.40,0,0.36,1.21,western_kentucky
Bailey Zappe,SR,QB,14,51,17,0.33,3,3.64,1.21,western_kentucky
Jamale Carothers,SO,RB,3,3,9,3.00,0,1.00,3.00,western_kentucky
Drew Zaubi,SO,QB,8,1,-3,-3.00,0,0.13,-0.38,western_kentucky
Malachi Corley,FR,WR,14,1,-6,-6.00,0,0.07,-0.43,western_kentucky
Daewood Davis,JR,WR,14,1,-8,-8.00,0,0.07,-0.57,western_kentucky
Sean Tyler,SO,RB,13,178,1150,6.46,9,13.69,88.46,western_michigan
La'Darius Jefferson,JR,RB,12,185,836,4.52,10,15.42,69.67,western_michigan
Jaxson Kincaide,SR,RB,13,84,480,5.71,5,6.46,36.92,western_michigan
Mareyohn Hrabowski,FR,QB,4,21,121,5.76,0,5.25,30.25,western_michigan
Zahir Abdus-Salaam,FR,RB,10,20,90,4.50,0,2.00,9.00,western_michigan
Kaleb Eleby,SO,QB,13,87,64,0.74,6,6.69,4.92,western_michigan
Lucas Hartings,FR,QB,1,2,25,12.50,0,2.00,25.00,western_michigan
Trae Allen,JR,RB,6,4,14,3.50,1,0.67,2.33,western_michigan
Skyy Moore,SO,WR,12,1,10,10.00,0,0.08,0.83,western_michigan
Corey Crooms,SO,WR,13,1,6,6.00,0,0.08,0.46,western_michigan
Braelon Allen,FR,RB,12,186,1268,6.82,12,15.50,105.67,wisconsin
Chez Mellusi,JR,RB,9,173,815,4.71,5,19.22,90.56,wisconsin
Isaac Guerendo,JR,RB,4,23,160,6.96,1,5.75,40.00,wisconsin
Brady Schipper,JR,RB,9,28,128,4.57,0,3.11,14.22,wisconsin
Julius Davis,SO,RB,5,21,109,5.19,0,4.20,21.80,wisconsin
Jalen Berger,FR,RB,3,24,88,3.67,1,8.00,29.33,wisconsin
John Chenal,SR,FB,13,32,78,2.44,2,2.46,6.00,wisconsin
Grover Bortolotti,FR,RB,1,5,48,9.60,0,5.00,48.00,wisconsin
Kendric Pryor,SR,WR,13,8,41,5.13,0,0.62,3.15,wisconsin
Jackson Acker,FR,RB,2,6,34,5.67,1,3.00,17.00,wisconsin
Chimere Dike,SO,WR,13,3,19,6.33,0,0.23,1.46,wisconsin
Jack Sanborn,SR,ILB,13,1,8,8.00,0,0.08,0.62,wisconsin
Jack Dunn,SR,WR,13,3,6,2.00,0,0.23,0.46,wisconsin
Markus Allen,FR,WR,3,1,4,4.00,0,0.33,1.33,wisconsin
Danny Davis III,SR,WR,12,1,1,1.00,0,0.08,0.08,wisconsin
Chase Wolf,JR,QB,4,6,-24,-4.00,0,1.50,-6.00,wisconsin
Graham Mertz,SO,QB,13,37,-25,-0.68,4,2.85,-1.92,wisconsin
Xazavian Valladay,SR,RB,13,208,1070,5.14,6,16.00,82.31,wyoming
Titus Swen,JR,RB,13,132,785,5.95,7,10.15,60.38,wyoming
Levi Williams,SO,QB,9,72,482,6.69,5,8.00,53.56,wyoming
Sean Chambers,JR,QB,9,71,209,2.94,3,7.89,23.22,wyoming
Dawaiian McNeely,SO,RB,10,17,113,6.65,1,1.70,11.30,wyoming
Trey Smith,SR,RB,10,14,87,6.21,1,1.40,8.70,wyoming
Isaiah Neyor,SO,WR,13,12,23,1.92,1,0.92,1.77,wyoming
Ayden Eberhardt,SR,WR,8,3,9,3.00,0,0.38,1.13,wyoming
Jeremy Hollingsworth,SO,RB,5,1,2,2.00,0,0.20,0.40,wyoming
Joshua Cobbs,FR,WR,11,1,0,0.00,0,0.09,0.00,wyoming
Tyrese Grant,FR,WR,4,2,-11,-5.50,0,0.50,-2.75,wyoming
