name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Braylon Braxton,SO,QB,6,174,212,90,386,4.29,64.3,tulsa
Jordan Ford,SR,RB,12,294,0,78,294,3.77,24.5,tulsa
Tahj Gary,JR,RB,5,187,0,33,187,5.67,37.4,tulsa
Roman Fuller,JR,QB,4,-8,121,32,113,3.53,28.3,tulsa
Braylin Presley,SO,RB,12,19,0,6,19,3.17,1.6,tulsa
Cam Crooks,FR,WR,4,13,0,4,13,3.25,3.3,tulsa
Kamdyn Benjamin,SR,WR,12,8,0,1,8,8.00,0.7,tulsa
CJ Coombes,,DB,4,0,7,1,7,7.00,1.8,tulsa
Devan Williams,FR,WR,9,0,0,1,0,0.00,0.0,tulsa
Ben Kopenski,SR,DL,12,-6,0,1,-6,-6.00,-0.5,tulsa
Jacob Zeno,JR,QB,11,168,3126,470,3294,7.01,299.5,uab
Jermaine Brown Jr.,SR,RB,12,803,0,159,803,5.05,66.9,uab
Lee Beebe,FR,RB,11,360,0,52,360,6.92,32.7,uab
Isaiah Jacobs,SO,RB,5,249,0,55,249,4.53,49.8,uab
Harrison Barker,JR,QB,4,87,75,28,162,5.79,40.5,uab
Landry Lyddy,SO,QB,3,-20,121,25,101,4.04,33.7,uab
Trace Campbell,FR,QB,1,38,47,15,85,5.67,85.0,uab
Brandon Buckhaulter,SO,WR,11,78,0,7,78,11.14,7.1,uab
Terrell McDonald,SR,TE,12,0,55,1,55,55.00,4.6,uab
Lee Witherspoon,JR,RB,12,52,0,17,52,3.06,4.3,uab
Amare Thomas,FR,WR,12,40,0,4,40,10.00,3.3,uab
T.J. Jones,SR,WR,12,39,0,4,39,9.75,3.3,uab
Demetrius Battle,SR,RB,9,31,0,8,31,3.88,3.4,uab
Fred Farrier II,SO,WR,12,0,28,1,28,28.00,2.3,uab
Bryce Damous,SR,TE,12,0,15,1,15,15.00,1.3,uab
Iverson Strap Hooks,FR,WR,3,7,0,1,7,7.00,2.3,uab
Taven Curry,FR,RB,2,5,0,1,5,5.00,2.5,uab
John Rhys Plumlee,SR,QB,10,505,2271,362,2776,7.67,277.6,ucf
RJ Harvey,SR,RB,13,1416,0,227,1416,6.24,108.9,ucf
Timmy McClain,SO,QB,7,104,1065,144,1169,8.12,167.0,ucf
Johnny Richardson,SR,RB,13,573,0,87,573,6.59,44.1,ucf
Xavier Townsend,SO,WR,11,163,0,15,163,10.87,14.8,ucf
Demarkcus Bowman,JR,RB,3,62,0,10,62,6.20,20.7,ucf
Jordan McDonald,SO,RB,11,56,0,18,56,3.11,5.1,ucf
Mark-Antony Richards,SR,RB,13,33,0,8,33,4.13,2.5,ucf
Dylan Rizk,FR,QB,1,2,28,7,30,4.29,30.0,ucf
Colton Boomer,SO,PK,13,24,0,1,24,24.00,1.8,ucf
Kam Ingram,SO,RB,1,23,0,4,23,5.75,23.0,ucf
Jarrad Baker,SR,WR,12,16,0,4,16,4.00,1.3,ucf
Amari Johnson,SR,WR,3,3,0,2,3,1.50,1.0,ucf
Kobe Hudson,SR,WR,13,-8,0,2,-8,-4.00,-0.6,ucf
Dante Moore,FR,QB,9,-84,1610,258,1526,5.91,169.6,ucla
Ethan Garbers,JR,QB,11,127,1136,181,1263,6.98,114.8,ucla
Carson Steele,JR,RB,12,847,0,167,847,5.07,70.6,ucla
T.J. Harden,SO,RB,13,827,0,156,827,5.30,63.6,ucla
Collin Schlee,JR,QB,7,425,217,89,642,7.21,91.7,ucla
Anthony Adkins,JR,RB,11,178,0,30,178,5.93,16.2,ucla
Keegan Jones,SR,WR,12,152,0,14,152,10.86,12.7,ucla
Colson Yankoff,SR,RB,13,83,0,13,83,6.38,6.4,ucla
Justyn Martin,FR,QB,2,19,0,3,19,6.33,9.5,ucla
Chase Griffin,SR,QB,3,3,16,6,19,3.17,6.3,ucla
Troy Leigber,FR,RB,1,9,0,1,9,9.00,9.0,ucla
Josiah Gonzales,SO,DB,2,5,0,3,5,1.67,2.5,ucla
Brian Kowall,JR,RB,1,2,0,1,2,2.00,2.0,ucla
Isaiah Carlson,FR,RB,1,0,0,1,0,0.00,0.0,ucla
Minaya Olivo,FR,RB,1,0,0,1,0,0.00,0.0,ucla
Jayden Maiava,FR,QB,14,277,3085,426,3362,7.89,240.1,unlv
Vincent Davis Jr.,SR,RB,14,760,0,145,760,5.24,54.3,unlv
Jai'Den Thomas,FR,RB,13,503,0,108,503,4.66,38.7,unlv
Donavyn Lester,SR,RB,13,455,0,95,455,4.79,35.0,unlv
Doug Brumfield,JR,QB,8,34,252,74,286,3.86,35.8,unlv
Courtney Reese,SR,RB,13,233,0,59,233,3.95,17.9,unlv
Jordan Younge-Humphrey,SR,RB,5,96,0,12,96,8.00,19.2,unlv
Jacob De Jesus,JR,WR,14,46,0,11,46,4.18,3.3,unlv
DeAngelo Irvin Jr.,FR,WR,7,20,0,2,20,10.00,2.9,unlv
Marshall Nichols,SO,P,14,0,12,1,12,12.00,0.9,unlv
Timothy Conerly,JR,WR,11,9,0,2,9,4.50,0.8,unlv
Cameron Friel,JR,QB,1,1,0,1,1,1.00,1.0,unlv
Ricky White,JR,WR,14,1,0,1,1,1.00,0.1,unlv
Caleb Williams,JR,QB,12,142,3633,485,3775,7.78,314.6,usc
MarShawn Lloyd,JR,RB,11,820,0,116,820,7.07,74.5,usc
Miller Moss,SO,QB,5,32,681,69,713,10.33,142.6,usc
Austin Jones,SR,RB,13,477,0,85,477,5.61,36.7,usc
Quinten Joyner,FR,RB,6,125,0,18,125,6.94,20.8,usc
Darwin Barlow,SR,RB,8,81,0,8,81,10.13,10.1,usc
Zachariah Branch,FR,WR,11,70,0,9,70,7.78,6.4,usc
Raleek Brown,SO,WR,2,16,0,3,16,5.33,8.0,usc
Mario Williams,JR,WR,12,0,15,3,15,5.00,1.3,usc
A'Marion Peterson,FR,RB,2,14,0,2,14,7.00,7.0,usc
Tahj Washington,SR,WR,13,10,0,1,10,10.00,0.8,usc
Matt Colombo,JR,RB,4,7,0,1,7,7.00,1.8,usc
Jake Jensen,SO,QB,1,1,0,1,1,1.00,1.0,usc
Malachi Nelson,FR,QB,1,0,0,3,0,0.00,0.0,usc
Bryson Barnes,JR,QB,11,265,1572,332,1837,5.53,167.0,utah
Ja'Quinden Jackson,SO,RB,12,797,0,161,797,4.95,66.4,utah
Nate Johnson,FR,QB,8,235,499,131,734,5.60,91.8,utah
Jaylon Glover,SO,RB,13,562,0,137,562,4.10,43.2,utah
Sione Vaki,SO,S,12,317,0,42,317,7.55,26.4,utah
Micah Bernard,JR,RB,2,76,0,16,76,4.75,38.0,utah
Charlie Vincent,JR,RB,11,48,0,9,48,5.33,4.4,utah
Money Parks,JR,WR,13,45,0,7,45,6.43,3.5,utah
Chris Curry,SR,RB,3,28,0,8,28,3.50,9.3,utah
Daniel Wood,FR,RB,5,18,0,5,18,3.60,3.6,utah
Devaughn Vele,JR,WR,10,0,6,3,6,2.00,0.6,utah
Mikey Matthews,FR,WR,12,4,0,1,4,4.00,0.3,utah
Landen King,SO,TE,13,4,0,2,4,2.00,0.3,utah
John Randle Jr.,FR,RB,2,3,0,2,3,1.50,1.5,utah
Dijon Stanley,FR,RB,10,1,0,6,1,0.17,0.1,utah
Mycah Pittman,SR,WR,2,-2,0,1,-2,-2.00,-1.0,utah
Joey Cheek,FR,K,3,-8,0,1,-8,-8.00,-2.7,utah
Cooper Legas,SR,QB,9,122,1815,281,1937,6.89,215.2,utah_state
McCae Hillstead,FR,QB,8,36,1062,202,1098,5.44,137.3,utah_state
Davon Booth,JR,RB,12,805,0,120,805,6.71,67.1,utah_state
Rahsul Faison,JR,RB,13,736,0,118,736,6.24,56.6,utah_state
Levi Williams,JR,QB,11,209,425,106,634,5.98,57.6,utah_state
Robert Briggs Jr.,SO,RB,11,420,0,80,420,5.25,38.2,utah_state
Cooper Jones,SR,RB,4,45,0,14,45,3.21,11.3,utah_state
Elliott Nimrod,JR,PK,12,18,0,1,18,18.00,1.5,utah_state
Anthony Switzer,JR,S,12,4,0,1,4,4.00,0.3,utah_state
Terrell Vaughn,SR,WR,13,3,0,5,3,0.60,0.2,utah_state
Micah Davis,JR,WR,11,0,2,1,2,2.00,0.2,utah_state
Stephen Kotsanlee,SR,P,6,0,1,1,1,1.00,0.2,utah_state
Jalen Royals,JR,WR,13,0,0,1,0,0.00,0.0,utah_state
Cade McConnell,SO,QB,7,-49,1437,203,1388,6.84,198.3,utep
Gavin Hardison,SR,QB,5,-8,947,163,939,5.76,187.8,utep
Deion Hankins,JR,RB,12,812,0,157,812,5.17,67.7,utep
Torrance Burgess Jr.,SO,RB,11,620,0,124,620,5.00,56.4,utep
Kevin Hurley,JR,QB,7,48,196,42,244,5.81,34.9,utep
Mike Franklin,JR,RB,8,180,0,45,180,4.00,22.5,utep
Jake McNamara,FR,QB,2,32,32,15,64,4.27,32.0,utep
Ezell Jolly,FR,RB,4,53,0,15,53,3.53,13.3,utep
Daryon Triche,SO,RB,2,21,0,5,21,4.20,10.5,utep
Emari White,SO,WR,11,20,0,2,20,10.00,1.8,utep
Kelly Akharaiyi,JR,WR,12,7,0,1,7,7.00,0.6,utep
Marcus Bellon,JR,WR,4,0,0,1,0,0.00,0.0,utep
Marcus Vinson,SO,TE,12,0,0,1,0,0.00,0.0,utep
Yamil Oaxaca,FR,WR,6,-2,0,1,-2,-2.00,-0.3,utep
Frank Harris,SR,QB,10,323,2506,422,2829,6.70,282.9,utsa
Kevorian Barnes,SO,RB,12,715,0,147,715,4.86,59.6,utsa
Robert Henry,JR,RB,13,588,0,127,588,4.63,45.2,utsa
Owen McCown,FR,QB,7,51,442,73,493,6.75,70.4,utsa
Rocko Griffin,SO,RB,12,483,0,91,483,5.31,40.3,utsa
Eddie Lee Marburger,SO,QB,3,-23,300,54,277,5.13,92.3,utsa
Kaedric Cobbs,JR,RB,13,49,0,12,49,4.08,3.8,utsa
David Amador,FR,WR,13,43,0,2,43,21.50,3.3,utsa
Brandon High,FR,RB,2,14,0,6,14,2.33,7.0,utsa
Devin McCuin,FR,WR,12,10,0,1,10,10.00,0.8,utsa
Oscar Cardenas,SR,TE,13,5,0,3,5,1.67,0.4,utsa
Willie McCoy,JR,WR,10,0,0,3,0,0.00,0.0,utsa
Joshua Cephus,SR,WR,13,-9,0,2,-9,-4.50,-0.7,utsa
AJ Swann,SO,QB,6,16,1457,223,1473,6.61,245.5,vanderbilt
Ken Seals,SR,QB,10,30,1183,219,1213,5.54,121.3,vanderbilt
Sedrick Alexander,FR,RB,12,371,0,96,371,3.86,30.9,vanderbilt
Patrick Smith,JR,RB,11,327,0,79,327,4.14,29.7,vanderbilt
Walter Taylor,SO,QB,5,103,44,45,147,3.27,29.4,vanderbilt
Jayden McGowan,SO,WR,12,109,0,18,109,6.06,9.1,vanderbilt
AJ Newberry,FR,RB,4,96,0,20,96,4.80,24.0,vanderbilt
Chase Gillespie,SO,RB,12,62,0,22,62,2.82,5.2,vanderbilt
Junior Sherrill,FR,WR,12,29,0,4,29,7.25,2.4,vanderbilt
Logan Kyle,SR,TE,12,25,0,2,25,12.50,2.1,vanderbilt
London Humphreys,FR,WR,12,5,0,1,5,5.00,0.4,vanderbilt
Matthew Hayball,SR,P,12,2,0,1,2,2.00,0.2,vanderbilt
Justin Ball,SR,TE,12,-5,0,1,-5,-5.00,-0.4,vanderbilt
Anthony Colandrea,FR,QB,8,225,1958,319,2183,6.84,272.9,virginia
Tony Muskett,SR,QB,6,66,1031,208,1097,5.27,182.8,virginia
Perris Jones,SR,RB,10,393,0,76,393,5.17,39.3,virginia
Kobe Pace,SR,RB,12,382,0,125,382,3.06,31.8,virginia
Mike Hollins,SR,RB,11,274,0,80,274,3.43,24.9,virginia
Jack Griese,SO,RB,10,34,0,11,34,3.09,3.4,virginia
Amaad Foston,JR,RB,4,29,0,5,29,5.80,7.3,virginia
Grady Brosterhous,SO,QB,6,7,21,5,28,5.60,4.7,virginia
Donté Hawthorne,FR,RB,1,16,0,4,16,4.00,16.0,virginia
Jared Rayman,SR,QB,12,12,0,4,12,3.00,1.0,virginia
Malik Washington,SR,WR,12,7,0,4,7,1.75,0.6,virginia
Malachi Fields,JR,WR,12,-6,0,1,-6,-6.00,-0.5,virginia
JR Wilson,SO,WR,12,-8,0,1,-8,-8.00,-0.7,virginia
Kyron Drones,SO,QB,13,818,2085,451,2903,6.44,223.3,virginia_tech
Bhayshul Tuten,JR,RB,13,863,0,173,863,4.99,66.4,virginia_tech
Grant Wells,SR,QB,6,75,521,86,596,6.93,99.3,virginia_tech
Malachi Thomas,SO,RB,13,381,16,84,397,4.73,30.5,virginia_tech
Xayvion Turner-Bradshaw,FR,WR,10,73,0,4,73,18.25,7.3,virginia_tech
Bryce Duke,SO,RB,12,69,0,11,69,6.27,5.8,virginia_tech
Jaylin Lane,SR,WR,12,51,0,15,51,3.40,4.3,virginia_tech
William Pop Watson III,FR,QB,2,40,0,6,40,6.67,20.0,virginia_tech
Tucker Holloway,SO,WR,13,33,0,1,33,33.00,2.5,virginia_tech
Jeremiah Coney,FR,RB,4,28,0,10,28,2.80,7.0,virginia_tech
Chance Black,SO,RB,10,22,0,6,22,3.67,2.2,virginia_tech
Cole Nelson,JR,DL,13,18,0,1,18,18.00,1.4,virginia_tech
Tralon Mitchell,FR,RB,1,3,0,1,3,3.00,3.0,virginia_tech
Mitch Griffis,SO,QB,9,128,1553,313,1681,5.37,186.8,wake_forest
Michael Kern,JR,QB,4,15,647,119,662,5.56,165.5,wake_forest
Demond Claiborne,SO,RB,10,586,0,137,586,4.28,58.6,wake_forest
Justice Ellison,JR,RB,11,548,0,120,548,4.57,49.8,wake_forest
Tate Carney,FR,RB,12,244,0,49,244,4.98,20.3,wake_forest
Santino Marucci,SO,QB,3,4,151,29,155,5.34,51.7,wake_forest
Ke'Shawn Williams,JR,WR,11,29,0,3,29,9.67,2.6,wake_forest
Jahmal Banks,JR,WR,12,7,17,2,24,12.00,2.0,wake_forest
David Egbe,FR,RB,8,23,0,9,23,2.56,2.9,wake_forest
Taylor Morin,JR,WR,12,2,0,1,2,2.00,0.2,wake_forest
Michael Penix Jr.,SR,QB,15,8,4903,590,4911,8.32,327.4,washington
Dillon Johnson,JR,RB,14,1195,5,235,1200,5.11,85.7,washington
Dylan Morris,JR,QB,4,-5,224,15,219,14.60,54.8,washington
Will Nixon,SO,RB,15,201,0,33,201,6.09,13.4,washington
Tybo Rogers,FR,RB,12,184,0,44,184,4.18,15.3,washington
Germie Bernard,SO,WR,14,43,14,14,57,4.07,4.1,washington
Jalen McMillan,JR,WR,11,30,9,5,39,7.80,3.5,washington
Rome Odunze,JR,WR,15,37,0,2,37,18.50,2.5,washington
Ja'Lynn Polk,SO,WR,15,32,0,4,32,8.00,2.1,washington
Richard Newton,SR,RB,13,30,0,5,30,6.00,2.3,washington
Daniyel Ngata,JR,RB,10,23,0,7,23,3.29,2.3,washington
Sam Adams II,SO,RB,10,23,0,10,23,2.30,2.3,washington
Jack Westover,SR,TE,15,1,0,1,1,1.00,0.1,washington
Cameron Ward,JR,QB,12,144,3736,605,3880,6.41,323.3,washington_state
John Mateer,FR,QB,11,92,235,38,327,8.61,29.7,washington_state
Nakia Watson,SR,RB,12,321,0,89,321,3.61,26.8,washington_state
Dylan Paine,SO,RB,9,150,0,25,150,6.00,16.7,washington_state
Djouvensky Schlenbaker,FR,RB,12,146,0,33,146,4.42,12.2,washington_state
Leo Pulalasi,FR,RB,2,105,0,18,105,5.83,52.5,washington_state
Jaylen Jenkins,SO,RB,6,61,0,20,61,3.05,10.2,washington_state
Lincoln Victor,SR,WR,11,21,39,6,60,10.00,5.5,washington_state
Nick Haberer,JR,P,12,0,18,1,18,18.00,1.5,washington_state
Emmett Brown,FR,QB,1,0,14,4,14,3.50,14.0,washington_state
Josh Kelly,JR,WR,12,3,0,1,3,3.00,0.3,washington_state
DT Sheffield,JR,WR,2,-3,0,1,-3,-3.00,-1.5,washington_state
Kyle Williams,JR,WR,12,-10,0,3,-10,-3.33,-0.8,washington_state
Garrett Greene,JR,QB,12,772,2406,397,3178,8.01,264.8,west_virginia
Jahiem White,FR,RB,12,842,0,109,842,7.72,70.2,west_virginia
CJ Donaldson Jr.,SO,RB,12,798,0,171,798,4.67,66.5,west_virginia
Nicco Marchiol,FR,QB,9,133,247,91,380,4.18,42.2,west_virginia
Justin Johnson Jr.,JR,RB,9,150,0,38,150,3.95,16.7,west_virginia
Jaylen Anderson,SO,RB,7,147,0,44,147,3.34,21.0,west_virginia
Rodney Gallagher III,FR,WR,13,87,0,15,87,5.80,6.7,west_virginia
DJ Oliver,FR,RB,5,47,0,12,47,3.92,9.4,west_virginia
Traylon Ray,FR,WR,12,0,21,1,21,21.00,1.8,west_virginia
Leighton Bechdel,JR,P,7,17,0,1,17,17.00,2.4,west_virginia
EJ Horton,JR,WR,11,8,0,2,8,4.00,0.7,west_virginia
Jarel Williams,FR,WR,13,4,0,1,4,4.00,0.3,west_virginia
Preston Fox,SO,WR,12,3,0,1,3,3.00,0.3,west_virginia
Austin Reed,SR,QB,12,100,3340,512,3440,6.72,286.7,western_kentucky
Elijah Young,JR,RB,13,474,0,104,474,4.56,36.5,western_kentucky
Caden Veltkamp,FR,QB,3,76,387,77,463,6.01,154.3,western_kentucky
Markese Stepp,SR,RB,11,310,0,69,310,4.49,28.2,western_kentucky
Davion Ervin-Poindexter,SR,RB,13,241,0,63,241,3.83,18.5,western_kentucky
L.T. Sanders,SO,RB,10,138,0,31,138,4.45,13.8,western_kentucky
Turner Helton,FR,QB,3,-19,97,16,78,4.88,26.0,western_kentucky
Dalvin Smith,JR,WR,11,25,32,2,57,28.50,5.2,western_kentucky
K.D. Hutchinson,FR,WR,13,22,0,3,22,7.33,1.7,western_kentucky
Easton Messer,FR,WR,13,16,0,2,16,8.00,1.2,western_kentucky
Malachi Corley,JR,WR,12,11,0,4,11,2.75,0.9,western_kentucky
Bronson Barron,JR,QB,2,-9,-3,3,-12,-4.00,-6.0,western_kentucky
Hayden Wolff,JR,QB,8,17,1505,270,1522,5.64,190.3,western_michigan
Jalen Buckley,FR,RB,11,1003,0,189,1003,5.31,91.2,western_michigan
Treyson Bourguet,FR,QB,6,65,713,139,778,5.60,129.7,western_michigan
Zahir Abdus-Salaam,JR,RB,12,470,0,124,470,3.79,39.2,western_michigan
Jack Salopek,SO,QB,6,38,316,81,354,4.37,59.0,western_michigan
CJ Hester,FR,RB,8,132,0,28,132,4.71,16.5,western_michigan
Keshawn King,SR,RB,4,62,0,14,62,4.43,15.5,western_michigan
Leroy Thomas,SR,WR,12,39,0,7,39,5.57,3.3,western_michigan
Jamal Hailey,FR,RB,10,19,0,6,19,3.17,1.9,western_michigan
Mareyohn Hrabowski,SO,QB,3,5,0,2,5,2.50,1.7,western_michigan
Kenneth Womack,SR,WR,12,3,0,0,3,-,0.3,western_michigan
Blake Bosma,SO,TE,12,2,0,1,2,2.00,0.2,western_michigan
Marshawn Kneeland,JR,DL,10,1,0,2,1,0.50,0.1,western_michigan
Anthony Sambucci,JR,WR,9,0,0,2,0,0.00,0.0,western_michigan
Tanner Mordecai,SR,QB,10,302,2066,404,2368,5.86,236.8,wisconsin
Braelon Allen,JR,RB,11,984,0,181,984,5.44,89.5,wisconsin
Braedyn Locke,FR,QB,5,-2,777,169,775,4.59,155.0,wisconsin
Jackson Acker,SO,RB,12,322,0,72,322,4.47,26.8,wisconsin
Chez Mellusi,SR,RB,4,306,0,51,306,6.00,76.5,wisconsin
Cade Yacamelli,FR,RB,9,169,0,36,169,4.69,18.8,wisconsin
Will Pauling,SO,WR,13,11,19,2,30,15.00,2.3,wisconsin
Vinny Anthony II,SO,WR,13,18,0,1,18,18.00,1.4,wisconsin
Gavin Meyers,JR,P,13,-9,0,1,-9,-9.00,-0.7,wisconsin
Andrew Peasley,SR,QB,12,419,1991,376,2410,6.41,200.8,wyoming
Harrison Waylee,JR,RB,10,947,0,164,947,5.77,94.7,wyoming
Evan Svoboda,SO,QB,10,80,200,63,280,4.44,28.0,wyoming
Sam Scott,SO,RB,13,237,0,49,237,4.84,18.2,wyoming
Jamari Ferrell,JR,RB,11,188,0,52,188,3.62,17.1,wyoming
D.Q. James,SO,RB,4,106,0,35,106,3.03,26.5,wyoming
Jeremy Hollingsworth,JR,RB,4,31,0,6,31,5.17,7.8,wyoming
Devin Boddie Jr.,JR,WR,13,26,0,4,26,6.50,2.0,wyoming
Wyatt Wieland,SR,WR,13,22,0,7,22,3.14,1.7,wyoming
Ayir Asante,JR,WR,13,11,0,4,11,2.75,0.8,wyoming
Will Pelissier,JR,WR,9,6,0,3,6,2.00,0.7,wyoming
Caleb Merritt,FR,WR,6,-1,0,1,-1,-1.00,-0.2,wyoming
Jayden Clemons,JR,QB,2,-2,0,1,-2,-2.00,-1.0,wyoming
