name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Keylon Stokes,SR,WR,12,4,9,2.25,0,0.33,0.75,tulsa
Roman Fuller,SO,QB,1,1,1,1.00,0,1.00,1.00,tulsa
Davis Brin,SR,QB,9,48,-77,-1.60,2,5.33,-8.56,tulsa
DeWayne McBride,JR,RB,11,233,1713,7.35,19,21.18,155.73,uab
Jermaine Brown Jr.,JR,RB,13,166,948,5.71,8,12.77,72.92,uab
Dylan Hopkins,JR,QB,11,48,116,2.42,2,4.36,10.55,uab
Jacob Zeno,JR,QB,9,32,94,2.94,1,3.56,10.44,uab
Lee Witherspoon,SO,RB,5,15,79,5.27,2,3.00,15.80,uab
Taven Curry,FR,RB,2,10,45,4.50,0,5.00,22.50,uab
Lee Beebe,FR,RB,1,3,32,10.67,0,3.00,32.00,uab
T.J. Jones,JR,WR,13,2,31,15.50,0,0.15,2.38,uab
A.J. Gates,JR,RB,9,11,13,1.18,0,1.22,1.44,uab
John Rhys Plumlee,SR,QB,13,159,862,5.42,11,12.23,66.31,ucf
Isaiah Bowser,SR,RB,14,205,799,3.90,16,14.64,57.07,ucf
RJ Harvey,JR,RB,13,118,796,6.75,5,9.08,61.23,ucf
Johnny Richardson,JR,RB,14,54,370,6.85,0,3.86,26.43,ucf
Ryan O'Keefe,SR,WR,13,23,222,9.65,0,1.77,17.08,ucf
Thomas Castellanos,FR,QB,6,14,120,8.57,1,2.33,20.00,ucf
Jordan McDonald,FR,RB,9,11,43,3.91,1,1.22,4.78,ucf
Xavier Townsend,FR,WR,14,5,27,5.40,1,0.36,1.93,ucf
Tylan Grable,SR,OL,14,1,5,5.00,0,0.07,0.36,ucf
Trilion Coles,SR,RB,8,3,0,0.00,0,0.38,0.00,ucf
Mark-Antony Richards,JR,RB,10,1,0,0.00,0,0.10,0.00,ucf
Mikey Keene,SO,QB,4,13,-13,-1.00,0,3.25,-3.25,ucf
Zach Charbonnet,SR,RB,10,195,1359,6.97,14,19.50,135.90,ucla
Dorian Thompson-Robinson,SR,QB,13,118,645,5.47,12,9.08,49.62,ucla
T.J. Harden,FR,RB,6,44,325,7.39,2,7.33,54.17,ucla
Keegan Jones,JR,RB,12,73,320,4.38,2,6.08,26.67,ucla
Kazmeir Allen,JR,WR,11,15,203,13.53,2,1.36,18.45,ucla
Colson Yankoff,JR,WR,11,34,174,5.12,1,3.09,15.82,ucla
Christian Grubb,JR,RB,4,8,57,7.13,1,2.00,14.25,ucla
Deshun Murrell,FR,RB,1,6,34,5.67,0,6.00,34.00,ucla
Atonio Mafi,SR,OL,13,0,7,-,0,-,-,ucla
Ethan Garbers,SO,QB,6,7,0,0.00,2,1.17,0.00,ucla
Matt Sykes,JR,WR,13,1,0,0.00,0,0.08,0.00,ucla
Aidan Robbins,JR,RB,11,209,1011,4.84,9,19.00,91.91,unlv
Courtney Reese,JR,RB,12,52,372,7.15,0,4.33,31.00,unlv
Doug Brumfield,SO,QB,10,90,261,2.90,6,9.00,26.10,unlv
Jordan Younge-Humphrey,JR,RB,10,18,61,3.39,2,1.80,6.10,unlv
Kyle Williams,JR,WR,9,1,12,12.00,0,0.11,1.33,unlv
Jayvaun Wilson,JR,RB,1,1,7,7.00,0,1.00,7.00,unlv
Ricky White,SO,WR,12,1,3,3.00,0,0.08,0.25,unlv
Harrison Bailey,SO,QB,6,15,-1,-0.07,1,2.50,-0.17,unlv
Cameron Friel,SO,QB,4,12,-68,-5.67,0,3.00,-17.00,unlv
Travis Dye,SR,RB,10,145,884,6.10,9,14.50,88.40,usc
Austin Jones,SR,RB,14,135,705,5.22,5,9.64,50.36,usc
Caleb Williams,SO,QB,14,113,382,3.38,10,8.07,27.29,usc
Raleek Brown,FR,RB,14,42,227,5.40,3,3.00,16.21,usc
Darwin Barlow,JR,RB,9,16,96,6.00,3,1.78,10.67,usc
Michael Jackson III,SO,WR,8,2,72,36.00,0,0.25,9.00,usc
Jordan Addison,JR,WR,11,4,33,8.25,0,0.36,3.00,usc
Mario Williams,SO,WR,12,1,10,10.00,0,0.08,0.83,usc
Miller Moss,FR,QB,5,3,9,3.00,0,0.60,1.80,usc
Josh Falo,SR,TE,12,1,5,5.00,0,0.08,0.42,usc
Tavion Thomas,JR,RB,10,142,687,4.84,7,14.20,68.70,utah
Micah Bernard,SO,RB,14,106,533,5.03,4,7.57,38.07,utah
Ja'Quinden Jackson,FR,RB,12,78,531,6.81,9,6.50,44.25,utah
Cameron Rising,JR,QB,13,77,465,6.04,6,5.92,35.77,utah
Jaylon Glover,FR,RB,9,78,360,4.62,4,8.67,40.00,utah
Jaylen Dixon,SR,WR,14,10,118,11.80,4,0.71,8.43,utah
Bryson Barnes,SO,QB,10,20,116,5.80,0,2.00,11.60,utah
Chris Curry,JR,RB,3,12,81,6.75,1,4.00,27.00,utah
Charlie Vincent,SO,RB,14,17,60,3.53,1,1.21,4.29,utah
Nate Johnson,FR,QB,4,5,51,10.20,2,1.25,12.75,utah
Money Parks,SO,WR,14,6,36,6.00,0,0.43,2.57,utah
Jack Bouwmeester,JR,P,14,1,14,14.00,0,0.07,1.00,utah
Keaton Bills,SO,OL,14,0,5,-,0,-,-,utah
Tiquan Gilmore,JR,WR,4,2,0,0.00,0,0.50,0.00,utah
Devaughn Vele,SO,WR,14,2,-4,-2.00,0,0.14,-0.29,utah
Calvin Tyler Jr.,SR,RB,13,253,1122,4.43,7,19.46,86.31,utah_state
Robert Briggs,FR,RB,10,74,353,4.77,1,7.40,35.30,utah_state
Cooper Legas,JR,QB,10,108,303,2.81,2,10.80,30.30,utah_state
Terrell Vaughn,JR,WR,13,13,72,5.54,1,1.00,5.54,utah_state
Pailate Makakona,SR,RB,4,20,60,3.00,0,5.00,15.00,utah_state
Levi Williams,SO,QB,6,10,51,5.10,0,1.67,8.50,utah_state
Bishop Davenport,FR,QB,3,30,49,1.63,2,10.00,16.33,utah_state
Jordan Wilmore,JR,RB,11,13,36,2.77,0,1.18,3.27,utah_state
Logan Bonner,SR,QB,4,12,17,1.42,0,3.00,4.25,utah_state
NyNy Davis,FR,WR,12,2,15,7.50,0,0.17,1.25,utah_state
Stephen Kotsanlee,JR,P,13,1,10,10.00,0,0.08,0.77,utah_state
Connor Coles,SR,PK,12,1,6,6.00,1,0.08,0.50,utah_state
Brian Cobbs,SR,WR,13,2,6,3.00,0,0.15,0.46,utah_state
Ronald Awatt,SR,RB,12,163,734,4.50,2,13.58,61.17,utep
Deion Hankins,SO,RB,12,140,701,5.01,3,11.67,58.42,utep
Reynaldo Flores,SR,RB,12,38,276,7.26,5,3.17,23.00,utep
Calvin Brownholtz,JR,QB,10,32,151,4.72,3,3.20,15.10,utep
Gavin Hardison,JR,QB,10,66,76,1.15,1,6.60,7.60,utep
Tyrin Smith,SO,WR,12,5,36,7.20,0,0.42,3.00,utep
Trent Thompson,SR,TE,12,0,13,-,0,-,-,utep
James Tupou,SR,FB,12,1,12,12.00,0,0.08,1.00,utep
Cartraven Walker,SO,RB,2,2,9,4.50,0,1.00,4.50,utep
Walter Dawn Jr.,SR,WR,11,1,9,9.00,0,0.09,0.82,utep
Jalen Joseph,SO,RB,9,4,5,1.25,0,0.44,0.56,utep
Torrance Burgess Jr.,SO,RB,2,4,3,0.75,0,2.00,1.50,utep
Kevin Hurley,SO,QB,1,1,-4,-4.00,0,1.00,-4.00,utep
Kelly Akharaiyi,SO,WR,12,1,-6,-6.00,0,0.08,-0.50,utep
Kevorian Barnes,FR,RB,13,135,845,6.26,6,10.38,65.00,utsa
Brenden Brady,SR,RB,12,156,699,4.48,9,13.00,58.25,utsa
Frank Harris,SR,QB,14,129,602,4.67,9,9.21,43.00,utsa
Trelon Smith,SR,RB,7,54,190,3.52,2,7.71,27.14,utsa
Tye Edwards,JR,RB,3,14,44,3.14,0,4.67,14.67,utsa
Justin Rodriguez,SO,RB,3,14,34,2.43,1,4.67,11.33,utsa
Eddie Lee Marburger,FR,QB,7,9,27,3.00,0,1.29,3.86,utsa
Chris Carpenter,SO,WR,12,3,18,6.00,0,0.25,1.50,utsa
Joshua Cephus,SR,WR,13,3,10,3.33,1,0.23,0.77,utsa
Kaedric Cobbs,SO,RB,2,1,5,5.00,0,0.50,2.50,utsa
Cam Peters,SO,QB,2,3,4,1.33,0,1.50,2.00,utsa
Jaylon Lott,SO,RB,1,1,3,3.00,0,1.00,3.00,utsa
Oscar Cardenas,JR,TE,14,2,3,1.50,0,0.14,0.21,utsa
Julon Williams,JR,RB,1,1,-1,-1.00,0,1.00,-1.00,utsa
Jace Wilson,FR,WR,4,1,-2,-2.00,0,0.25,-0.50,utsa
Ray Davis,SR,RB,12,232,1042,4.49,5,19.33,86.83,vanderbilt
Mike Wright,JR,QB,10,71,517,7.28,5,7.10,51.70,vanderbilt
Patrick Smith,SO,RB,8,56,151,2.70,1,7.00,18.88,vanderbilt
Chase Gillespie,FR,RB,4,27,118,4.37,0,6.75,29.50,vanderbilt
Rocko Griffin,JR,RB,3,9,86,9.56,1,3.00,28.67,vanderbilt
Jayden McGowan,FR,WR,12,14,51,3.64,0,1.17,4.25,vanderbilt
Matthew Hayball,SR,P,12,2,32,16.00,0,0.17,2.67,vanderbilt
Cooper Lutz,SR,RB,11,6,24,4.00,1,0.55,2.18,vanderbilt
AJ Swann,FR,QB,9,21,-76,-3.62,0,2.33,-8.44,vanderbilt
Brennan Armstrong,SR,QB,10,123,371,3.02,6,12.30,37.10,virginia
Perris Jones,SR,RB,8,81,365,4.51,2,10.13,45.63,virginia
Mike Hollins,JR,RB,9,53,215,4.06,2,5.89,23.89,virginia
Xavier Brown,FR,RB,10,50,210,4.20,1,5.00,21.00,virginia
Ronnie Walker Jr.,SR,RB,3,10,40,4.00,1,3.33,13.33,virginia
Jay Woolfolk,SO,QB,4,2,32,16.00,0,0.50,8.00,virginia
Keytaon Thompson,SR,WR,8,4,25,6.25,1,0.50,3.13,virginia
Cody Brown,SO,RB,3,2,4,2.00,0,0.67,1.33,virginia
Stevie Bracey,FR,LB,8,1,-1,-1.00,0,0.13,-0.13,virginia
Keshawn King,JR,RB,9,74,443,5.99,3,8.22,49.22,virginia_tech
Jalen Holston,SR,RB,11,90,321,3.57,5,8.18,29.18,virginia_tech
Grant Wells,JR,QB,11,111,212,1.91,6,10.09,19.27,virginia_tech
Malachi Thomas,SO,RB,3,37,146,3.95,1,12.33,48.67,virginia_tech
Chance Black,FR,RB,11,42,119,2.83,0,3.82,10.82,virginia_tech
Bryce Duke,FR,RB,10,18,59,3.28,0,1.80,5.90,virginia_tech
John Love,FR,K,2,1,11,11.00,0,0.50,5.50,virginia_tech
Connor Blumrick,SR,TE,11,2,-1,-0.50,0,0.18,-0.09,virginia_tech
Da'Wain Lofton,SO,WR,11,1,-3,-3.00,0,0.09,-0.27,virginia_tech
Jason Brown,SR,QB,3,2,-9,-4.50,0,0.67,-3.00,virginia_tech
Justice Ellison,SO,RB,13,170,707,4.16,6,13.08,54.38,wake_forest
Christian Turner,JR,RB,12,128,516,4.03,7,10.67,43.00,wake_forest
Quinton Cooley,SO,RB,12,51,246,4.82,3,4.25,20.50,wake_forest
Sam Hartman,JR,QB,12,102,129,1.26,1,8.50,10.75,wake_forest
Will Towns,FR,RB,13,12,71,5.92,0,0.92,5.46,wake_forest
Demond Claiborne,FR,RB,10,14,57,4.07,0,1.40,5.70,wake_forest
Mitch Griffis,FR,QB,6,15,14,0.93,0,2.50,2.33,wake_forest
Wayne Taulapapa,SR,RB,13,140,887,6.34,11,10.77,68.23,washington
Cameron Davis,SO,RB,11,107,522,4.88,13,9.73,47.45,washington
Richard Newton,JR,RB,10,45,213,4.73,1,4.50,21.30,washington
Michael Penix Jr.,JR,QB,13,35,92,2.63,4,2.69,7.08,washington
Will Nixon,FR,RB,11,21,89,4.24,2,1.91,8.09,washington
Giles Jackson,JR,WR,13,9,48,5.33,0,0.69,3.69,washington
Sam Adams II,FR,RB,9,13,40,3.08,0,1.44,4.44,washington
Dylan Morris,SO,QB,7,5,29,5.80,0,0.71,4.14,washington
Jay'Veon Sunday,FR,RB,1,1,19,19.00,0,1.00,19.00,washington
Ja'Lynn Polk,FR,WR,13,1,15,15.00,0,0.08,1.15,washington
Camden Sirmon,FR,RB,4,3,12,4.00,0,0.75,3.00,washington
Rome Odunze,SO,WR,12,3,6,2.00,1,0.25,0.50,washington
Denzel Boston,FR,WR,4,1,2,2.00,1,0.25,0.50,washington
Jalen McMillan,SO,WR,13,1,2,2.00,0,0.08,0.15,washington
Devin Culp,JR,TE,13,1,2,2.00,0,0.08,0.15,washington
Brennan Holmes,SR,WR,2,1,-6,-6.00,0,0.50,-3.00,washington
Sam Huard,FR,QB,1,1,-13,-13.00,0,1.00,-13.00,washington
Nakia Watson,JR,RB,11,144,769,5.34,9,13.09,69.91,washington_state
Jaylen Jenkins,FR,RB,12,68,396,5.82,1,5.67,33.00,washington_state
Dylan Paine,FR,RB,11,15,64,4.27,0,1.36,5.82,washington_state
John Mateer,FR,QB,1,4,58,14.50,0,4.00,58.00,washington_state
Cameron Ward,SO,QB,13,107,58,0.54,5,8.23,4.46,washington_state
Kannon Katzer,FR,RB,1,6,54,9.00,1,6.00,54.00,washington_state
Djouvensky Schlenbaker,FR,RB,1,4,50,12.50,0,4.00,50.00,washington_state
Leyton Smithson,FR,WR,13,1,3,3.00,1,0.08,0.23,washington_state
Renard Bell,SR,WR,8,1,-2,-2.00,0,0.13,-0.25,washington_state
Robert Ferrel,SR,WR,11,1,-3,-3.00,0,0.09,-0.27,washington_state
Lincoln Victor,JR,WR,13,1,-19,-19.00,0,0.08,-1.46,washington_state
Tony Mathis Jr.,SO,RB,10,135,562,4.16,5,13.50,56.20,west_virginia
CJ Donaldson Jr.,FR,RB,7,87,526,6.05,8,12.43,75.14,west_virginia
Justin Johnson Jr.,SO,RB,12,98,430,4.39,3,8.17,35.83,west_virginia
Garrett Greene,SO,QB,9,45,276,6.13,5,5.00,30.67,west_virginia
Jaylen Anderson,FR,RB,6,35,275,7.86,2,5.83,45.83,west_virginia
Nicco Marchiol,FR,QB,2,6,32,5.33,0,3.00,16.00,west_virginia
Sam James,JR,WR,12,3,9,3.00,0,0.25,0.75,west_virginia
Hershey McLaurin,SO,S,12,1,5,5.00,0,0.08,0.42,west_virginia
Will Crowder,FR,QB,2,1,4,4.00,0,0.50,2.00,west_virginia
JT Daniels,JR,QB,10,30,-51,-1.70,1,3.00,-5.10,west_virginia
Davion Ervin-Poindexter,JR,RB,14,116,525,4.53,3,8.29,37.50,western_kentucky
Kye Robichaux,SO,RB,9,73,496,6.79,3,8.11,55.11,western_kentucky
L.T. Sanders,FR,RB,9,44,292,6.64,1,4.89,32.44,western_kentucky
Austin Reed,SR,QB,14,91,224,2.46,8,6.50,16.00,western_kentucky
Markese Stepp,JR,RB,4,28,166,5.93,0,7.00,41.50,western_kentucky
Jakairi Moses,JR,RB,10,26,152,5.85,0,2.60,15.20,western_kentucky
Malachi Corley,SO,WR,14,11,87,7.91,0,0.79,6.21,western_kentucky
Michael Mathison,JR,WR,14,5,61,12.20,0,0.36,4.36,western_kentucky
Jaylen Hall,SR,WR,14,3,48,16.00,0,0.21,3.43,western_kentucky
Daewood Davis,SR,WR,12,1,15,15.00,0,0.08,1.25,western_kentucky
Darius Ocean,FR,QB,5,8,-19,-2.38,0,1.60,-3.80,western_kentucky
Sean Tyler,JR,RB,12,209,1027,4.91,7,17.42,85.58,western_michigan
La'Darius Jefferson,SR,RB,7,56,235,4.20,5,8.00,33.57,western_michigan
Treyson Bourguet,FR,QB,4,43,154,3.58,1,10.75,38.50,western_michigan
Zahir Abdus-Salaam,SO,RB,12,46,100,2.17,0,3.83,8.33,western_michigan
Mareyohn Hrabowski,FR,QB,6,26,63,2.42,0,4.33,10.50,western_michigan
Jack Salopek,FR,QB,7,58,52,0.90,1,8.29,7.43,western_michigan
Jalen Buckley,FR,RB,4,9,27,3.00,0,2.25,6.75,western_michigan
Trae Allen,SR,RB,4,6,15,2.50,0,1.50,3.75,western_michigan
Zaire Barnes,SR,LB,12,1,1,1.00,0,0.08,0.08,western_michigan
Nick Mihalic,SR,P,12,1,-3,-3.00,0,0.08,-0.25,western_michigan
Corey Crooms,JR,WR,12,2,-5,-2.50,0,0.17,-0.42,western_michigan
Stone Hollenbach,SO,QB,1,1,-9,-9.00,0,1.00,-9.00,western_michigan
Braelon Allen,SO,RB,12,230,1242,5.40,11,19.17,103.50,wisconsin
Chez Mellusi,SR,RB,9,112,473,4.22,2,12.44,52.56,wisconsin
Isaac Guerendo,SR,RB,12,64,385,6.02,5,5.33,32.08,wisconsin
Skyler Bell,FR,WR,13,13,160,12.31,0,1.00,12.31,wisconsin
Julius Davis,JR,RB,3,13,90,6.92,0,4.33,30.00,wisconsin
Chimere Dike,JR,WR,13,5,32,6.40,1,0.38,2.46,wisconsin
Vinny Anthony II,FR,WR,10,3,14,4.67,0,0.30,1.40,wisconsin
Andy Vujnovich,SR,P,13,1,13,13.00,0,0.08,1.00,wisconsin
Chase Wolf,SR,QB,3,4,-9,-2.25,0,1.33,-3.00,wisconsin
Myles Burkett,FR,QB,2,1,-9,-9.00,0,0.50,-4.50,wisconsin
Deacon Hill,FR,QB,1,1,-10,-10.00,0,1.00,-10.00,wisconsin
Graham Mertz,JR,QB,12,50,-40,-0.80,2,4.17,-3.33,wisconsin
Titus Swen,JR,RB,12,207,1039,5.02,8,17.25,86.58,wyoming
Dawaiian McNeely,SO,RB,10,63,356,5.65,1,6.30,35.60,wyoming
D.Q. James,FR,RB,9,40,346,8.65,0,4.44,38.44,wyoming
Andrew Peasley,JR,QB,12,81,339,4.19,2,6.75,28.25,wyoming
Joey Braasch,FR,RB,8,29,91,3.14,0,3.63,11.38,wyoming
Jayden Clemons,SO,QB,5,15,68,4.53,1,3.00,13.60,wyoming
Jordon Vaughn,FR,RB,1,16,67,4.19,2,16.00,67.00,wyoming
Will Pelissier,SO,WR,9,6,38,6.33,0,0.67,4.22,wyoming
Wyatt Wieland,JR,WR,13,6,19,3.17,2,0.46,1.46,wyoming
Ryan Marquez,JR,WR,13,3,12,4.00,0,0.23,0.92,wyoming
Sam Scott,FR,LB,10,3,11,3.67,0,0.30,1.10,wyoming
Clayton Stewart,JR,P,13,1,-12,-12.00,0,0.08,-0.92,wyoming
