transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g
False,Cole Garvin,2016,QB,south_alabama,SO,6,64,35,54.7,463,7.2,4,1,132.96,10.7,77.2,cole_garvin_south_alabama,18,13,0.72,0,3.00,2.17
False,Cole Garvin,2017,QB,south_alabama,JR,8,232,122,52.6,1490,6.4,7,7,110.46,29.0,186.3,cole_garvin_south_alabama,34,-29,-0.85,2,4.25,-3.63
False,Cole Garvin,2018,QB,south_alabama,SR,5,78,48,61.5,524,6.7,5,3,131.43,15.6,104.8,cole_garvin_south_alabama,30,67,2.23,0,6.00,13.40
False,Cole Kelley,2017,QB,arkansas,FR,9,151,87,57.6,1038,6.9,8,4,127.54,16.8,115.3,cole_kelley_arkansas,53,74,1.40,2,5.89,8.22
False,Cole Kelley,2018,QB,arkansas,SO,9,67,35,52.2,455,6.8,5,5,118.98,7.4,50.6,cole_kelley_arkansas,28,73,2.61,3,3.11,8.11
False,Cole Kramer,2021,QB,minnesota,SO,8,3,3,100.0,62,20.7,2,0,493.6,0.4,7.8,cole_kramer_minnesota,36,165,4.58,2,4.50,20.63
False,Cole Kramer,2022,QB,minnesota,JR,8,8,5,62.5,41,5.1,0,0,105.55,1.0,5.1,cole_kramer_minnesota,6,27,4.50,0,0.75,3.38
False,Cole Kramer,2023,QB,minnesota,SR,3,17,8,47.1,26,1.5,2,2,75.19,5.7,8.7,cole_kramer_minnesota,5,34,6.80,1,1.67,11.33
False,Cole McDonald,2017,QB,hawai'i,FR,6,9,5,55.6,22,2.4,1,0,112.76,1.5,3.7,cole_mcdonald_hawai'i,16,138,8.63,1,2.67,23.00
False,Cole McDonald,2018,QB,hawai'i,SO,13,484,285,58.9,3875,8.0,36,10,146.55,37.2,298.1,cole_mcdonald_hawai'i,134,359,2.68,4,10.31,27.62
False,Cole McDonald,2019,QB,hawai'i,JR,14,511,326,63.8,4135,8.1,33,14,147.6,36.5,295.4,cole_mcdonald_hawai'i,101,383,3.79,7,7.21,27.36
False,Cole Pennington,2023,QB,marshall,FR,4,112,64,57.1,695,6.2,0,6,98.55,28.0,173.8,cole_pennington_marshall,15,-69,-4.60,0,3.75,-17.25
False,Cole Pennington,2024,QB,marshall,SO,2,7,5,71.4,57,8.1,1,0,186.97,3.5,28.5,cole_pennington_marshall,1,4,4.00,0,0.50,2.00
False,Cole Snyder,2019,QB,rutgers,FR,2,3,3,100.0,35,11.7,0,0,198.0,1.5,17.5,cole_snyder_rutgers,1,6,6.00,0,0.50,3.00
True,Cole Snyder,2021,QB,rutgers,SO,6,28,18,64.3,130,4.6,1,0,115.07,4.7,21.7,cole_snyder_rutgers,15,42,2.80,0,2.50,7.00
False,Cole Snyder,2022,QB,buffalo,JR,13,461,271,58.8,3030,6.6,18,8,123.42,35.5,233.1,cole_snyder_buffalo,110,145,1.32,4,8.46,11.15
True,Cole Snyder,2023,QB,buffalo,SR,12,372,203,54.6,2108,5.7,13,9,108.86,31.0,175.7,cole_snyder_buffalo,67,88,1.31,1,5.58,7.33
False,Cole Snyder,2024,QB,eastern_michigan,SR,5,144,94,65.3,957,6.6,4,0,130.28,28.8,191.4,cole_snyder_eastern_michigan,52,109,2.10,2,10.40,21.80
False,Collin Hill,2016,QB,colorado_state,FR,6,129,75,58.1,1096,8.5,8,2,146.88,21.5,182.7,collin_hill_colorado_state,26,49,1.88,1,4.33,8.17
False,Collin Hill,2018,QB,colorado_state,SO,10,202,119,58.9,1387,6.9,7,7,121.08,20.2,138.7,collin_hill_colorado_state,28,-10,-0.36,1,2.80,-1.00
True,Collin Hill,2019,QB,colorado_state,JR,3,102,69,67.6,840,8.2,8,2,158.78,34.0,280.0,collin_hill_colorado_state,10,0,0.00,1,3.33,0.00
False,Collin Hill,2020,QB,south_carolina,SR,8,215,127,59.1,1411,6.6,6,6,117.83,26.9,176.4,collin_hill_south_carolina,43,-66,-1.53,4,5.38,-8.25
False,Collin Schlee,2020,QB,kent_state,FR,3,13,7,53.8,113,8.7,2,0,177.63,4.3,37.7,collin_schlee_kent_state,12,85,7.08,1,4.00,28.33
False,Collin Schlee,2021,QB,kent_state,SO,10,24,17,70.8,238,9.9,1,0,167.88,2.4,23.8,collin_schlee_kent_state,20,127,6.35,3,2.00,12.70
True,Collin Schlee,2022,QB,kent_state,JR,11,266,157,59.0,2109,7.9,13,5,137.99,24.2,191.7,collin_schlee_kent_state,98,492,5.02,4,8.91,44.73
True,Collin Schlee,2023,QB,ucla,JR,7,47,25,53.2,217,4.6,2,2,97.5,6.7,31.0,collin_schlee_ucla,42,425,10.12,3,6.00,60.71
False,Collin Schlee,2024,QB,virginia_tech,SR,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,collin_schlee_virginia_tech,6,24,4.00,0,1.50,6.00
False,Colt Garrett,2018,QB,texas_tech,SO,2,1,1,100.0,44,44.0,1,0,799.6,0.5,22.0,colt_garrett_texas_tech,2,9,4.50,0,1.00,4.50
False,Coltin Gerhart,2017,QB,new_mexico,JR,10,29,17,58.6,180,6.2,1,2,108.35,2.9,18.0,coltin_gerhart_new_mexico,35,218,6.23,1,3.50,21.80
False,Coltin Gerhart,2018,QB,new_mexico,SR,5,56,27,48.2,266,4.8,3,3,95.08,11.2,53.2,coltin_gerhart_new_mexico,35,20,0.57,1,7.00,4.00
False,Colton Joseph,2024,QB,old_dominion,FR,3,55,29,52.7,300,5.5,3,1,112.91,18.3,100.0,colton_joseph_old_dominion,24,134,5.58,2,8.00,44.67
False,Colton Richardson,2017,QB,idaho,FR,2,63,34,54.0,395,6.3,2,1,113.95,31.5,197.5,colton_richardson_idaho,19,-43,-2.26,0,9.50,-21.50
False,Conner Cramer,2016,QB,new_mexico_state,JR,8,39,17,43.6,188,4.8,2,3,85.63,4.9,23.5,conner_cramer_new_mexico_state,22,184,8.36,1,2.75,23.00
False,Conner Harrell,2023,QB,north_carolina,FR,5,33,22,66.7,278,8.4,2,2,145.31,6.6,55.6,conner_harrell_north_carolina,21,55,2.62,1,4.20,11.00
False,Conner Harrell,2024,QB,north_carolina,SO,4,35,20,57.1,275,7.9,2,1,136.29,8.8,68.8,conner_harrell_north_carolina,15,39,2.60,1,3.75,9.75
False,Conner Manning,2016,QB,georgia_state,JR,10,373,207,55.5,2684,7.2,16,13,123.14,37.3,268.4,conner_manning_georgia_state,27,-3,-0.11,2,2.70,-0.30
False,Conner Manning,2017,QB,georgia_state,SR,12,403,259,64.3,3146,7.8,14,7,137.83,33.6,262.2,conner_manning_georgia_state,64,123,1.92,1,5.33,10.25
False,Conner McQueen,2016,QB,texas_a&m,SR,13,1,1,100.0,1,1.0,0,0,108.4,0.1,0.1,conner_mcqueen_texas_a&m,1,9,9.00,0,0.08,0.69
False,Conner Weigman,2022,QB,texas_a&m,FR,5,132,73,55.3,896,6.8,8,0,132.32,26.4,179.2,conner_weigman_texas_a&m,27,97,3.59,0,5.40,19.40
False,Conner Weigman,2023,QB,texas_a&m,SO,4,119,82,68.9,979,8.2,8,2,156.85,29.8,244.8,conner_weigman_texas_a&m,12,63,5.25,2,3.00,15.75
False,Conner Weigman,2024,QB,texas_a&m,SO,3,66,41,62.1,501,7.6,2,2,129.82,22.0,167.0,conner_weigman_texas_a&m,16,98,6.13,0,5.33,32.67
False,Connor Adair,2019,QB,memphis,SO,5,15,10,66.7,109,7.3,0,0,127.71,3.0,21.8,connor_adair_memphis,2,26,13.00,1,0.40,5.20
False,Connor Bazelak,2019,QB,missouri,FR,3,21,15,71.4,144,6.9,0,0,129.03,7.0,48.0,connor_bazelak_missouri,7,2,0.29,0,2.33,0.67
False,Connor Bazelak,2020,QB,missouri,FR,10,324,218,67.3,2366,7.3,7,6,132.05,32.4,236.6,connor_bazelak_missouri,44,20,0.45,2,4.40,2.00
True,Connor Bazelak,2021,QB,missouri,SO,11,377,246,65.3,2548,6.8,16,11,130.2,34.3,231.6,connor_bazelak_missouri,33,-23,-0.70,0,3.00,-2.09
True,Connor Bazelak,2022,QB,indiana,JR,10,426,235,55.2,2312,5.4,13,10,106.13,42.6,231.2,connor_bazelak_indiana,47,-160,-3.40,1,4.70,-16.00
False,Connor Bazelak,2023,QB,bowling_green,SR,11,278,168,60.4,1935,7.0,12,7,128.1,25.3,175.9,connor_bazelak_bowling_green,44,-82,-1.86,2,4.00,-7.45
False,Connor Bazelak,2024,QB,bowling_green,SR,5,163,111,68.1,1243,7.6,5,4,137.37,32.6,248.6,connor_bazelak_bowling_green,13,-25,-1.92,1,2.60,-5.00
False,Connor Blumrick,2018,QB,texas_a&m,FR,1,1,1,100.0,8,8.0,0,0,167.2,1.0,8.0,connor_blumrick_texas_a&m,3,20,6.67,0,3.00,20.00
False,Connor Blumrick,2021,QB,virginia_tech,JR,6,31,16,51.6,152,4.9,2,0,114.09,5.2,25.3,connor_blumrick_virginia_tech,56,242,4.32,3,9.33,40.33
False,Connor Brewer,2016,QB,virginia,SR,2,12,2,16.7,6,0.5,0,0,20.87,6.0,3.0,connor_brewer_virginia,3,-17,-5.67,0,1.50,-8.50
False,Connor Cigelske,2021,QB,georgia_southern,FR,2,38,22,57.9,229,6.0,0,1,103.26,19.0,114.5,connor_cigelske_georgia_southern,24,17,0.71,0,12.00,8.50
False,Connor Cigelske,2022,QB,georgia_southern,SO,2,3,1,33.3,1,0.3,0,0,36.13,1.5,0.5,connor_cigelske_georgia_southern,2,2,1.00,0,1.00,1.00
False,Connor Genal,2020,QB,new_mexico,FR,3,18,11,61.1,98,5.4,0,2,84.62,6.0,32.7,connor_genal_new_mexico,1,4,4.00,0,0.33,1.33
False,Connor Genal,2021,QB,new_mexico,SO,2,14,5,35.7,44,3.1,0,1,47.82,7.0,22.0,connor_genal_new_mexico,4,8,2.00,0,2.00,4.00
False,Connor Moberly,2024,QB,iowa_state,FR,2,7,5,71.4,49,7.0,0,1,101.66,3.5,24.5,connor_moberly_iowa_state,4,36,9.00,0,2.00,18.00
False,Connor Noland,2018,QB,arkansas,FR,4,43,21,48.8,255,5.9,1,2,97.03,10.8,63.8,connor_noland_arkansas,26,4,0.15,0,6.50,1.00
False,Connor White,2016,QB,texas_state,SO,5,44,23,52.3,223,5.1,1,2,93.25,8.8,44.6,connor_white_texas_state,29,91,3.14,0,5.80,18.20
False,Conor Blount,2016,QB,oregon_state,FR,4,35,19,54.3,183,5.2,0,2,86.78,8.8,45.8,conor_blount_oregon_state,14,4,0.29,0,3.50,1.00
False,Conor Blount,2018,QB,oregon_state,SO,9,153,95,62.1,1117,7.3,7,2,135.91,17.0,124.1,conor_blount_oregon_state,55,-27,-0.49,0,6.11,-3.00
False,Conor Rhoda,2016,QB,minnesota,JR,3,16,8,50.0,88,5.5,1,0,116.83,5.3,29.3,conor_rhoda_minnesota,7,-11,-1.57,0,2.33,-3.67
False,Conor Rhoda,2017,QB,minnesota,SR,7,109,59,54.1,839,7.7,5,4,126.58,15.6,119.9,conor_rhoda_minnesota,18,11,0.61,0,2.57,1.57
False,Cooper Bateman,2016,QB,alabama,JR,15,14,12,85.7,119,8.5,1,0,180.68,0.9,7.9,cooper_bateman_alabama,3,-11,-3.67,0,0.20,-0.73
False,Cooper Legas,2021,QB,utah_state,SO,2,20,11,55.0,171,8.6,2,1,149.82,10.0,85.5,cooper_legas_utah_state,8,-14,-1.75,0,4.00,-7.00
False,Cooper Legas,2022,QB,utah_state,JR,10,221,135,61.1,1499,6.8,11,10,125.44,22.1,149.9,cooper_legas_utah_state,108,303,2.81,2,10.80,30.30
True,Cooper Legas,2023,QB,utah_state,SR,9,213,138,64.8,1815,8.5,19,8,158.3,23.7,201.7,cooper_legas_utah_state,68,122,1.79,0,7.56,13.56
False,Cooper Legas,2024,QB,tulsa,SR,5,13,8,61.5,95,7.3,1,0,148.31,2.6,19.0,cooper_legas_tulsa,25,99,3.96,1,5.00,19.80
False,Cooper Rush,2016,QB,central_michigan,SR,13,465,278,59.8,3540,7.6,23,16,133.18,35.8,272.3,cooper_rush_central_michigan,68,-21,-0.31,1,5.23,-1.62
False,Coran Taylor,2020,QB,illinois,SO,2,46,23,50.0,379,8.2,3,2,132.03,23.0,189.5,coran_taylor_illinois,36,74,2.06,0,18.00,37.00
False,Cord Sandberg,2018,QB,auburn,FR,1,1,1,100.0,22,22.0,0,0,284.8,1.0,22.0,cord_sandberg_auburn,3,35,11.67,0,3.00,35.00
False,Cord Sandberg,2019,QB,auburn,FR,2,7,5,71.4,84,12.0,2,0,266.51,3.5,42.0,cord_sandberg_auburn,7,35,5.00,0,3.50,17.50
False,Cordale Grundy,2018,QB,utsa,JR,9,220,111,50.5,989,4.5,5,3,92.99,24.4,109.9,cordale_grundy_utsa,64,167,2.61,1,7.11,18.56
False,Cordale Grundy,2019,QB,utsa,SR,2,5,1,20.0,4,0.8,0,1,-13.28,2.5,2.0,cordale_grundy_utsa,3,-3,-1.00,0,1.50,-1.50
False,Cornelious Brown,2019,QB,georgia_state,FR,4,28,11,39.3,130,4.6,0,1,71.15,7.0,32.5,cornelious_brown_georgia_state,4,15,3.75,0,1.00,3.75
False,Cornelious Brown IV,2020,QB,georgia_state,FR,10,304,178,58.6,2278,7.5,17,10,133.36,30.4,227.8,cornelious_brown_iv_georgia_state,98,301,3.07,7,9.80,30.10
False,Cornelious Brown IV,2021,QB,georgia_state,SO,5,81,42,51.9,384,4.7,0,4,81.79,16.2,76.8,cornelious_brown_iv_georgia_state,30,49,1.63,2,6.00,9.80
False,Cristian Solano,2018,QB,nevada,JR,10,45,23,51.1,200,4.4,0,4,70.66,4.5,20.0,cristian_solano_nevada,26,103,3.96,1,2.60,10.30
False,Cristian Solano,2019,QB,nevada,SR,11,41,25,61.0,248,6.0,2,2,118.13,3.7,22.5,cristian_solano_nevada,26,138,5.31,0,2.36,12.55
False,D'Eriq King,2016,QB,houston,FR,10,3,2,66.7,20,6.7,1,0,232.67,0.3,2.0,d'eriq_king_houston,15,56,3.73,0,1.50,5.60
False,D'Eriq King,2017,QB,houston,SO,10,139,90,64.7,1260,9.1,7,2,154.64,13.9,126.0,d'eriq_king_houston,72,379,5.26,8,7.20,37.90
False,D'Eriq King,2018,QB,houston,JR,11,345,219,63.5,2982,8.6,36,6,167.04,31.4,271.1,d'eriq_king_houston,111,674,6.07,14,10.09,61.27
True,D'Eriq King,2019,QB,houston,SR,4,110,58,52.7,663,6.0,6,2,117.72,27.5,165.8,d'eriq_king_houston,55,312,5.67,6,13.75,78.00
False,D'Eriq King,2020,QB,miami_florida,SR,11,329,211,64.1,2686,8.2,23,5,152.74,29.9,244.2,d'eriq_king_miami_florida,130,538,4.14,4,11.82,48.91
False,D'Eriq King,2021,QB,miami_florida,SR,3,122,81,66.4,767,6.3,3,4,120.75,40.7,255.7,d'eriq_king_miami_florida,40,96,2.40,0,13.33,32.00
True,D'Wan Mathis,2020,QB,georgia,FR,4,30,12,40.0,89,3.0,1,3,55.92,7.5,22.3,d'wan_mathis_georgia,18,17,0.94,0,4.50,4.25
False,D'Wan Mathis,2021,QB,temple,FR,7,196,116,59.2,1223,6.2,6,4,117.62,28.0,174.7,d'wan_mathis_temple,48,82,1.71,1,6.86,11.71
False,D'Wan Mathis,2022,QB,temple,SO,9,30,14,46.7,125,4.2,0,0,81.67,3.3,13.9,d'wan_mathis_temple,12,8,0.67,0,1.33,0.89
True,D.J. Gillins,2017,QB,smu,JR,6,4,1,25.0,76,19.0,1,0,267.1,0.7,12.7,d.j._gillins_smu,18,75,4.17,2,3.00,12.50
False,D.J. Gillins,2018,QB,utsa,SR,6,61,30,49.2,225,3.7,1,5,69.19,10.2,37.5,d.j._gillins_utsa,28,65,2.32,0,4.67,10.83
False,D.J. Mack Jr.,2021,QB,old_dominion,JR,7,166,85,51.2,856,5.2,5,7,96.04,23.7,122.3,d.j._mack_jr._old_dominion,76,176,2.32,6,10.86,25.14
False,D.J. Mack Jr.,2022,QB,old_dominion,SR,5,3,1,33.3,21,7.0,1,0,202.13,0.6,4.2,d.j._mack_jr._old_dominion,5,33,6.60,1,1.00,6.60
False,D.J. Uiagalelei,2020,QB,clemson,FR,10,117,78,66.7,914,7.8,5,0,146.39,11.7,91.4,d.j._uiagalelei_clemson,28,60,2.14,4,2.80,6.00
False,DC Tabscott,2023,QB,new_mexico,SO,3,5,1,20.0,16,3.2,0,1,6.88,1.7,5.3,dc_tabscott_new_mexico,1,5,5.00,0,0.33,1.67
False,DJ Irons,2021,QB,akron,SO,8,121,78,64.5,892,7.4,8,4,141.59,15.1,111.5,dj_irons_akron,91,296,3.25,2,11.38,37.00
False,DJ Irons,2022,QB,akron,JR,10,379,253,66.8,2605,6.9,10,7,129.51,37.9,260.5,dj_irons_akron,133,314,2.36,4,13.30,31.40
False,DJ Irons,2023,QB,akron,SR,5,133,88,66.2,722,5.4,3,3,114.7,26.6,144.4,dj_irons_akron,61,215,3.52,2,12.20,43.00
False,DJ Lagway,2024,QB,florida,FR,5,55,38,69.1,667,12.1,4,3,184.05,11.0,133.4,dj_lagway_florida,19,49,2.58,0,3.80,9.80
True,DJ Riles,2023,QB,middle_tennessee,FR,12,8,7,87.5,78,9.8,0,0,169.4,0.7,6.5,dj_riles_middle_tennessee,19,101,5.32,1,1.58,8.42
False,DJ Uiagalelei,2021,QB,clemson,SO,13,374,208,55.6,2246,6.0,9,10,108.65,28.8,172.8,dj_uiagalelei_clemson,105,308,2.93,4,8.08,23.69
True,DJ Uiagalelei,2022,QB,clemson,JR,13,370,229,61.9,2521,6.8,22,7,134.97,28.5,193.9,dj_uiagalelei_clemson,142,545,3.84,7,10.92,41.92
True,DJ Uiagalelei,2023,QB,oregon_state,JR,12,315,180,57.1,2638,8.4,21,7,145.05,26.3,219.8,dj_uiagalelei_oregon_state,68,219,3.22,6,5.67,18.25
False,DJ Uiagalelei,2024,QB,florida_state,SR,5,156,84,53.8,1065,6.8,4,6,111.97,31.2,213.0,dj_uiagalelei_florida_state,37,-8,-0.22,0,7.40,-1.60
False,Dakereon Joyner,2018,QB,south_carolina,FR,1,2,1,50.0,1,0.5,0,0,54.2,2.0,1.0,dakereon_joyner_south_carolina,3,24,8.00,0,3.00,24.00
False,Dakereon Joyner,2019,QB,south_carolina,FR,8,28,16,57.1,168,6.0,0,0,107.54,3.5,21.0,dakereon_joyner_south_carolina,29,107,3.69,1,3.63,13.38
False,Dakota Prukop,2016,QB,oregon,,6,143,94,65.7,1214,8.5,8,2,152.71,23.8,202.3,dakota_prukop_oregon,54,171,3.17,2,9.00,28.50
True,Dalen Morris,2020,QB,navy,SR,9,65,33,50.8,579,8.9,3,2,134.68,7.2,64.3,dalen_morris_navy,68,46,0.68,2,7.56,5.11
False,Dalen Morris,2023,QB,hawai'i,SR,9,1,1,100.0,11,11.0,0,0,192.4,0.1,1.2,dalen_morris_hawai'i,16,42,2.63,2,1.78,4.67
False,Dallas Davis,2016,QB,south_alabama,SO,11,349,198,56.7,2706,7.8,11,12,125.38,31.7,246.0,dallas_davis_south_alabama,91,245,2.69,3,8.27,22.27
False,Dallas Davis,2017,QB,south_alabama,JR,9,175,100,57.1,1355,7.7,8,7,129.26,19.4,150.6,dallas_davis_south_alabama,51,46,0.90,1,5.67,5.11
False,Dalton Demos,2017,QB,coastal_carolina,SR,7,11,3,27.3,27,2.5,0,1,29.71,1.6,3.9,dalton_demos_coastal_carolina,30,103,3.43,3,4.29,14.71
False,Dalton Sneed,2016,QB,unlv,FR,9,88,39,44.3,632,7.2,5,2,118.85,9.8,70.2,dalton_sneed_unlv,57,348,6.11,1,6.33,38.67
False,Dalton Sturm,2016,QB,utsa,JR,13,299,169,56.5,2170,7.3,20,6,135.55,23.0,166.9,dalton_sturm_utsa,110,313,2.85,4,8.46,24.08
False,Dalton Sturm,2017,QB,utsa,SR,11,297,185,62.3,2185,7.4,15,5,137.39,27.0,198.6,dalton_sturm_utsa,120,545,4.54,2,10.91,49.55
True,Damian Williams,2016,QB,mississippi_state,JR,5,47,31,66.0,272,5.8,2,0,128.61,9.4,54.4,damian_williams_mississippi_state,19,99,5.21,1,3.80,19.80
False,Damian Williams,2017,QB,texas_state,SR,12,333,194,58.3,2061,6.2,12,9,116.73,27.8,171.8,damian_williams_texas_state,116,113,0.97,5,9.67,9.42
False,Damion Hobbs,2016,QB,utah_state,JR,10,19,8,42.1,68,3.6,0,1,61.64,1.9,6.8,damion_hobbs_utah_state,24,111,4.63,6,2.40,11.10
False,Damion Terry,2016,QB,michigan_state,JR,7,46,22,47.8,253,5.5,1,1,96.85,6.6,36.1,damion_terry_michigan_state,26,85,3.27,1,3.71,12.14
False,Damion Terry,2017,QB,michigan_state,SR,3,4,0,0.0,0,0.0,0,1,-50.0,1.3,0.0,damion_terry_michigan_state,7,31,4.43,1,2.33,10.33
False,Dan Ellington,2018,QB,georgia_state,JR,11,292,174,59.6,2119,7.3,12,5,130.69,26.5,192.6,dan_ellington_georgia_state,159,625,3.93,5,14.45,56.82
False,Dan Ellington,2019,QB,georgia_state,SR,13,355,227,63.9,2447,6.9,22,8,137.78,27.3,188.2,dan_ellington_georgia_state,160,668,4.18,6,12.31,51.38
True,Dan Villari,2021,QB,michigan,SO,4,3,1,33.3,26,8.7,0,0,106.13,0.8,6.5,dan_villari_michigan,9,35,3.89,0,2.25,8.75
False,Dane Evans,2016,QB,tulsa,SR,13,435,259,59.5,3348,7.7,32,12,142.94,33.5,257.5,dane_evans_tulsa,47,-29,-0.62,4,3.62,-2.23
False,Dane Ledford,2018,QB,tulane,FR,3,4,0,0.0,0,0.0,0,1,-50.0,1.3,0.0,dane_ledford_tulane,1,4,4.00,0,0.33,1.33
False,Daniel Jones,2016,QB,duke,FR,12,430,270,62.8,2836,6.6,16,9,126.28,35.8,236.3,daniel_jones_duke,141,486,3.45,7,11.75,40.50
False,Daniel Jones,2017,QB,duke,SO,13,453,257,56.7,2691,5.9,14,11,111.97,34.8,207.0,daniel_jones_duke,161,518,3.22,7,12.38,39.85
True,Daniel Jones,2018,QB,duke,JR,11,392,237,60.5,2674,6.8,22,9,131.69,35.6,243.1,daniel_jones_duke,104,319,3.07,3,9.45,29.00
False,Daniel Parr,2016,QB,florida_atlantic,FR,9,36,15,41.7,106,2.9,0,2,55.29,4.0,11.8,daniel_parr_florida_atlantic,10,13,1.30,0,1.11,1.44
False,Daniel Parr,2017,QB,florida_atlantic,SO,9,75,43,57.3,588,7.8,4,2,135.46,8.3,65.3,daniel_parr_florida_atlantic,25,26,1.04,2,2.78,2.89
False,Daniel Richardson,2019,QB,central_michigan,FR,3,3,1,33.3,1,0.3,0,0,36.13,1.0,0.3,daniel_richardson_central_michigan,1,3,3.00,0,0.33,1.00
False,Daniel Richardson,2020,QB,central_michigan,FR,4,100,64,64.0,769,7.7,4,2,137.8,25.0,192.3,daniel_richardson_central_michigan,14,-14,-1.00,1,3.50,-3.50
False,Daniel Richardson,2021,QB,central_michigan,FR,13,316,191,60.4,2583,8.2,24,6,150.36,24.3,198.7,daniel_richardson_central_michigan,23,-38,-1.65,0,1.77,-2.92
True,Daniel Richardson,2022,QB,central_michigan,SO,12,318,179,56.3,1988,6.3,15,5,121.24,26.5,165.7,daniel_richardson_central_michigan,33,-55,-1.67,0,2.75,-4.58
False,Daniel Richardson,2023,QB,florida_atlantic,JR,11,322,208,64.6,2001,6.2,13,10,123.91,29.3,181.9,daniel_richardson_florida_atlantic,42,-62,-1.48,0,3.82,-5.64
False,Daniel Santacaterina,2016,QB,northern_illinois,FR,3,38,18,47.4,361,9.5,1,2,125.33,12.7,120.3,daniel_santacaterina_northern_illinois,26,107,4.12,1,8.67,35.67
False,Daniel Santacaterina,2017,QB,northern_illinois,SO,6,97,62,63.9,712,7.3,7,5,139.08,16.2,118.7,daniel_santacaterina_northern_illinois,22,-24,-1.09,0,3.67,-4.00
False,Danny Etling,2016,QB,lsu,JR,11,269,160,59.5,2123,7.9,11,5,135.54,24.5,193.0,danny_etling_lsu,41,46,1.12,1,3.73,4.18
False,Danny Etling,2017,QB,lsu,SR,13,275,165,60.0,2463,9.0,16,2,152.98,21.2,189.5,danny_etling_lsu,72,128,1.78,2,5.54,9.85
False,Danny O'Neil,2024,QB,san_diego_state,FR,4,113,71,62.8,791,7.0,5,0,136.23,28.3,197.8,danny_o'neil_san_diego_state,23,16,0.70,0,5.75,4.00
True,Dante Moore,2023,QB,ucla,FR,9,213,114,53.5,1610,7.6,11,9,125.61,23.7,178.9,dante_moore_ucla,45,-84,-1.87,0,5.00,-9.33
False,Dante Moore,2024,QB,oregon,SO,2,4,4,100.0,22,5.5,0,0,146.2,2.0,11.0,dante_moore_oregon,1,6,6.00,0,0.50,3.00
False,Darell Garretson,2016,QB,oregon_state,JR,6,146,73,50.0,617,4.2,3,4,86.8,24.3,102.8,darell_garretson_oregon_state,41,174,4.24,3,6.83,29.00
False,Darell Garretson,2017,QB,oregon_state,SR,10,221,128,57.9,1465,6.6,6,8,115.32,22.1,146.5,darell_garretson_oregon_state,44,52,1.18,3,4.40,5.20
False,Darian Mensah,2024,QB,tulane,FR,6,127,84,66.1,1256,9.9,10,2,172.05,21.2,209.3,darian_mensah_tulane,24,40,1.67,0,4.00,6.67
False,Darius Ocean,2020,QB,western_kentucky,FR,1,1,0,0.0,0,0.0,0,0,0.0,1.0,0.0,darius_ocean_western_kentucky,1,-1,-1.00,0,1.00,-1.00
False,Darius Ocean,2022,QB,western_kentucky,FR,5,12,7,58.3,135,11.3,2,1,191.16,2.4,27.0,darius_ocean_western_kentucky,8,-19,-2.38,0,1.60,-3.80
False,Darius Wade,2016,QB,boston_college,SO,9,19,9,47.4,100,5.3,0,1,81.05,2.1,11.1,darius_wade_boston_college,7,6,0.86,0,0.78,0.67
True,Darius Wade,2017,QB,boston_college,SR,10,102,62,60.8,736,7.2,3,3,125.22,10.2,73.6,darius_wade_boston_college,24,-17,-0.71,1,2.40,-1.70
False,Darius Wade,2019,QB,bowling_green,SR,7,130,74,56.9,751,5.8,3,3,108.45,18.6,107.3,darius_wade_bowling_green,31,89,2.87,0,4.43,12.71
False,Darrel Colbert Jr.,2016,QB,smu,SO,5,11,4,36.4,38,3.5,0,1,47.2,2.2,7.6,darrel_colbert_jr._smu,8,30,3.75,0,1.60,6.00
False,Darren Grainger,2021,QB,georgia_state,JR,13,228,136,59.6,1715,7.5,19,4,146.82,17.5,131.9,darren_grainger_georgia_state,134,646,4.82,3,10.31,49.69
False,Darren Grainger,2022,QB,georgia_state,SR,12,297,174,58.6,2443,8.2,18,7,142.98,24.8,203.6,darren_grainger_georgia_state,164,742,4.52,6,13.67,61.83
False,Darren Grainger,2023,QB,georgia_state,SR,13,358,244,68.2,2621,7.3,20,7,144.19,27.5,201.6,darren_grainger_georgia_state,159,736,4.63,10,12.23,56.62
False,Darriel Mack Jr.,2018,QB,ucf,FR,10,100,51,51.0,619,6.2,3,1,110.9,10.0,61.9,darriel_mack_jr._ucf,69,337,4.88,6,6.90,33.70
False,Darriel Mack Jr.,2019,QB,ucf,SO,9,31,19,61.3,219,7.1,4,1,156.77,3.4,24.3,darriel_mack_jr._ucf,41,179,4.37,3,4.56,19.89
False,David Blough,2016,QB,purdue,SO,12,517,295,57.1,3352,6.5,25,21,119.37,43.1,279.3,david_blough_purdue,80,13,0.16,4,6.67,1.08
False,David Blough,2017,QB,purdue,JR,9,157,102,65.0,1103,7.0,9,4,137.8,17.4,122.6,david_blough_purdue,42,103,2.45,2,4.67,11.44
False,David Blough,2018,QB,purdue,SR,13,462,305,66.0,3705,8.0,25,10,146.91,35.5,285.0,david_blough_purdue,75,52,0.69,3,5.77,4.00
