name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name,season,player_id,transfer
Danny Vanden Boom,FR,QB,3,1,1,100.0,3,3.0,1,0,455.2,0.3,1.0,wisconsin,2018,danny_vanden_boom_wisconsin,False
Dante Moore,FR,QB,9,213,114,53.5,1610,7.6,11,9,125.61,23.7,178.9,ucla,2023,dante_moore_ucla,True
Dante Moore,SO,QB,2,4,4,100.0,22,5.5,0,0,146.2,2.0,11.0,oregon,2024,dante_moore_oregon,False
Dante Pettis,JR,WR,14,4,2,50.0,89,22.3,1,0,319.4,0.3,6.4,washington,2016,dante_pettis_washington,False
Dante Pettis,SR,WR,13,1,1,100.0,36,36.0,0,0,402.4,0.1,2.8,washington,2017,dante_pettis_washington,False
Darell Garretson,JR,QB,6,146,73,50.0,617,4.2,3,4,86.8,24.3,102.8,oregon_state,2016,darell_garretson_oregon_state,False
Darell Garretson,SR,QB,10,221,128,57.9,1465,6.6,6,8,115.32,22.1,146.5,oregon_state,2017,darell_garretson_oregon_state,False
Darian Mensah,FR,QB,6,127,84,66.1,1256,9.9,10,2,172.05,21.2,209.3,tulane,2024,darian_mensah_tulane,False
Darius Bracy,JR,RB,8,3,3,100.0,26,8.7,1,0,282.8,0.4,3.3,central_michigan,2021,darius_bracy_central_michigan,True
Darius Hoggins,SR,RB,10,1,1,100.0,19,19.0,0,0,259.6,0.1,1.9,louisiana-lafayette,2017,darius_hoggins_louisiana-lafayette,False
Darius Ocean,FR,QB,1,1,0,0.0,0,0.0,0,0,0.0,1.0,0.0,western_kentucky,2020,darius_ocean_western_kentucky,False
Darius Ocean,FR,QB,5,12,7,58.3,135,11.3,2,1,191.16,2.4,27.0,western_kentucky,2022,darius_ocean_western_kentucky,False
Darius Wade,SO,QB,9,19,9,47.4,100,5.3,0,1,81.05,2.1,11.1,boston_college,2016,darius_wade_boston_college,False
Darius Wade,SR,QB,10,102,62,60.8,736,7.2,3,3,125.22,10.2,73.6,boston_college,2017,darius_wade_boston_college,True
Darius Wade,SR,QB,7,130,74,56.9,751,5.8,3,3,108.45,18.6,107.3,bowling_green,2019,darius_wade_bowling_green,False
Darrel Colbert Jr.,SO,QB,5,11,4,36.4,38,3.5,0,1,47.2,2.2,7.6,smu,2016,darrel_colbert_jr._smu,False
Darrell Henderson,JR,RB,13,2,1,50.0,4,2.0,1,0,231.8,0.2,0.3,memphis,2018,darrell_henderson_memphis,False
Darrell Stewart Jr.,JR,WR,11,1,1,100.0,4,4.0,1,0,463.6,0.1,0.4,michigan_state,2018,darrell_stewart_jr._michigan_state,False
Darrell Stewart Jr.,SR,WR,9,1,1,100.0,17,17.0,0,0,242.8,0.1,1.9,michigan_state,2019,darrell_stewart_jr._michigan_state,False
Darren Carrington II,SR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,utah,2017,darren_carrington_ii_utah,False
Darren Grainger,JR,QB,13,228,136,59.6,1715,7.5,19,4,146.82,17.5,131.9,georgia_state,2021,darren_grainger_georgia_state,False
Darren Grainger,SR,QB,12,297,174,58.6,2443,8.2,18,7,142.98,24.8,203.6,georgia_state,2022,darren_grainger_georgia_state,False
Darren Grainger,SR,QB,13,358,244,68.2,2621,7.3,20,7,144.19,27.5,201.6,georgia_state,2023,darren_grainger_georgia_state,False
Darriel Mack Jr.,FR,QB,10,100,51,51.0,619,6.2,3,1,110.9,10.0,61.9,ucf,2018,darriel_mack_jr._ucf,False
Darriel Mack Jr.,SO,QB,9,31,19,61.3,219,7.1,4,1,156.77,3.4,24.3,ucf,2019,darriel_mack_jr._ucf,False
Darryl Bonner,SR,SB,11,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,navy,2017,darryl_bonner_navy,False
Darrynton Evans,JR,RB,14,1,1,100.0,14,14.0,0,0,217.6,0.1,1.0,appalachian_state,2019,darrynton_evans_appalachian_state,False
Darveon Brown,SO,WR,11,1,1,100.0,14,14.0,0,0,217.6,0.1,1.3,arkansas_state,2017,darveon_brown_arkansas_state,False
Darveon Brown,JR,WR,12,2,2,100.0,47,23.5,0,0,297.4,0.2,3.9,arkansas_state,2018,darveon_brown_arkansas_state,False
Dashaun Davis,SO,WR,12,1,1,100.0,17,17.0,1,0,572.8,0.1,1.4,appalachian_state,2022,dashaun_davis_appalachian_state,False
David Bailey,SO,RB,13,1,1,100.0,16,16.0,1,0,564.4,0.1,1.2,boston_college,2019,david_bailey_boston_college,False
David Blough,SO,QB,12,517,295,57.1,3352,6.5,25,21,119.37,43.1,279.3,purdue,2016,david_blough_purdue,False
David Blough,JR,QB,9,157,102,65.0,1103,7.0,9,4,137.8,17.4,122.6,purdue,2017,david_blough_purdue,False
David Blough,SR,QB,13,462,305,66.0,3705,8.0,25,10,146.91,35.5,285.0,purdue,2018,david_blough_purdue,False
David Chapeau,SR,P,5,1,1,100.0,23,23.0,0,0,293.2,0.2,4.6,central_michigan,2024,david_chapeau_central_michigan,False
David Cornwell,JR,QB,2,25,13,52.0,97,3.9,0,3,60.59,12.5,48.5,nevada,2017,david_cornwell_nevada,False
David Montgomery,SO,RB,13,2,0,0.0,0,0.0,0,0,0.0,0.2,0.0,iowa_state,2017,david_montgomery_iowa_state,False
David Moore,FR,QB,5,10,7,70.0,63,6.3,1,0,155.92,2.0,12.6,memphis,2017,david_moore_memphis,True
David Moore,JR,QB,6,164,94,57.3,1143,7.0,5,4,121.05,27.3,190.5,central_michigan,2019,david_moore_central_michigan,False
David Pindell,JR,QB,9,159,84,52.8,937,5.9,4,6,103.08,17.7,104.1,connecticut,2017,david_pindell_connecticut,False
David Pindell,SR,QB,12,314,186,59.2,1962,6.2,19,13,123.41,26.2,163.5,connecticut,2018,david_pindell_connecticut,False
David Washington,SR,QB,13,340,202,59.4,2836,8.3,31,5,156.62,26.2,218.2,old_dominion,2016,david_washington_old_dominion,False
Davis Allen,SR,TE,14,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,clemson,2022,davis_allen_clemson,False
Davis Beville,FR,QB,6,10,5,50.0,30,3.0,0,0,75.2,1.7,5.0,pittsburgh,2020,davis_beville_pittsburgh,False
Davis Beville,SO,QB,3,22,17,77.3,207,9.4,1,1,162.22,7.3,69.0,pittsburgh,2021,davis_beville_pittsburgh,True
Davis Beville,JR,QB,5,30,15,50.0,102,3.4,0,1,71.89,6.0,20.4,oklahoma,2022,davis_beville_oklahoma,False
Davis Beville,SR,QB,1,6,4,66.7,33,5.5,1,0,167.87,6.0,33.0,south_carolina,2024,davis_beville_south_carolina,False
Davis Brin,SO,QB,2,29,19,65.5,268,9.2,2,0,165.9,14.5,134.0,tulsa,2020,davis_brin_tulsa,False
Davis Brin,JR,QB,13,411,244,59.4,3244,7.9,18,16,132.33,31.6,249.5,tulsa,2021,davis_brin_tulsa,False
Davis Brin,SR,QB,9,250,148,59.2,2138,8.6,17,8,147.08,27.8,237.6,tulsa,2022,davis_brin_tulsa,True
Davis Brin,SR,QB,13,552,362,65.6,3781,6.8,24,19,130.59,42.5,290.8,georgia_southern,2023,davis_brin_georgia_southern,False
Davis Bryson,SO,QB,5,111,57,51.4,616,5.5,2,6,93.11,22.2,123.2,kennesaw_state,2024,davis_bryson_kennesaw_state,False
Davis Koetter,SR,WR,11,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,boise_state,2021,davis_koetter_boise_state,False
Davis Mills,SO,QB,1,2,0,0.0,0,0.0,0,0,0.0,2.0,0.0,stanford,2018,davis_mills_stanford,False
Davis Mills,JR,QB,8,241,158,65.6,1960,8.1,11,5,144.79,30.1,245.0,stanford,2019,davis_mills_stanford,False
Davis Mills,SR,QB,5,195,129,66.2,1508,7.7,7,3,139.88,39.0,301.6,stanford,2020,davis_mills_stanford,False
Davis Shanley,FR,QB,9,141,96,68.1,942,6.7,3,2,128.39,15.7,104.7,western_kentucky,2018,davis_shanley_western_kentucky,False
Davis Sherwood,SO,TE,13,1,1,100.0,20,20.0,0,0,268.0,0.1,1.5,notre_dame,2022,davis_sherwood_notre_dame,False
Davis Warren,SO,QB,6,9,5,55.6,89,9.9,0,0,138.63,1.5,14.8,michigan,2022,davis_warren_michigan,False
Davis Warren,JR,QB,3,5,0,0.0,0,0.0,0,1,-40.0,1.7,0.0,michigan,2023,davis_warren_michigan,False
Davis Warren,SR,QB,3,72,48,66.7,444,6.2,2,6,110.97,24.0,148.0,michigan,2024,davis_warren_michigan,False
Davis Webb,SR,QB,12,620,382,61.6,4295,6.9,37,12,135.62,51.7,357.9,california,2016,davis_webb_california,False
Davon Jones,FR,RB,13,2,1,50.0,14,7.0,1,0,273.8,0.2,1.1,boston_college,2016,davon_jones_boston_college,False
Dayton Wade,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,mississippi,2022,dayton_wade_mississippi,False
Dazz Newsome,SO,WR,11,1,1,100.0,43,43.0,0,0,461.2,0.1,3.9,north_carolina,2018,dazz_newsome_north_carolina,False
De'Andre Johnson,SO,QB,4,3,2,66.7,5,1.7,0,1,14.0,0.8,1.3,florida_atlantic,2017,de'andre_johnson_florida_atlantic,False
De'Andre Johnson,JR,QB,8,23,13,56.5,161,7.0,2,1,135.32,2.9,20.1,florida_atlantic,2018,de'andre_johnson_florida_atlantic,False
DeAngelo Irvin Jr.,SO,WR,4,1,1,100.0,42,42.0,0,0,452.8,0.3,10.5,unlv,2024,deangelo_irvin_jr._unlv,False
DeQuan Finn,FR,QB,3,12,6,50.0,86,7.2,0,0,110.2,4.0,28.7,toledo,2019,dequan_finn_toledo,False
DeShone Kizer,JR,QB,12,361,212,58.7,2925,8.1,26,9,145.57,30.1,243.8,notre_dame,2016,deshone_kizer_notre_dame,False
Deacon Hill,SO,QB,13,251,122,48.6,1152,4.6,5,8,87.37,19.3,88.6,iowa,2023,deacon_hill_iowa,False
Dede Westbrook,SR,WR,13,2,0,0.0,0,0.0,0,0,0.0,0.2,0.0,oklahoma,2016,dede_westbrook_oklahoma,False
Dedrick Mills,FR,BB,9,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,georgia_tech,2016,dedrick_mills_georgia_tech,True
DeeJay Dallas,FR,ATH,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,miami_florida,2017,deejay_dallas_miami_florida,False
DeeJay Dallas,SO,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,miami_florida,2018,deejay_dallas_miami_florida,False
Deebo Samuel,SO,WR,10,1,1,100.0,33,33.0,1,0,707.2,0.1,3.3,south_carolina,2016,deebo_samuel_south_carolina,False
Deebo Samuel,SR,WR,12,1,1,100.0,13,13.0,1,0,539.2,0.1,1.1,south_carolina,2018,deebo_samuel_south_carolina,False
"Demarcus Jones, II",SO,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,north_carolina_state,2022,"demarcus_jones,_ii_north_carolina_state",False
Demari Simpkins,FR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,utah,2016,demari_simpkins_utah,False
Demari Simpkins,SO,WR,13,4,2,50.0,19,4.8,1,0,172.4,0.3,1.5,utah,2017,demari_simpkins_utah,False
Demari Simpkins,JR,WR,14,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,utah,2018,demari_simpkins_utah,False
Demario Richard,JR,RB,11,1,1,100.0,2,2.0,0,0,116.8,0.1,0.2,arizona_state,2016,demario_richard_arizona_state,False
Demetrius Knight II,SO,ATH,12,1,1,100.0,4,4.0,0,0,133.6,0.1,0.3,georgia_tech,2021,demetrius_knight_ii_georgia_tech,False
Demond Williams Jr.,FR,QB,6,17,14,82.4,171,10.1,1,0,186.26,2.8,28.5,washington,2024,demond_williams_jr._washington,False
Demry Croft,SO,QB,9,123,51,41.5,674,5.5,4,7,86.84,13.7,74.9,minnesota,2017,demry_croft_minnesota,False
Dennis Andrews,SR,WR,13,3,2,66.7,73,24.3,0,0,271.07,0.2,5.6,middle_tennessee,2016,dennis_andrews_middle_tennessee,False
Dennis Grosel,SO,QB,13,155,75,48.4,983,6.3,9,3,116.95,11.9,75.6,boston_college,2019,dennis_grosel_boston_college,False
Dennis Grosel,JR,QB,3,54,37,68.5,568,10.5,6,3,182.44,18.0,189.3,boston_college,2020,dennis_grosel_boston_college,False
Dennis Grosel,SR,QB,8,192,111,57.8,1216,6.3,6,7,114.03,24.0,152.0,boston_college,2021,dennis_grosel_boston_college,False
Deon Jackson,SO,RB,13,1,1,100.0,12,12.0,0,0,200.8,0.1,0.9,duke,2018,deon_jackson_duke,False
Deon Jackson,JR,RB,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,duke,2019,deon_jackson_duke,False
Deon Jackson,SR,RB,11,1,1,100.0,29,29.0,1,0,673.6,0.1,2.6,duke,2020,deon_jackson_duke,False
Deondre Francois,FR,QB,13,400,235,58.8,3350,8.4,20,7,142.1,30.8,257.7,florida_state,2016,deondre_francois_florida_state,False
Deondre Francois,SO,QB,1,33,19,57.6,210,6.4,1,2,108.92,33.0,210.0,florida_state,2017,deondre_francois_florida_state,False
Deondre Francois,JR,QB,11,396,227,57.3,2731,6.9,15,12,121.69,36.0,248.3,florida_state,2018,deondre_francois_florida_state,False
Dequan Finn,FR,QB,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,toledo,2020,dequan_finn_toledo,False
Dequan Finn,FR,QB,13,250,144,57.6,2044,8.2,18,2,148.44,19.2,157.2,toledo,2021,dequan_finn_toledo,False
Dequan Finn,SO,QB,12,315,188,59.7,2260,7.2,23,12,136.43,26.3,188.3,toledo,2022,dequan_finn_toledo,False
Dequan Finn,JR,QB,13,317,201,63.4,2657,8.4,22,9,151.04,24.4,204.4,toledo,2023,dequan_finn_toledo,True
Dequan Finn,SR,QB,2,43,23,53.5,307,7.1,3,2,127.19,21.5,153.5,baylor,2024,dequan_finn_baylor,False
Derek Green,FR,QB,3,3,1,33.3,0,0.0,0,1,-33.34,1.0,0.0,smu,2019,derek_green_smu,False
Derek Green,JR,QB,12,5,2,40.0,2,0.4,0,0,43.36,0.4,0.2,smu,2021,derek_green_smu,False
Derek Wright,SR,WR,14,2,1,50.0,34,17.0,0,0,192.8,0.1,2.4,utah_state,2021,derek_wright_utah_state,False
Derion Kendrick,FR,WR,15,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,clemson,2018,derion_kendrick_clemson,False
Deshaun Fenwick,SR,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,oregon_state,2023,deshaun_fenwick_oregon_state,False
Deshaun Watson,JR,QB,15,579,388,67.0,4593,7.9,41,17,151.15,38.6,306.2,clemson,2016,deshaun_watson_clemson,False
Deshaunte Jones,FR,WR,12,1,1,100.0,10,10.0,0,0,184.0,0.1,0.8,iowa_state,2016,deshaunte_jones_iowa_state,False
Deshaunte Jones,SR,WR,13,2,1,50.0,51,25.5,1,0,429.2,0.2,3.9,iowa_state,2019,deshaunte_jones_iowa_state,False
Deshawn Purdie,FR,QB,4,79,48,60.8,717,9.1,4,1,151.18,19.8,179.3,charlotte,2024,deshawn_purdie_charlotte,False
Desmon White,SR,WR,14,1,1,100.0,27,27.0,1,0,656.8,0.1,1.9,tcu,2017,desmon_white_tcu,False
Desmond Phillips,JR,WR,13,2,1,50.0,19,9.5,1,1,194.8,0.2,1.5,toledo,2018,desmond_phillips_toledo,False
Desmond Ridder,FR,QB,13,311,194,62.4,2445,7.9,20,5,146.42,23.9,188.1,cincinnati,2018,desmond_ridder_cincinnati,False
Desmond Ridder,SO,QB,13,325,179,55.1,2164,6.7,18,9,123.75,25.0,166.5,cincinnati,2019,desmond_ridder_cincinnati,False
Desmond Ridder,JR,QB,10,281,186,66.2,2296,8.2,19,6,152.87,28.1,229.6,cincinnati,2020,desmond_ridder_cincinnati,False
Desmond Ridder,SR,QB,14,387,251,64.9,3334,8.6,30,8,158.68,27.6,238.1,cincinnati,2021,desmond_ridder_cincinnati,False
Desmond Trotter,FR,QB,8,97,56,57.7,820,8.5,8,2,151.84,12.1,102.5,south_alabama,2019,desmond_trotter_south_alabama,False
Desmond Trotter,SO,QB,10,248,160,64.5,1917,7.7,11,4,140.86,24.8,191.7,south_alabama,2020,desmond_trotter_south_alabama,False
Desmond Trotter,SO,QB,5,104,61,58.7,596,5.7,5,3,116.89,20.8,119.2,south_alabama,2021,desmond_trotter_south_alabama,False
Desmond Trotter,JR,QB,5,20,15,75.0,144,7.2,0,0,135.48,4.0,28.8,south_alabama,2022,desmond_trotter_south_alabama,False
Desmond Trotter,SR,QB,5,41,29,70.7,351,8.6,5,2,173.12,8.2,70.2,south_alabama,2023,desmond_trotter_south_alabama,False
Destin Coates,SO,RB,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,georgia_state,2019,destin_coates_georgia_state,False
Destin Wade,FR,QB,1,30,16,53.3,98,3.3,0,2,67.44,30.0,98.0,kentucky,2022,destin_wade_kentucky,False
Detrich Clark,JR,WR,13,1,1,100.0,6,6.0,1,0,480.4,0.1,0.5,colorado_state,2016,detrich_clark_colorado_state,False
Deuce Hogan,FR,QB,1,1,1,100.0,2,2.0,0,0,116.8,1.0,2.0,iowa,2021,deuce_hogan_iowa,True
Deuce Hogan,SO,QB,3,7,6,85.7,19,2.7,0,0,108.51,2.3,6.3,kentucky,2022,deuce_hogan_kentucky,True
Deuce Hogan,SR,QB,2,18,6,33.3,31,1.7,0,2,25.57,9.0,15.5,new_mexico_state,2024,deuce_hogan_new_mexico_state,False
Deuce Spann,JR,WR,11,2,2,100.0,24,12.0,0,0,200.8,0.2,2.2,florida_state,2023,deuce_spann_florida_state,False
Deuce Wallace,FR,QB,4,22,11,50.0,94,4.3,1,0,100.89,5.5,23.5,vanderbilt,2017,deuce_wallace_vanderbilt,True
Deuce Wallace,JR,QB,8,101,43,42.6,307,3.0,0,4,60.19,12.6,38.4,vanderbilt,2019,deuce_wallace_vanderbilt,False
Devaughn Vele,SO,WR,14,1,1,100.0,9,9.0,0,0,175.6,0.1,0.6,utah,2022,devaughn_vele_utah,False
Devaughn Vele,JR,WR,10,3,1,33.3,6,2.0,0,0,50.13,0.3,0.6,utah,2023,devaughn_vele_utah,False
Devin Adams,JR,QB,1,2,1,50.0,-1,-0.5,0,0,45.8,2.0,-1.0,auburn,2017,devin_adams_auburn,False
Devin Brown,SO,QB,6,28,16,57.1,217,7.8,2,1,138.67,4.7,36.2,ohio_state,2023,devin_brown_ohio_state,False
Devin Brown,JR,QB,5,18,10,55.6,108,6.0,1,0,124.29,3.6,21.6,ohio_state,2024,devin_brown_ohio_state,False
Devin C. Butler,SO,WR,12,6,4,66.7,54,9.0,1,0,197.27,0.5,4.5,syracuse,2017,devin_c._butler_syracuse,False
Devin Duvernay,SR,WR,13,2,2,100.0,14,7.0,0,0,158.8,0.2,1.1,texas,2019,devin_duvernay_texas,False
Devin Kargman,FR,QB,6,70,29,41.4,348,5.0,3,3,88.76,11.7,58.0,kent_state,2022,devin_kargman_kent_state,False
Devin Kargman,SO,QB,3,40,21,52.5,305,7.6,2,0,133.05,13.3,101.7,kent_state,2023,devin_kargman_kent_state,False
Devin Kargman,JR,QB,4,82,45,54.9,432,5.3,3,2,106.32,20.5,108.0,kent_state,2024,devin_kargman_kent_state,False
Devin Leary,FR,QB,8,210,101,48.1,1219,5.8,8,5,104.67,26.3,152.4,north_carolina_state,2019,devin_leary_north_carolina_state,False
Devin Leary,SO,QB,4,110,66,60.0,890,8.1,8,2,148.32,27.5,222.5,north_carolina_state,2020,devin_leary_north_carolina_state,False
Devin Leary,SO,QB,12,431,283,65.7,3433,8.0,35,5,157.05,35.9,286.1,north_carolina_state,2021,devin_leary_north_carolina_state,False
Devin Leary,JR,QB,6,193,118,61.1,1265,6.6,11,4,130.85,32.2,210.8,north_carolina_state,2022,devin_leary_north_carolina_state,True
Devin Leary,SR,QB,13,371,209,56.3,2746,7.4,25,12,134.28,28.5,211.2,kentucky,2023,devin_leary_kentucky,False
Devin Neal,JR,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,kansas,2023,devin_neal_kansas,False
Devin Singletary,SO,RB,14,1,1,100.0,12,12.0,0,0,200.8,0.1,0.9,florida_atlantic,2017,devin_singletary_florida_atlantic,False
Devin Singletary,JR,RB,12,1,1,100.0,3,3.0,0,0,125.2,0.1,0.3,florida_atlantic,2018,devin_singletary_florida_atlantic,False
Devon Dampier,FR,QB,9,64,40,62.5,525,8.2,6,0,162.35,7.1,58.3,new_mexico,2023,devon_dampier_new_mexico,False
Devon Dampier,SO,QB,5,193,110,57.0,1309,6.8,6,6,118.01,38.6,261.8,new_mexico,2024,devon_dampier_new_mexico,False
Devon Modster,FR,QB,5,79,51,64.6,671,8.5,4,0,152.62,15.8,134.2,ucla,2017,devon_modster_ucla,True
Devon Modster,JR,QB,6,122,62,50.8,705,5.8,5,5,104.68,20.3,117.5,california,2019,devon_modster_california,False
Devon Modster,SR,QB,1,1,0,0.0,0,0.0,0,0,0.0,1.0,0.0,california,2020,devon_modster_california,False
Devon Spalding,SR,WR,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,central_michigan,2018,devon_spalding_central_michigan,False
Devontae Houston,SO,RB,10,1,1,100.0,7,7.0,0,0,158.8,0.1,0.7,connecticut,2022,devontae_houston_connecticut,False
Devonte Lee,SR,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,nevada,2021,devonte_lee_nevada,False
Devyn McCormick,JR,P,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,louisiana-monroe,2021,devyn_mccormick_louisiana-monroe,False
Dewayne Coleman,SO,QB,3,1,1,100.0,-14,-14.0,0,0,-17.6,0.3,-4.7,army,2023,dewayne_coleman_army,False
Dewayne Coleman,JR,QB,4,7,6,85.7,73,10.4,1,0,220.45,1.8,18.3,army,2024,dewayne_coleman_army,False
Dexter Williams II,SO,QB,4,38,13,34.2,184,4.8,2,2,81.72,9.5,46.0,indiana,2022,dexter_williams_ii_indiana,True
Dexter Williams II,SR,QB,2,4,2,50.0,36,9.0,0,0,125.6,2.0,18.0,georgia_southern,2024,dexter_williams_ii_georgia_southern,False
De’Vion Warren,SO,WR,9,2,1,50.0,13,6.5,0,0,104.6,0.2,1.4,arkansas,2018,de’vion_warren_arkansas,False
De’Vion Warren,SR,WR,7,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,arkansas,2020,de’vion_warren_arkansas,False
De’Vion Warren,SR,WR,13,2,0,0.0,0,0.0,0,0,0.0,0.2,0.0,arkansas,2021,de’vion_warren_arkansas,False
Diego Pavia,JR,QB,12,190,101,53.2,1450,7.6,13,6,133.53,15.8,120.8,new_mexico_state,2022,diego_pavia_new_mexico_state,False
Diego Pavia,JR,QB,15,366,221,60.4,2973,8.1,26,9,147.13,24.4,198.2,new_mexico_state,2023,diego_pavia_new_mexico_state,True
Diego Pavia,SR,QB,5,105,70,66.7,973,9.3,8,0,169.65,21.0,194.6,vanderbilt,2024,diego_pavia_vanderbilt,False
Dillon Bell,SO,WR,14,1,1,100.0,18,18.0,1,0,581.2,0.1,1.3,georgia,2023,dillon_bell_georgia,False
Dillon Gabriel,FR,QB,13,398,236,59.3,3653,9.2,29,7,156.92,30.6,281.0,ucf,2019,dillon_gabriel_ucf,False
Dillon Gabriel,SO,QB,10,413,248,60.0,3570,8.6,32,4,156.29,41.3,357.0,ucf,2020,dillon_gabriel_ucf,False
Dillon Gabriel,JR,QB,3,102,70,68.6,814,8.0,9,3,158.9,34.0,271.3,ucf,2021,dillon_gabriel_ucf,True
Dillon Gabriel,JR,QB,12,367,230,62.7,3168,8.6,25,6,154.39,30.6,264.0,oklahoma,2022,dillon_gabriel_oklahoma,False
Dillon Gabriel,SR,QB,12,384,266,69.3,3660,9.5,30,6,171.98,32.0,305.0,oklahoma,2023,dillon_gabriel_oklahoma,True
Dillon Gabriel,SR,QB,5,167,130,77.8,1449,8.7,11,3,168.88,33.4,289.8,oregon,2024,dillon_gabriel_oregon,False
Dillon Johnson,JR,RB,14,2,2,100.0,5,2.5,1,0,286.0,0.1,0.4,washington,2023,dillon_johnson_washington,False
Dillon Markiewicz,FR,QB,2,1,0,0.0,0,0.0,0,0,0.0,0.5,0.0,syracuse,2020,dillon_markiewicz_syracuse,False
Dillon Sterling-Cole,FR,QB,6,55,28,50.9,388,7.1,1,4,101.62,9.2,64.7,arizona_state,2016,dillon_sterling-cole_arizona_state,False
Dillon Sterling-Cole,SO,QB,2,2,0,0.0,0,0.0,0,0,0.0,1.0,0.0,arizona_state,2018,dillon_sterling-cole_arizona_state,False
Dillon Stoner,FR,WR,4,2,1,50.0,2,1.0,1,0,223.4,0.5,0.5,oklahoma_state,2016,dillon_stoner_oklahoma_state,False
Dillon Stoner,SO,WR,12,1,1,100.0,3,3.0,0,0,125.2,0.1,0.3,oklahoma_state,2018,dillon_stoner_oklahoma_state,False
Dillon Stoner,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,oklahoma_state,2019,dillon_stoner_oklahoma_state,False
Dimitri Stanley,SO,WR,6,1,0,0.0,0,0.0,0,0,0.0,0.2,0.0,colorado,2020,dimitri_stanley_colorado,False
Dino Maldonado,SO,QB,2,66,37,56.1,513,7.8,4,2,135.29,33.0,256.5,new_mexico_state,2021,dino_maldonado_new_mexico_state,False
Dion Ray,FR,QB,6,1,0,0.0,0,0.0,0,0,0.0,0.2,0.0,louisiana-lafayette,2016,dion_ray_louisiana-lafayette,False
Dion Ray,SO,QB,9,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,louisiana-lafayette,2017,dion_ray_louisiana-lafayette,False
Dior Scott,SR,WR,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,hawai'i,2022,dior_scott_hawai'i,False
Dom Shoffner,JR,QB,4,4,2,50.0,32,8.0,2,0,282.2,1.0,8.0,charlotte,2020,dom_shoffner_charlotte,False
Dom Shoffner,SR,QB,3,9,4,44.4,37,4.1,0,1,56.75,3.0,12.3,charlotte,2023,dom_shoffner_charlotte,False
Dominic Johnson,SO,QB,4,2,1,50.0,4,2.0,0,1,-33.2,0.5,1.0,buffalo,2018,dominic_johnson_buffalo,False
Dominic Johnson,SR,WR,12,1,1,100.0,15,15.0,0,0,226.0,0.1,1.3,buffalo,2021,dominic_johnson_buffalo,False
Donald Hammond III,SO,QB,9,72,38,52.8,623,8.7,5,2,142.83,8.0,69.2,air_force,2018,donald_hammond_iii_air_force,False
Donald Hammond III,JR,QB,13,111,56,50.5,1316,11.9,13,6,177.88,8.5,101.2,air_force,2019,donald_hammond_iii_air_force,False
Donavan Hale,SR,WR,12,1,1,100.0,49,49.0,1,0,841.6,0.1,4.1,indiana,2019,donavan_hale_indiana,False
Donavan Tate,FR,QB,2,1,1,100.0,10,10.0,0,0,184.0,0.5,5.0,arizona,2017,donavan_tate_arizona,False
Donaven McCulley,FR,QB,7,82,35,42.7,475,5.8,2,2,94.51,11.7,67.9,indiana,2021,donaven_mcculley_indiana,False
Donaven McCulley,SO,WR,12,1,1,100.0,23,23.0,0,0,293.2,0.1,1.9,indiana,2022,donaven_mcculley_indiana,False
Donaven McCulley,JR,WR,12,1,1,100.0,44,44.0,1,0,799.6,0.1,3.7,indiana,2023,donaven_mcculley_indiana,False
Donnel Pumphrey,SR,RB,14,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,san_diego_state,2016,donnel_pumphrey_san_diego_state,False
Donovan Brown,FR,WR,13,1,1,100.0,9,9.0,0,0,175.6,0.1,0.7,syracuse,2023,donovan_brown_syracuse,False
Donovan Edwards,FR,RB,12,1,1,100.0,75,75.0,1,0,1060.0,0.1,6.3,michigan,2021,donovan_edwards_michigan,False
