name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name,season,player_id,transfer
Abram Smith,SO,RB,14,8,35,4.38,1,0.57,2.50,baylor,2019,abram_smith_baylor,False
Abram Smith,SR,RB,14,257,1601,6.23,12,18.36,114.36,baylor,2021,abram_smith_baylor,False
Abu Sama III,FR,RB,12,84,614,7.31,6,7.00,51.17,iowa_state,2023,abu_sama_iii_iowa_state,False
Abu Sama III,SO,RB,5,48,242,5.04,1,9.60,48.40,iowa_state,2024,abu_sama_iii_iowa_state,False
Aca'Cedric Ware,SO,TB,11,78,397,5.09,2,7.09,36.09,usc,2016,aca'cedric_ware_usc,False
Aca'Cedric Ware,JR,TB,14,49,247,5.04,1,3.50,17.64,usc,2017,aca'cedric_ware_usc,False
Aca'Cedric Ware,SR,TB,12,125,825,6.60,6,10.42,68.75,usc,2018,aca'cedric_ware_usc,False
Adam Barry,JR,P,12,1,15,15.00,0,0.08,1.25,temple,2021,adam_barry_temple,False
Adam Choice,SO,RB,11,45,158,3.51,0,4.09,14.36,clemson,2016,adam_choice_clemson,False
Adam Choice,JR,RB,13,67,326,4.87,6,5.15,25.08,clemson,2017,adam_choice_clemson,False
Adam Choice,SR,RB,15,77,548,7.12,7,5.13,36.53,clemson,2018,adam_choice_clemson,False
Adam Cofield,SR,RB,14,81,374,4.62,4,5.79,26.71,western_kentucky,2021,adam_cofield_western_kentucky,False
Adam Dulka,SO,TE,12,1,1,1.00,0,0.08,0.08,kent_state,2018,adam_dulka_kent_state,False
Adam Korsak,SR,P,9,1,17,17.00,0,0.11,1.89,rutgers,2020,adam_korsak_rutgers,False
Adam Korsak,SR,P,13,1,-8,-8.00,0,0.08,-0.62,rutgers,2021,adam_korsak_rutgers,False
Adam Krumholz,SR,WR,3,1,-8,-8.00,0,0.33,-2.67,wisconsin,2020,adam_krumholz_wisconsin,False
Adam Mohammed,FR,RB,6,16,115,7.19,0,2.67,19.17,washington,2024,adam_mohammed_washington,False
Adam Nunez,FR,P,13,1,18,18.00,0,0.08,1.38,tcu,2016,adam_nunez_tcu,False
Adam Nunez,SO,P,14,1,1,1.00,0,0.07,0.07,tcu,2017,adam_nunez_tcu,False
Adam Prentice,SO,FB,13,1,2,2.00,0,0.08,0.15,colorado_state,2017,adam_prentice_colorado_state,False
Adam Prentice,SO,FB,12,16,62,3.88,0,1.33,5.17,colorado_state,2018,adam_prentice_colorado_state,False
Adam Prentice,JR,FB,12,1,1,1.00,0,0.08,0.08,colorado_state,2019,adam_prentice_colorado_state,True
Adarius Lemons,FR,RB,9,19,136,7.16,0,2.11,15.11,florida,2017,adarius_lemons_florida,False
Addai Lewellen,FR,RB,1,1,7,7.00,0,1.00,7.00,purdue,2022,addai_lewellen_purdue,False
Addai Lewellen,FR,RB,1,1,-2,-2.00,0,1.00,-2.00,purdue,2023,addai_lewellen_purdue,False
Adonai Mitchell,JR,WR,14,2,1,0.50,0,0.14,0.07,texas,2023,adonai_mitchell_texas,False
Adonicas Sanders,SR,WR,9,6,22,3.67,0,0.67,2.44,temple,2022,adonicas_sanders_temple,False
Adonis Jennings,JR,WR,14,7,81,11.57,0,0.50,5.79,temple,2016,adonis_jennings_temple,False
Adonis Jennings,SR,WR,13,2,22,11.00,0,0.15,1.69,temple,2017,adonis_jennings_temple,False
Adoree' Jackson,JR,DB,13,7,51,7.29,0,0.54,3.92,usc,2016,adoree'_jackson_usc,False
Adrian Hardy,FR,WR,9,1,1,1.00,0,0.11,0.11,louisiana_tech,2017,adrian_hardy_louisiana_tech,False
Adrian Killins,FR,RB,13,50,325,6.50,4,3.85,25.00,ucf,2016,adrian_killins_ucf,False
Adrian Killins Jr.,SO,RB,13,122,790,6.48,10,9.38,60.77,ucf,2017,adrian_killins_jr._ucf,False
Adrian Killins Jr.,JR,RB,13,147,715,4.86,4,11.31,55.00,ucf,2018,adrian_killins_jr._ucf,False
Adrian Killins Jr.,SR,RB,12,87,629,7.23,7,7.25,52.42,ucf,2019,adrian_killins_jr._ucf,False
Adrian Magee,SR,OL,15,0,1,-,0,-,-,lsu,2019,adrian_magee_lsu,False
Adrian Martinez,FR,QB,11,140,629,4.49,8,12.73,57.18,nebraska,2018,adrian_martinez_nebraska,False
Adrian Martinez,SO,QB,10,144,626,4.35,7,14.40,62.60,nebraska,2019,adrian_martinez_nebraska,False
Adrian Martinez,JR,QB,7,91,521,5.73,7,13.00,74.43,nebraska,2020,adrian_martinez_nebraska,False
Adrian Martinez,JR,QB,11,133,525,3.95,13,12.09,47.73,nebraska,2021,adrian_martinez_nebraska,True
Adrian Martinez,SR,QB,10,111,627,5.65,10,11.10,62.70,kansas_state,2022,adrian_martinez_kansas_state,False
Adrian Murdaugh,SO,RB,8,26,121,4.65,2,3.25,15.13,sam_houston_state,2023,adrian_murdaugh_sam_houston_state,False
Aeris Williams,SO,RB,13,137,720,5.26,4,10.54,55.38,mississippi_state,2016,aeris_williams_mississippi_state,False
Aeris Williams,JR,RB,13,236,1107,4.69,6,18.15,85.15,mississippi_state,2017,aeris_williams_mississippi_state,False
Aeris Williams,SR,RB,12,85,524,6.16,3,7.08,43.67,mississippi_state,2018,aeris_williams_mississippi_state,False
Ahki Muhammad,SO,WR,10,6,39,6.50,0,0.60,3.90,nevada,2016,ahki_muhammad_nevada,False
Ahkil Crumpton,SR,WR,11,1,12,12.00,0,0.09,1.09,georgia,2018,ahkil_crumpton_georgia,False
Ahmad Bradshaw,JR,QB,12,185,826,4.46,8,15.42,68.83,army,2016,ahmad_bradshaw_army,False
Ahmad Bradshaw,SR,QB,13,242,1746,7.21,14,18.62,134.31,army,2017,ahmad_bradshaw_army,False
Ahmad Edwards,SR,WR,12,2,12,6.00,0,0.17,1.00,ball_state,2023,ahmad_edwards_ball_state,False
Ahmad Hardy,FR,RB,5,84,379,4.51,4,16.80,75.80,louisiana-monroe,2024,ahmad_hardy_louisiana-monroe,False
Ahmad Haston,FR,QB,3,16,54,3.38,0,5.33,18.00,massachusetts,2023,ahmad_haston_massachusetts,False
Ahmani Marshall,FR,RB,2,6,18,3.00,0,3.00,9.00,wake_forest,2020,ahmani_marshall_wake_forest,False
Ahmani Marshall,FR,RB,10,23,103,4.48,0,2.30,10.30,wake_forest,2021,ahmani_marshall_wake_forest,True
Ahmani Marshall,SO,RB,11,76,389,5.12,4,6.91,35.36,appalachian_state,2022,ahmani_marshall_appalachian_state,False
Ahmani Marshall,JR,RB,14,20,65,3.25,2,1.43,4.64,appalachian_state,2023,ahmani_marshall_appalachian_state,False
Ahmani Marshall,SR,RB,5,28,114,4.07,2,5.60,22.80,appalachian_state,2024,ahmani_marshall_appalachian_state,False
Ahmarean Brown,FR,WR,12,1,2,2.00,0,0.08,0.17,georgia_tech,2019,ahmarean_brown_georgia_tech,False
Ahmarean Brown,SO,WR,7,2,-1,-0.50,1,0.29,-0.14,georgia_tech,2020,ahmarean_brown_georgia_tech,True
Ahmarean Brown,JR,WR,13,1,0,0.00,0,0.08,0.00,south_carolina,2021,ahmarean_brown_south_carolina,False
Ahmarean Brown,SR,WR,13,5,50,10.00,0,0.38,3.85,south_carolina,2022,ahmarean_brown_south_carolina,False
Ahmarean Brown,SR,WR,9,2,0,0.00,0,0.22,0.00,south_carolina,2023,ahmarean_brown_south_carolina,False
Ahmari Davis,JR,RB,8,51,185,3.63,4,6.38,23.13,new_mexico,2018,ahmari_davis_new_mexico,False
Ahmari Davis,SR,RB,9,140,832,5.94,7,15.56,92.44,new_mexico,2019,ahmari_davis_new_mexico,False
Ahmari Huggins-Bruce,FR,WR,12,2,15,7.50,0,0.17,1.25,louisville,2021,ahmari_huggins-bruce_louisville,False
Ahmari Huggins-Bruce,SO,WR,12,3,4,1.33,0,0.25,0.33,louisville,2022,ahmari_huggins-bruce_louisville,False
Ahmari Huggins-Bruce,JR,WR,14,6,48,8.00,1,0.43,3.43,louisville,2023,ahmari_huggins-bruce_louisville,False
Ahmarian Granger,SO,WR,13,2,17,8.50,0,0.15,1.31,old_dominion,2023,ahmarian_granger_old_dominion,True
Ahmmon Richards,FR,WR,13,2,8,4.00,0,0.15,0.62,miami_florida,2016,ahmmon_richards_miami_florida,False
Ahmonte Watkins,FR,RB,2,12,49,4.08,0,6.00,24.50,tcu,2021,ahmonte_watkins_tcu,True
Ahmonte Watkins,SO,CB,12,39,248,6.36,4,3.25,20.67,new_mexico_state,2022,ahmonte_watkins_new_mexico_state,False
Ahrod Lloyd,SO,RB,13,10,19,1.90,0,0.77,1.46,indiana,2019,ahrod_lloyd_indiana,False
Aidan Armenta,FR,QB,5,6,20,3.33,0,1.20,4.00,louisiana-monroe,2024,aidan_armenta_louisiana-monroe,False
Aidan Chiles,FR,QB,9,17,79,4.65,3,1.89,8.78,oregon_state,2023,aidan_chiles_oregon_state,True
Aidan Chiles,SO,QB,6,45,115,2.56,3,7.50,19.17,michigan_state,2024,aidan_chiles_michigan_state,False
Aidan Laughery,FR,RB,1,3,9,3.00,0,3.00,9.00,illinois,2022,aidan_laughery_illinois,False
Aidan Laughery,FR,RB,9,16,81,5.06,1,1.78,9.00,illinois,2023,aidan_laughery_illinois,False
Aidan Laughery,SO,RB,4,19,119,6.26,0,4.75,29.75,illinois,2024,aidan_laughery_illinois,False
Aidan O'Connell,SO,QB,6,15,-9,-0.60,0,2.50,-1.50,purdue,2019,aidan_o'connell_purdue,False
Aidan O'Connell,JR,QB,3,12,-64,-5.33,0,4.00,-21.33,purdue,2020,aidan_o'connell_purdue,False
Aidan O'Connell,SR,QB,12,25,-120,-4.80,1,2.08,-10.00,purdue,2021,aidan_o'connell_purdue,False
Aidan O'Connell,SR,QB,12,43,-81,-1.88,1,3.58,-6.75,purdue,2022,aidan_o'connell_purdue,False
Aidan Robbins,FR,RB,7,5,10,2.00,0,0.71,1.43,louisville,2020,aidan_robbins_louisville,False
Aidan Robbins,FR,RB,4,2,41,20.50,1,0.50,10.25,louisville,2021,aidan_robbins_louisville,True
Aidan Robbins,JR,RB,11,209,1011,4.84,9,19.00,91.91,unlv,2022,aidan_robbins_unlv,True
Aidan Robbins,JR,RB,8,101,485,4.80,1,12.63,60.63,byu,2023,aidan_robbins_byu,False
Aidan Smith,JR,QB,9,72,211,2.93,1,8.00,23.44,northwestern,2019,aidan_smith_northwestern,False
Aidan Swanson,SR,P,13,1,4,4.00,0,0.08,0.31,clemson,2023,aidan_swanson_clemson,False
Aidan Warner,FR,QB,1,1,9,9.00,1,1.00,9.00,florida,2024,aidan_warner_florida,False
Aidan Willard,FR,QB,1,1,-15,-15.00,0,1.00,-15.00,oregon_state,2018,aidan_willard_oregon_state,False
Aiden Calvert,SO,RB,4,4,45,11.25,1,1.00,11.25,air_force,2022,aiden_calvert_air_force,False
Aiden Calvert,JR,RB,13,23,177,7.70,0,1.77,13.62,air_force,2023,aiden_calvert_air_force,False
Aiden Calvert,SR,RB,5,18,91,5.06,2,3.60,18.20,air_force,2024,aiden_calvert_air_force,False
Aiden Flora,FR,RB,1,6,27,4.50,1,6.00,27.00,iowa_state,2024,aiden_flora_iowa_state,False
Ainias Smith,FR,WR,12,7,54,7.71,0,0.58,4.50,texas_a&m,2019,ainias_smith_texas_a&m,False
Ainias Smith,SO,RB,10,49,293,5.98,4,4.90,29.30,texas_a&m,2020,ainias_smith_texas_a&m,False
Ainias Smith,JR,WR,12,8,26,3.25,0,0.67,2.17,texas_a&m,2021,ainias_smith_texas_a&m,False
Ainias Smith,SR,WR,4,3,11,3.67,0,0.75,2.75,texas_a&m,2022,ainias_smith_texas_a&m,False
Ainias Smith,SR,WR,12,5,21,4.20,0,0.42,1.75,texas_a&m,2023,ainias_smith_texas_a&m,False
Ajalen Holley,SR,WR,12,3,7,2.33,0,0.25,0.58,louisiana-monroe,2016,ajalen_holley_louisiana-monroe,False
Ajani Sheppard,FR,QB,1,1,10,10.00,0,1.00,10.00,rutgers,2023,ajani_sheppard_rutgers,False
Ajani Sheppard,SO,QB,2,1,4,4.00,0,0.50,2.00,rutgers,2024,ajani_sheppard_rutgers,False
Ajay Allen,FR,RB,4,33,190,5.76,2,8.25,47.50,nebraska,2022,ajay_allen_nebraska,True
Ajay Allen,FR,RB,9,70,361,5.16,5,7.78,40.11,miami_florida,2023,ajay_allen_miami_florida,False
Ajay Allen,SO,RB,5,17,143,8.41,1,3.40,28.60,miami_florida,2024,ajay_allen_miami_florida,False
Ajene Harris,SO,DB,13,1,14,14.00,0,0.08,1.08,usc,2016,ajene_harris_usc,False
Akeel Lynch,SR,RB,4,8,29,3.63,0,2.00,7.25,nevada,2016,akeel_lynch_nevada,False
Akeem Hayes,FR,WR,8,1,2,2.00,0,0.13,0.25,kentucky,2019,akeem_hayes_kentucky,False
Akeem Judd,SR,RB,12,164,826,5.04,6,13.67,68.83,mississippi,2016,akeem_judd_mississippi,False
Akili Taylor,JR,FB,1,1,-2,-2.00,0,1.00,-2.00,navy,2017,akili_taylor_navy,False
Akilian Butler,SO,WR,10,3,33,11.00,0,0.30,3.30,boise_state,2016,akilian_butler_boise_state,False
Akilian Butler,JR,WR,2,1,0,0.00,0,0.50,0.00,boise_state,2017,akilian_butler_boise_state,False
Akilian Butler,SR,WR,14,8,54,6.75,1,0.57,3.86,boise_state,2019,akilian_butler_boise_state,False
Akrum Wadley,JR,RB,13,168,1081,6.43,10,12.92,83.15,iowa,2016,akrum_wadley_iowa,False
Akrum Wadley,SR,RB,13,252,1109,4.40,10,19.38,85.31,iowa,2017,akrum_wadley_iowa,False
Al Riles,SR,WR,13,10,46,4.60,0,0.77,3.54,louisiana-lafayette,2016,al_riles_louisiana-lafayette,False
Al Wooten II,SR,RB,3,2,1,0.50,0,0.67,0.33,duke,2024,al_wooten_ii_duke,False
Al-Jay Henderson,FR,RB,10,59,301,5.10,3,5.90,30.10,buffalo,2022,al-jay_henderson_buffalo,False
Al-Jay Henderson,SO,RB,10,5,0,0.00,1,0.50,0.00,buffalo,2023,al-jay_henderson_buffalo,False
Al-Jay Henderson,JR,RB,5,39,135,3.46,2,7.80,27.00,buffalo,2024,al-jay_henderson_buffalo,False
Al-Shadee Salaam,SO,RB,12,57,210,3.68,2,4.75,17.50,rutgers,2022,al-shadee_salaam_rutgers,False
Al-Shadee Salaam,JR,DB,13,6,28,4.67,1,0.46,2.15,rutgers,2023,al-shadee_salaam_rutgers,False
Alan Bowman,FR,QB,8,29,-26,-0.90,1,3.63,-3.25,texas_tech,2018,alan_bowman_texas_tech,False
Alan Bowman,SO,QB,3,7,14,2.00,1,2.33,4.67,texas_tech,2019,alan_bowman_texas_tech,False
Alan Bowman,SO,QB,8,10,3,0.30,0,1.25,0.38,texas_tech,2020,alan_bowman_texas_tech,True
Alan Bowman,SR,QB,14,26,24,0.92,2,1.86,1.71,oklahoma_state,2023,alan_bowman_oklahoma_state,False
Alan Bowman,SR,QB,6,13,-4,-0.31,0,2.17,-0.67,oklahoma_state,2024,alan_bowman_oklahoma_state,False
Alan Lamar,SR,RB,12,62,231,3.73,1,5.17,19.25,arkansas_state,2021,alan_lamar_arkansas_state,False
Alante Brown,FR,WR,8,1,18,18.00,0,0.13,2.25,nebraska,2020,alante_brown_nebraska,False
Alante Brown,SO,WR,12,1,-1,-1.00,0,0.08,-0.08,nebraska,2022,alante_brown_nebraska,True
Alante Brown,SR,WR,11,10,4,0.40,0,0.91,0.36,michigan_state,2023,alante_brown_michigan_state,False
Alante Thomas,SO,RB,1,1,6,6.00,0,1.00,6.00,michigan_state,2018,alante_thomas_michigan_state,False
Alante Thomas,JR,RB,2,2,1,0.50,1,1.00,0.50,michigan_state,2019,alante_thomas_michigan_state,False
Albert Reid,SR,TB,11,98,480,4.90,6,8.91,43.64,virginia,2016,albert_reid_virginia,False
Alberto Mendoza,FR,QB,1,2,-3,-1.50,0,2.00,-3.00,indiana,2024,alberto_mendoza_indiana,False
Alec Bevelhimer,SR,K,5,1,-16,-16.00,0,0.20,-3.20,miami_ohio,2024,alec_bevelhimer_miami_ohio,False
Alec Dhaenens,SR,TE,14,1,-5,-5.00,0,0.07,-0.36,boise_state,2017,alec_dhaenens_boise_state,False
Alec Eberle,JR,OL,13,0,4,-,0,-,-,florida_state,2017,alec_eberle_florida_state,False
Alec Harris,FR,RB,3,5,72,14.40,1,1.67,24.00,texas_state,2018,alec_harris_texas_state,False
Alec Hullibarger,SO,RB,13,3,16,5.33,0,0.23,1.23,eastern_michigan,2016,alec_hullibarger_eastern_michigan,False
Alec Ingold,SO,FB,14,18,44,2.44,2,1.29,3.14,wisconsin,2016,alec_ingold_wisconsin,False
Alec Ingold,JR,FB,14,10,25,2.50,3,0.71,1.79,wisconsin,2017,alec_ingold_wisconsin,False
Alec Ingold,SR,FB,13,26,143,5.50,6,2.00,11.00,wisconsin,2018,alec_ingold_wisconsin,False
Alec Morris,SR,QB,6,17,-12,-0.71,0,2.83,-2.00,north_texas,2016,alec_morris_north_texas,False
Alec Murphy,SO,RB,7,2,9,4.50,0,0.29,1.29,mississippi_state,2017,alec_murphy_mississippi_state,False
Alec Sinkfield,FR,RB,5,19,68,3.58,1,3.80,13.60,west_virginia,2018,alec_sinkfield_west_virginia,False
Alec Sinkfield,SO,RB,12,17,41,2.41,0,1.42,3.42,west_virginia,2019,alec_sinkfield_west_virginia,False
Alec Sinkfield,JR,RB,10,78,327,4.19,3,7.80,32.70,west_virginia,2020,alec_sinkfield_west_virginia,True
Alec Sinkfield,SR,RB,12,85,350,4.12,2,7.08,29.17,boston_college,2021,alec_sinkfield_boston_college,False
Alec Sinkfield,SR,RB,9,3,4,1.33,0,0.33,0.44,boston_college,2022,alec_sinkfield_boston_college,False
Alec Wyble-Meza,SO,RB,1,3,6,2.00,0,3.00,6.00,byu,2019,alec_wyble-meza_byu,False
Aleva Hifo,FR,WR,13,2,0,0.00,0,0.15,0.00,byu,2016,aleva_hifo_byu,False
Aleva Hifo,JR,WR,13,30,129,4.30,2,2.31,9.92,byu,2018,aleva_hifo_byu,False
Aleva Hifo,SR,WR,12,23,104,4.52,2,1.92,8.67,byu,2019,aleva_hifo_byu,False
Alex Bacchetta,SO,P,5,1,-19,-19.00,0,0.20,-3.80,rice,2024,alex_bacchetta_rice,False
Alex Bales,JR,K,5,1,-11,-11.00,0,0.20,-2.20,oregon,2022,alex_bales_oregon,False
Alex Barnes,FR,RB,11,56,442,7.89,6,5.09,40.18,kansas_state,2016,alex_barnes_kansas_state,False
Alex Barnes,SO,RB,13,146,819,5.61,7,11.23,63.00,kansas_state,2017,alex_barnes_kansas_state,False
Alex Barnes,JR,RB,12,256,1355,5.29,12,21.33,112.92,kansas_state,2018,alex_barnes_kansas_state,False
Alex Berrouet,FR,RB,1,7,50,7.14,0,7.00,50.00,colorado_state,2021,alex_berrouet_colorado_state,False
Alex Bousky,,,1,1,6,6.00,0,1.00,6.00,northwestern,2017,alex_bousky_northwestern,False
Alex Broome,FR,RB,10,50,225,4.50,1,5.00,22.50,boston_college,2022,alex_broome_boston_college,False
Alex Broome,SO,RB,11,60,288,4.80,1,5.45,26.18,boston_college,2023,alex_broome_boston_college,False
Alex Byers,JR,WR,10,1,10,10.00,0,0.10,1.00,utah_state,2016,alex_byers_utah_state,False
Alex Delton,FR,QB,4,24,116,4.83,1,6.00,29.00,kansas_state,2016,alex_delton_kansas_state,False
Alex Delton,SO,QB,8,100,500,5.00,8,12.50,62.50,kansas_state,2017,alex_delton_kansas_state,False
Alex Delton,JR,QB,7,85,234,2.75,2,12.14,33.43,kansas_state,2018,alex_delton_kansas_state,True
Alex Delton,SR,QB,6,17,100,5.88,0,2.83,16.67,tcu,2019,alex_delton_tcu,False
Alex Escobar,SO,RB,9,19,57,3.00,0,2.11,6.33,new_mexico_state,2021,alex_escobar_new_mexico_state,False
Alex Flinn,JR,QB,12,96,188,1.96,0,8.00,15.67,east_carolina,2023,alex_flinn_east_carolina,False
Alex Fontenot,FR,RB,11,11,43,3.91,1,1.00,3.91,colorado,2018,alex_fontenot_colorado,False
Alex Fontenot,SO,TB,11,185,874,4.72,5,16.82,79.45,colorado,2019,alex_fontenot_colorado,False
Alex Fontenot,JR,TB,12,96,326,3.40,5,8.00,27.17,colorado,2021,alex_fontenot_colorado,False
Alex Fontenot,SR,TB,6,65,315,4.85,2,10.83,52.50,colorado,2022,alex_fontenot_colorado,False
Alex Gardner,JR,RB,12,181,930,5.14,6,15.08,77.50,florida_international,2016,alex_gardner_florida_international,False
Alex Gardner,SR,RB,13,181,791,4.37,6,13.92,60.85,florida_international,2017,alex_gardner_florida_international,False
Alex Harris,JR,WR,10,1,-5,-5.00,0,0.10,-0.50,ucf,2019,alex_harris_ucf,False
Alex Hornibrook,FR,QB,13,23,-81,-3.52,0,1.77,-6.23,wisconsin,2016,alex_hornibrook_wisconsin,False
Alex Hornibrook,SO,QB,14,29,-101,-3.48,0,2.07,-7.21,wisconsin,2017,alex_hornibrook_wisconsin,False
Alex Hornibrook,JR,QB,9,20,-61,-3.05,0,2.22,-6.78,wisconsin,2018,alex_hornibrook_wisconsin,True
Alex Hornibrook,SR,QB,5,29,-71,-2.45,0,5.80,-14.20,florida_state,2019,alex_hornibrook_florida_state,False
Alex James,SO,RB,12,55,274,4.98,4,4.58,22.83,coastal_carolina,2017,alex_james_coastal_carolina,False
Alex James,SO,RB,12,59,201,3.41,3,4.92,16.75,coastal_carolina,2018,alex_james_coastal_carolina,False
Alex Mastromanno,JR,P,14,1,-11,-11.00,0,0.07,-0.79,florida_state,2023,alex_mastromanno_florida_state,False
Alex McGough,JR,QB,9,45,117,2.60,4,5.00,13.00,florida_international,2016,alex_mcgough_florida_international,False
